id	category	name	description	xref	provided_by	synonym	iri	object	predicate	relation	same_as	subject	subsets
NCBITaxon:488	biolink:OrganismTaxon												
NCBITaxon:714	biolink:OrganismTaxon												
NCBITaxon:203	biolink:OrganismTaxon												
NCBITaxon:539	biolink:OrganismTaxon												
NCBITaxon:860	biolink:OrganismTaxon												
NCBITaxon:53419	biolink:OrganismTaxon												
NCBITaxon:158	biolink:OrganismTaxon												
MONDO:0005313	biolink:Disease												
NCBITaxon:1236	biolink:OrganismTaxon												
NCBITaxon:1282	biolink:OrganismTaxon												
MONDO:0005276	biolink:Disease												
MONDO:0005202	biolink:Disease												
MONDO:0021055	biolink:Disease												
NCBITaxon:32008	biolink:OrganismTaxon												
MONDO:0005271	biolink:Disease												
NCBITaxon:1681	biolink:OrganismTaxon												
MONDO:0005130	biolink:Disease												
MONDO:0005306	biolink:Disease												
NCBITaxon:171550	biolink:OrganismTaxon												
MONDO:0004980	biolink:Disease												
MONDO:0005109	biolink:Disease												
NCBITaxon:29521	biolink:OrganismTaxon												
NCBITaxon:397864	biolink:OrganismTaxon												
MONDO:0005100	biolink:Disease												
NCBITaxon:2735	biolink:OrganismTaxon												
NCBITaxon:551	biolink:OrganismTaxon												
NCBITaxon:158851	biolink:OrganismTaxon												
NCBITaxon:28138	biolink:OrganismTaxon												
MONDO:0013433	biolink:Disease												
NCBITaxon:1318	biolink:OrganismTaxon												
NCBITaxon:1114161	biolink:OrganismTaxon												
NCBITaxon:147802	biolink:OrganismTaxon												
NCBITaxon:47770	biolink:OrganismTaxon												
MONDO:0001072	biolink:Disease												
NCBITaxon:102148	biolink:OrganismTaxon												
NCBITaxon:118747	biolink:OrganismTaxon												
NCBITaxon:116085	biolink:OrganismTaxon												
NCBITaxon:1735	biolink:OrganismTaxon												
NCBITaxon:100886	biolink:OrganismTaxon												
NCBITaxon:363265	biolink:OrganismTaxon												
NCBITaxon:308994	biolink:OrganismTaxon												
NCBITaxon:187979	biolink:OrganismTaxon												
NCBITaxon:209880	biolink:OrganismTaxon												
NCBITaxon:907	biolink:OrganismTaxon												
NCBITaxon:905	biolink:OrganismTaxon												
NCBITaxon:72274	biolink:OrganismTaxon												
MONDO:0020590	biolink:Disease												
NCBITaxon:39778	biolink:OrganismTaxon												
NCBITaxon:43675	biolink:OrganismTaxon												
NCBITaxon:990719	biolink:OrganismTaxon												
NCBITaxon:118882	biolink:OrganismTaxon												
NCBITaxon:32033	biolink:OrganismTaxon												
NCBITaxon:168934	biolink:OrganismTaxon												
MONDO:0011429	biolink:Disease												
NCBITaxon:1239	biolink:OrganismTaxon												
NCBITaxon:590	biolink:OrganismTaxon												
MONDO:0007191	biolink:Disease												
NCBITaxon:84111	biolink:OrganismTaxon												
MONDO:0010030	biolink:Disease												
NCBITaxon:59735	biolink:OrganismTaxon												
NCBITaxon:830	biolink:OrganismTaxon												
NCBITaxon:46205	biolink:OrganismTaxon												
NCBITaxon:713	biolink:OrganismTaxon												
MONDO:0016264	biolink:Disease												
MONDO:0005344	biolink:Disease												
NCBITaxon:41976	biolink:OrganismTaxon												
MONDO:0004845	biolink:Disease												
NCBITaxon:715	biolink:OrganismTaxon												
NCBITaxon:29391	biolink:OrganismTaxon												
NCBITaxon:137732	biolink:OrganismTaxon												
NCBITaxon:123834	biolink:OrganismTaxon												
NCBITaxon:739	biolink:OrganismTaxon												
NCBITaxon:1304	biolink:OrganismTaxon												
NCBITaxon:103892	biolink:OrganismTaxon												
NCBITaxon:2039	biolink:OrganismTaxon												
MONDO:0011713	biolink:Disease												
NCBITaxon:495	biolink:OrganismTaxon												
NCBITaxon:46124	biolink:OrganismTaxon												
MONDO:0018076	biolink:Disease												
NCBITaxon:265975	biolink:OrganismTaxon												
NCBITaxon:470565	biolink:OrganismTaxon												
NCBITaxon:484	biolink:OrganismTaxon												
NCBITaxon:45634	biolink:OrganismTaxon												
NCBITaxon:732	biolink:OrganismTaxon												
MONDO:0001039	biolink:Disease												
NCBITaxon:425941	biolink:OrganismTaxon												
NCBITaxon:461393	biolink:OrganismTaxon												
NCBITaxon:1379	biolink:OrganismTaxon												
NCBITaxon:113107	biolink:OrganismTaxon												
NCBITaxon:1343	biolink:OrganismTaxon												
NCBITaxon:84135	biolink:OrganismTaxon												
NCBITaxon:859	biolink:OrganismTaxon												
NCBITaxon:34072	biolink:OrganismTaxon												
NCBITaxon:556499	biolink:OrganismTaxon												
NCBITaxon:310514	biolink:OrganismTaxon												
NCBITaxon:138595	biolink:OrganismTaxon												
NCBITaxon:80866	biolink:OrganismTaxon												
NCBITaxon:398041	biolink:OrganismTaxon												
NCBITaxon:129337	biolink:OrganismTaxon												
NCBITaxon:106589	biolink:OrganismTaxon												
MONDO:0011292	biolink:Disease												
MONDO:0005316	biolink:Disease												
NCBITaxon:2701	biolink:OrganismTaxon												
NCBITaxon:906	biolink:OrganismTaxon												
NCBITaxon:187101	biolink:OrganismTaxon												
NCBITaxon:2702	biolink:OrganismTaxon												
NCBITaxon:82135	biolink:OrganismTaxon												
NCBITaxon:87541	biolink:OrganismTaxon												
NCBITaxon:309120	biolink:OrganismTaxon												
NCBITaxon:386414	biolink:OrganismTaxon												
NCBITaxon:168808	biolink:OrganismTaxon												
NCBITaxon:2049	biolink:OrganismTaxon												
NCBITaxon:209879	biolink:OrganismTaxon												
NCBITaxon:31957	biolink:OrganismTaxon												
NCBITaxon:162289	biolink:OrganismTaxon												
NCBITaxon:2051	biolink:OrganismTaxon												
NCBITaxon:2052	biolink:OrganismTaxon												
NCBITaxon:28125	biolink:OrganismTaxon												
NCBITaxon:28130	biolink:OrganismTaxon												
NCBITaxon:40543	biolink:OrganismTaxon												
NCBITaxon:1651	biolink:OrganismTaxon												
NCBITaxon:1375	biolink:OrganismTaxon												
MONDO:0002974	biolink:Disease												
NCBITaxon:33036	biolink:OrganismTaxon												
NCBITaxon:1736	biolink:OrganismTaxon												
NCBITaxon:371601	biolink:OrganismTaxon												
NCBITaxon:39777	biolink:OrganismTaxon												
NCBITaxon:165696	biolink:OrganismTaxon												
MONDO:0004979	biolink:Disease												
NCBITaxon:735	biolink:OrganismTaxon												
NCBITaxon:1747	biolink:OrganismTaxon												
NCBITaxon:1270	biolink:OrganismTaxon												
NCBITaxon:217201	biolink:OrganismTaxon												
