subject	predicate	object	relation	primary_knowledge_source
COG:COG2823	biolink:subclass_of	COG_CAT:M	rdfs:subClassOf	infores:cog
COG:COG2824	biolink:subclass_of	COG_CAT:R	rdfs:subClassOf	infores:cog
COG:COG2825	biolink:subclass_of	COG_CAT:M	rdfs:subClassOf	infores:cog
COG:COG2825	biolink:subclass_of	COG_CAT:O	rdfs:subClassOf	infores:cog
COG:COG2827	biolink:subclass_of	COG_CAT:L	rdfs:subClassOf	infores:cog
COG:COG2828	biolink:subclass_of	COG_CAT:C	rdfs:subClassOf	infores:cog
COG:COG2829	biolink:subclass_of	COG_CAT:M	rdfs:subClassOf	infores:cog
COG:COG2830	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG2831	biolink:subclass_of	COG_CAT:U	rdfs:subClassOf	infores:cog
COG:COG2832	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG2833	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG2834	biolink:subclass_of	COG_CAT:M	rdfs:subClassOf	infores:cog
COG:COG2835	biolink:subclass_of	COG_CAT:J	rdfs:subClassOf	infores:cog
COG:COG2836	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG2837	biolink:subclass_of	COG_CAT:P	rdfs:subClassOf	infores:cog
COG:COG2838	biolink:subclass_of	COG_CAT:C	rdfs:subClassOf	infores:cog
COG:COG2839	biolink:subclass_of	COG_CAT:P	rdfs:subClassOf	infores:cog
COG:COG2840	biolink:subclass_of	COG_CAT:J	rdfs:subClassOf	infores:cog
COG:COG2840	biolink:subclass_of	COG_CAT:L	rdfs:subClassOf	infores:cog
COG:COG2841	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG2843	biolink:subclass_of	COG_CAT:M	rdfs:subClassOf	infores:cog
COG:COG2844	biolink:subclass_of	COG_CAT:O	rdfs:subClassOf	infores:cog
COG:COG2844	biolink:subclass_of	COG_CAT:T	rdfs:subClassOf	infores:cog
COG:COG2845	biolink:subclass_of	COG_CAT:M	rdfs:subClassOf	infores:cog
COG:COG2846	biolink:subclass_of	COG_CAT:O	rdfs:subClassOf	infores:cog
COG:COG2847	biolink:subclass_of	COG_CAT:P	rdfs:subClassOf	infores:cog
COG:COG2848	biolink:subclass_of	COG_CAT:D	rdfs:subClassOf	infores:cog
COG:COG2849	biolink:subclass_of	COG_CAT:V	rdfs:subClassOf	infores:cog
COG:COG2850	biolink:subclass_of	COG_CAT:J	rdfs:subClassOf	infores:cog
COG:COG2851	biolink:subclass_of	COG_CAT:C	rdfs:subClassOf	infores:cog
COG:COG2852	biolink:subclass_of	COG_CAT:L	rdfs:subClassOf	infores:cog
COG:COG2853	biolink:subclass_of	COG_CAT:M	rdfs:subClassOf	infores:cog
COG:COG2854	biolink:subclass_of	COG_CAT:M	rdfs:subClassOf	infores:cog
COG:COG2855	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG2856	biolink:subclass_of	COG_CAT:O	rdfs:subClassOf	infores:cog
COG:COG2857	biolink:subclass_of	COG_CAT:C	rdfs:subClassOf	infores:cog
COG:COG2859	biolink:subclass_of	COG_CAT:M	rdfs:subClassOf	infores:cog
COG:COG2860	biolink:subclass_of	COG_CAT:P	rdfs:subClassOf	infores:cog
COG:COG2861	biolink:subclass_of	COG_CAT:G	rdfs:subClassOf	infores:cog
COG:COG2862	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG2863	biolink:subclass_of	COG_CAT:C	rdfs:subClassOf	infores:cog
COG:COG2864	biolink:subclass_of	COG_CAT:C	rdfs:subClassOf	infores:cog
COG:COG2865	biolink:subclass_of	COG_CAT:K	rdfs:subClassOf	infores:cog
COG:COG2866	biolink:subclass_of	COG_CAT:M	rdfs:subClassOf	infores:cog
COG:COG2867	biolink:subclass_of	COG_CAT:J	rdfs:subClassOf	infores:cog
COG:COG2868	biolink:subclass_of	COG_CAT:J	rdfs:subClassOf	infores:cog
COG:COG2869	biolink:subclass_of	COG_CAT:C	rdfs:subClassOf	infores:cog
COG:COG2870	biolink:subclass_of	COG_CAT:M	rdfs:subClassOf	infores:cog
COG:COG2871	biolink:subclass_of	COG_CAT:C	rdfs:subClassOf	infores:cog
COG:COG2872	biolink:subclass_of	COG_CAT:J	rdfs:subClassOf	infores:cog
COG:COG2873	biolink:subclass_of	COG_CAT:E	rdfs:subClassOf	infores:cog
COG:COG2874	biolink:subclass_of	COG_CAT:N	rdfs:subClassOf	infores:cog
COG:COG2875	biolink:subclass_of	COG_CAT:H	rdfs:subClassOf	infores:cog
COG:COG2876	biolink:subclass_of	COG_CAT:E	rdfs:subClassOf	infores:cog
COG:COG2877	biolink:subclass_of	COG_CAT:M	rdfs:subClassOf	infores:cog
COG:COG2878	biolink:subclass_of	COG_CAT:C	rdfs:subClassOf	infores:cog
COG:COG2879	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG2880	biolink:subclass_of	COG_CAT:R	rdfs:subClassOf	infores:cog
COG:COG2881	biolink:subclass_of	COG_CAT:R	rdfs:subClassOf	infores:cog
COG:COG2882	biolink:subclass_of	COG_CAT:N	rdfs:subClassOf	infores:cog
COG:COG2884	biolink:subclass_of	COG_CAT:D	rdfs:subClassOf	infores:cog
COG:COG2885	biolink:subclass_of	COG_CAT:M	rdfs:subClassOf	infores:cog
COG:COG2886	biolink:subclass_of	COG_CAT:R	rdfs:subClassOf	infores:cog
COG:COG2887	biolink:subclass_of	COG_CAT:L	rdfs:subClassOf	infores:cog
COG:COG2888	biolink:subclass_of	COG_CAT:R	rdfs:subClassOf	infores:cog
COG:COG2890	biolink:subclass_of	COG_CAT:J	rdfs:subClassOf	infores:cog
COG:COG2891	biolink:subclass_of	COG_CAT:M	rdfs:subClassOf	infores:cog
COG:COG2892	biolink:subclass_of	COG_CAT:J	rdfs:subClassOf	infores:cog
COG:COG2893	biolink:subclass_of	COG_CAT:G	rdfs:subClassOf	infores:cog
COG:COG2894	biolink:subclass_of	COG_CAT:D	rdfs:subClassOf	infores:cog
COG:COG2895	biolink:subclass_of	COG_CAT:P	rdfs:subClassOf	infores:cog
COG:COG2896	biolink:subclass_of	COG_CAT:H	rdfs:subClassOf	infores:cog
COG:COG2897	biolink:subclass_of	COG_CAT:P	rdfs:subClassOf	infores:cog
COG:COG2898	biolink:subclass_of	COG_CAT:I	rdfs:subClassOf	infores:cog
COG:COG2899	biolink:subclass_of	COG_CAT:P	rdfs:subClassOf	infores:cog
COG:COG2900	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG2901	biolink:subclass_of	COG_CAT:K	rdfs:subClassOf	infores:cog
COG:COG2902	biolink:subclass_of	COG_CAT:E	rdfs:subClassOf	infores:cog
COG:COG2904	biolink:subclass_of	COG_CAT:J	rdfs:subClassOf	infores:cog
COG:COG2905	biolink:subclass_of	COG_CAT:T	rdfs:subClassOf	infores:cog
COG:COG2906	biolink:subclass_of	COG_CAT:P	rdfs:subClassOf	infores:cog
COG:COG2907	biolink:subclass_of	COG_CAT:R	rdfs:subClassOf	infores:cog
COG:COG2908	biolink:subclass_of	COG_CAT:M	rdfs:subClassOf	infores:cog
COG:COG2909	biolink:subclass_of	COG_CAT:K	rdfs:subClassOf	infores:cog
COG:COG2910	biolink:subclass_of	COG_CAT:R	rdfs:subClassOf	infores:cog
COG:COG2911	biolink:subclass_of	COG_CAT:U	rdfs:subClassOf	infores:cog
COG:COG2912	biolink:subclass_of	COG_CAT:T	rdfs:subClassOf	infores:cog
COG:COG2913	biolink:subclass_of	COG_CAT:M	rdfs:subClassOf	infores:cog
COG:COG2914	biolink:subclass_of	COG_CAT:V	rdfs:subClassOf	infores:cog
COG:COG2915	biolink:subclass_of	COG_CAT:T	rdfs:subClassOf	infores:cog
COG:COG2916	biolink:subclass_of	COG_CAT:B	rdfs:subClassOf	infores:cog
COG:COG2917	biolink:subclass_of	COG_CAT:D	rdfs:subClassOf	infores:cog
COG:COG2918	biolink:subclass_of	COG_CAT:H	rdfs:subClassOf	infores:cog
COG:COG2919	biolink:subclass_of	COG_CAT:D	rdfs:subClassOf	infores:cog
COG:COG2920	biolink:subclass_of	COG_CAT:J	rdfs:subClassOf	infores:cog
COG:COG2921	biolink:subclass_of	COG_CAT:T	rdfs:subClassOf	infores:cog
COG:COG2922	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG2923	biolink:subclass_of	COG_CAT:J	rdfs:subClassOf	infores:cog
COG:COG2924	biolink:subclass_of	COG_CAT:P	rdfs:subClassOf	infores:cog
COG:COG2924	biolink:subclass_of	COG_CAT:O	rdfs:subClassOf	infores:cog
COG:COG2925	biolink:subclass_of	COG_CAT:L	rdfs:subClassOf	infores:cog
COG:COG2926	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG2927	biolink:subclass_of	COG_CAT:L	rdfs:subClassOf	infores:cog
COG:COG2928	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG2929	biolink:subclass_of	COG_CAT:V	rdfs:subClassOf	infores:cog
COG:COG2930	biolink:subclass_of	COG_CAT:I	rdfs:subClassOf	infores:cog
COG:COG2931	biolink:subclass_of	COG_CAT:Q	rdfs:subClassOf	infores:cog
COG:COG2933	biolink:subclass_of	COG_CAT:J	rdfs:subClassOf	infores:cog
COG:COG2935	biolink:subclass_of	COG_CAT:O	rdfs:subClassOf	infores:cog
COG:COG2936	biolink:subclass_of	COG_CAT:R	rdfs:subClassOf	infores:cog
COG:COG2937	biolink:subclass_of	COG_CAT:I	rdfs:subClassOf	infores:cog
COG:COG2938	biolink:subclass_of	COG_CAT:O	rdfs:subClassOf	infores:cog
COG:COG2939	biolink:subclass_of	COG_CAT:E	rdfs:subClassOf	infores:cog
COG:COG2940	biolink:subclass_of	COG_CAT:O	rdfs:subClassOf	infores:cog
COG:COG2941	biolink:subclass_of	COG_CAT:H	rdfs:subClassOf	infores:cog
COG:COG2942	biolink:subclass_of	COG_CAT:G	rdfs:subClassOf	infores:cog
COG:COG2943	biolink:subclass_of	COG_CAT:M	rdfs:subClassOf	infores:cog
COG:COG2943	biolink:subclass_of	COG_CAT:G	rdfs:subClassOf	infores:cog
COG:COG2944	biolink:subclass_of	COG_CAT:K	rdfs:subClassOf	infores:cog
COG:COG2945	biolink:subclass_of	COG_CAT:R	rdfs:subClassOf	infores:cog
COG:COG2946	biolink:subclass_of	COG_CAT:L	rdfs:subClassOf	infores:cog
COG:COG2947	biolink:subclass_of	COG_CAT:R	rdfs:subClassOf	infores:cog
COG:COG2948	biolink:subclass_of	COG_CAT:U	rdfs:subClassOf	infores:cog
COG:COG2949	biolink:subclass_of	COG_CAT:M	rdfs:subClassOf	infores:cog
COG:COG2951	biolink:subclass_of	COG_CAT:M	rdfs:subClassOf	infores:cog
COG:COG2952	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG2954	biolink:subclass_of	COG_CAT:R	rdfs:subClassOf	infores:cog
COG:COG2956	biolink:subclass_of	COG_CAT:M	rdfs:subClassOf	infores:cog
COG:COG2957	biolink:subclass_of	COG_CAT:E	rdfs:subClassOf	infores:cog
COG:COG2958	biolink:subclass_of	COG_CAT:R	rdfs:subClassOf	infores:cog
COG:COG2959	biolink:subclass_of	COG_CAT:R	rdfs:subClassOf	infores:cog
COG:COG2960	biolink:subclass_of	COG_CAT:H	rdfs:subClassOf	infores:cog
COG:COG2961	biolink:subclass_of	COG_CAT:J	rdfs:subClassOf	infores:cog
COG:COG2962	biolink:subclass_of	COG_CAT:R	rdfs:subClassOf	infores:cog
COG:COG2964	biolink:subclass_of	COG_CAT:K	rdfs:subClassOf	infores:cog
COG:COG2965	biolink:subclass_of	COG_CAT:L	rdfs:subClassOf	infores:cog
COG:COG2966	biolink:subclass_of	COG_CAT:C	rdfs:subClassOf	infores:cog
COG:COG2967	biolink:subclass_of	COG_CAT:P	rdfs:subClassOf	infores:cog
COG:COG2968	biolink:subclass_of	COG_CAT:R	rdfs:subClassOf	infores:cog
COG:COG2969	biolink:subclass_of	COG_CAT:O	rdfs:subClassOf	infores:cog
COG:COG2971	biolink:subclass_of	COG_CAT:G	rdfs:subClassOf	infores:cog
COG:COG2972	biolink:subclass_of	COG_CAT:T	rdfs:subClassOf	infores:cog
COG:COG2973	biolink:subclass_of	COG_CAT:K	rdfs:subClassOf	infores:cog
COG:COG2974	biolink:subclass_of	COG_CAT:L	rdfs:subClassOf	infores:cog
COG:COG2975	biolink:subclass_of	COG_CAT:O	rdfs:subClassOf	infores:cog
COG:COG2976	biolink:subclass_of	COG_CAT:T	rdfs:subClassOf	infores:cog
COG:COG2977	biolink:subclass_of	COG_CAT:Q	rdfs:subClassOf	infores:cog
COG:COG2978	biolink:subclass_of	COG_CAT:H	rdfs:subClassOf	infores:cog
COG:COG2979	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG2980	biolink:subclass_of	COG_CAT:M	rdfs:subClassOf	infores:cog
COG:COG2981	biolink:subclass_of	COG_CAT:E	rdfs:subClassOf	infores:cog
COG:COG2981	biolink:subclass_of	COG_CAT:P	rdfs:subClassOf	infores:cog
COG:COG2982	biolink:subclass_of	COG_CAT:M	rdfs:subClassOf	infores:cog
COG:COG2983	biolink:subclass_of	COG_CAT:R	rdfs:subClassOf	infores:cog
COG:COG2984	biolink:subclass_of	COG_CAT:R	rdfs:subClassOf	infores:cog
COG:COG2985	biolink:subclass_of	COG_CAT:R	rdfs:subClassOf	infores:cog
COG:COG2986	biolink:subclass_of	COG_CAT:E	rdfs:subClassOf	infores:cog
COG:COG2987	biolink:subclass_of	COG_CAT:E	rdfs:subClassOf	infores:cog
COG:COG2988	biolink:subclass_of	COG_CAT:E	rdfs:subClassOf	infores:cog
COG:COG2989	biolink:subclass_of	COG_CAT:M	rdfs:subClassOf	infores:cog
COG:COG2990	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG2991	biolink:subclass_of	COG_CAT:C	rdfs:subClassOf	infores:cog
COG:COG2991	biolink:subclass_of	COG_CAT:O	rdfs:subClassOf	infores:cog
COG:COG2992	biolink:subclass_of	COG_CAT:R	rdfs:subClassOf	infores:cog
COG:COG2993	biolink:subclass_of	COG_CAT:C	rdfs:subClassOf	infores:cog
COG:COG2994	biolink:subclass_of	COG_CAT:O	rdfs:subClassOf	infores:cog
COG:COG2995	biolink:subclass_of	COG_CAT:M	rdfs:subClassOf	infores:cog
COG:COG2996	biolink:subclass_of	COG_CAT:R	rdfs:subClassOf	infores:cog
COG:COG2998	biolink:subclass_of	COG_CAT:P	rdfs:subClassOf	infores:cog
COG:COG2999	biolink:subclass_of	COG_CAT:O	rdfs:subClassOf	infores:cog
COG:COG3000	biolink:subclass_of	COG_CAT:I	rdfs:subClassOf	infores:cog
COG:COG3001	biolink:subclass_of	COG_CAT:G	rdfs:subClassOf	infores:cog
COG:COG3002	biolink:subclass_of	COG_CAT:C	rdfs:subClassOf	infores:cog
COG:COG3004	biolink:subclass_of	COG_CAT:C	rdfs:subClassOf	infores:cog
COG:COG3004	biolink:subclass_of	COG_CAT:P	rdfs:subClassOf	infores:cog
COG:COG3005	biolink:subclass_of	COG_CAT:C	rdfs:subClassOf	infores:cog
COG:COG3006	biolink:subclass_of	COG_CAT:D	rdfs:subClassOf	infores:cog
COG:COG3007	biolink:subclass_of	COG_CAT:I	rdfs:subClassOf	infores:cog
COG:COG3008	biolink:subclass_of	COG_CAT:M	rdfs:subClassOf	infores:cog
COG:COG3009	biolink:subclass_of	COG_CAT:M	rdfs:subClassOf	infores:cog
COG:COG3010	biolink:subclass_of	COG_CAT:G	rdfs:subClassOf	infores:cog
COG:COG3011	biolink:subclass_of	COG_CAT:R	rdfs:subClassOf	infores:cog
COG:COG3012	biolink:subclass_of	COG_CAT:P	rdfs:subClassOf	infores:cog
COG:COG3013	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG3014	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG3015	biolink:subclass_of	COG_CAT:M	rdfs:subClassOf	infores:cog
COG:COG3015	biolink:subclass_of	COG_CAT:V	rdfs:subClassOf	infores:cog
COG:COG3016	biolink:subclass_of	COG_CAT:R	rdfs:subClassOf	infores:cog
COG:COG3017	biolink:subclass_of	COG_CAT:M	rdfs:subClassOf	infores:cog
COG:COG3018	biolink:subclass_of	COG_CAT:N	rdfs:subClassOf	infores:cog
COG:COG3019	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG3021	biolink:subclass_of	COG_CAT:R	rdfs:subClassOf	infores:cog
COG:COG3022	biolink:subclass_of	COG_CAT:L	rdfs:subClassOf	infores:cog
COG:COG3023	biolink:subclass_of	COG_CAT:M	rdfs:subClassOf	infores:cog
COG:COG3024	biolink:subclass_of	COG_CAT:L	rdfs:subClassOf	infores:cog
COG:COG3025	biolink:subclass_of	COG_CAT:P	rdfs:subClassOf	infores:cog
COG:COG3026	biolink:subclass_of	COG_CAT:T	rdfs:subClassOf	infores:cog
COG:COG3027	biolink:subclass_of	COG_CAT:D	rdfs:subClassOf	infores:cog
COG:COG3028	biolink:subclass_of	COG_CAT:J	rdfs:subClassOf	infores:cog
COG:COG3029	biolink:subclass_of	COG_CAT:C	rdfs:subClassOf	infores:cog
COG:COG3030	biolink:subclass_of	COG_CAT:R	rdfs:subClassOf	infores:cog
COG:COG3031	biolink:subclass_of	COG_CAT:N	rdfs:subClassOf	infores:cog
COG:COG3031	biolink:subclass_of	COG_CAT:U	rdfs:subClassOf	infores:cog
COG:COG3033	biolink:subclass_of	COG_CAT:E	rdfs:subClassOf	infores:cog
COG:COG3034	biolink:subclass_of	COG_CAT:M	rdfs:subClassOf	infores:cog
COG:COG3036	biolink:subclass_of	COG_CAT:J	rdfs:subClassOf	infores:cog
COG:COG3037	biolink:subclass_of	COG_CAT:G	rdfs:subClassOf	infores:cog
COG:COG3038	biolink:subclass_of	COG_CAT:C	rdfs:subClassOf	infores:cog
COG:COG3040	biolink:subclass_of	COG_CAT:M	rdfs:subClassOf	infores:cog
COG:COG3041	biolink:subclass_of	COG_CAT:J	rdfs:subClassOf	infores:cog
COG:COG3041	biolink:subclass_of	COG_CAT:V	rdfs:subClassOf	infores:cog
COG:COG3042	biolink:subclass_of	COG_CAT:R	rdfs:subClassOf	infores:cog
COG:COG3043	biolink:subclass_of	COG_CAT:C	rdfs:subClassOf	infores:cog
COG:COG3043	biolink:subclass_of	COG_CAT:P	rdfs:subClassOf	infores:cog
COG:COG3044	biolink:subclass_of	COG_CAT:R	rdfs:subClassOf	infores:cog
COG:COG3045	biolink:subclass_of	COG_CAT:T	rdfs:subClassOf	infores:cog
COG:COG3046	biolink:subclass_of	COG_CAT:R	rdfs:subClassOf	infores:cog
COG:COG3047	biolink:subclass_of	COG_CAT:M	rdfs:subClassOf	infores:cog
COG:COG3048	biolink:subclass_of	COG_CAT:E	rdfs:subClassOf	infores:cog
COG:COG3049	biolink:subclass_of	COG_CAT:M	rdfs:subClassOf	infores:cog
COG:COG3049	biolink:subclass_of	COG_CAT:R	rdfs:subClassOf	infores:cog
COG:COG3050	biolink:subclass_of	COG_CAT:L	rdfs:subClassOf	infores:cog
COG:COG3051	biolink:subclass_of	COG_CAT:C	rdfs:subClassOf	infores:cog
COG:COG3052	biolink:subclass_of	COG_CAT:C	rdfs:subClassOf	infores:cog
COG:COG3053	biolink:subclass_of	COG_CAT:C	rdfs:subClassOf	infores:cog
COG:COG3054	biolink:subclass_of	COG_CAT:R	rdfs:subClassOf	infores:cog
COG:COG3055	biolink:subclass_of	COG_CAT:M	rdfs:subClassOf	infores:cog
COG:COG3056	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG3057	biolink:subclass_of	COG_CAT:L	rdfs:subClassOf	infores:cog
COG:COG3058	biolink:subclass_of	COG_CAT:C	rdfs:subClassOf	infores:cog
COG:COG3058	biolink:subclass_of	COG_CAT:O	rdfs:subClassOf	infores:cog
COG:COG3059	biolink:subclass_of	COG_CAT:V	rdfs:subClassOf	infores:cog
COG:COG3060	biolink:subclass_of	COG_CAT:K	rdfs:subClassOf	infores:cog
COG:COG3060	biolink:subclass_of	COG_CAT:E	rdfs:subClassOf	infores:cog
COG:COG3061	biolink:subclass_of	COG_CAT:D	rdfs:subClassOf	infores:cog
COG:COG3062	biolink:subclass_of	COG_CAT:O	rdfs:subClassOf	infores:cog
COG:COG3063	biolink:subclass_of	COG_CAT:N	rdfs:subClassOf	infores:cog
COG:COG3063	biolink:subclass_of	COG_CAT:W	rdfs:subClassOf	infores:cog
COG:COG3064	biolink:subclass_of	COG_CAT:M	rdfs:subClassOf	infores:cog
COG:COG3065	biolink:subclass_of	COG_CAT:M	rdfs:subClassOf	infores:cog
COG:COG3066	biolink:subclass_of	COG_CAT:L	rdfs:subClassOf	infores:cog
COG:COG3067	biolink:subclass_of	COG_CAT:C	rdfs:subClassOf	infores:cog
COG:COG3067	biolink:subclass_of	COG_CAT:P	rdfs:subClassOf	infores:cog
COG:COG3068	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG3069	biolink:subclass_of	COG_CAT:C	rdfs:subClassOf	infores:cog
COG:COG3070	biolink:subclass_of	COG_CAT:K	rdfs:subClassOf	infores:cog
COG:COG3071	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG3072	biolink:subclass_of	COG_CAT:T	rdfs:subClassOf	infores:cog
COG:COG3073	biolink:subclass_of	COG_CAT:T	rdfs:subClassOf	infores:cog
COG:COG3074	biolink:subclass_of	COG_CAT:D	rdfs:subClassOf	infores:cog
COG:COG3075	biolink:subclass_of	COG_CAT:E	rdfs:subClassOf	infores:cog
COG:COG3076	biolink:subclass_of	COG_CAT:A	rdfs:subClassOf	infores:cog
COG:COG3077	biolink:subclass_of	COG_CAT:V	rdfs:subClassOf	infores:cog
COG:COG3078	biolink:subclass_of	COG_CAT:J	rdfs:subClassOf	infores:cog
COG:COG3079	biolink:subclass_of	COG_CAT:M	rdfs:subClassOf	infores:cog
COG:COG3080	biolink:subclass_of	COG_CAT:C	rdfs:subClassOf	infores:cog
COG:COG3081	biolink:subclass_of	COG_CAT:L	rdfs:subClassOf	infores:cog
COG:COG3082	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG3083	biolink:subclass_of	COG_CAT:M	rdfs:subClassOf	infores:cog
COG:COG3083	biolink:subclass_of	COG_CAT:T	rdfs:subClassOf	infores:cog
COG:COG3084	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG3085	biolink:subclass_of	COG_CAT:R	rdfs:subClassOf	infores:cog
COG:COG3086	biolink:subclass_of	COG_CAT:T	rdfs:subClassOf	infores:cog
COG:COG3087	biolink:subclass_of	COG_CAT:D	rdfs:subClassOf	infores:cog
COG:COG3088	biolink:subclass_of	COG_CAT:C	rdfs:subClassOf	infores:cog
COG:COG3088	biolink:subclass_of	COG_CAT:O	rdfs:subClassOf	infores:cog
COG:COG3089	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG3090	biolink:subclass_of	COG_CAT:G	rdfs:subClassOf	infores:cog
COG:COG3091	biolink:subclass_of	COG_CAT:R	rdfs:subClassOf	infores:cog
COG:COG3092	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG3093	biolink:subclass_of	COG_CAT:V	rdfs:subClassOf	infores:cog
COG:COG3094	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG3095	biolink:subclass_of	COG_CAT:D	rdfs:subClassOf	infores:cog
COG:COG3096	biolink:subclass_of	COG_CAT:D	rdfs:subClassOf	infores:cog
COG:COG3097	biolink:subclass_of	COG_CAT:F	rdfs:subClassOf	infores:cog
COG:COG3098	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG3099	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG3100	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG3101	biolink:subclass_of	COG_CAT:J	rdfs:subClassOf	infores:cog
COG:COG3102	biolink:subclass_of	COG_CAT:R	rdfs:subClassOf	infores:cog
COG:COG3103	biolink:subclass_of	COG_CAT:R	rdfs:subClassOf	infores:cog
COG:COG3104	biolink:subclass_of	COG_CAT:E	rdfs:subClassOf	infores:cog
COG:COG3105	biolink:subclass_of	COG_CAT:D	rdfs:subClassOf	infores:cog
COG:COG3106	biolink:subclass_of	COG_CAT:T	rdfs:subClassOf	infores:cog
COG:COG3107	biolink:subclass_of	COG_CAT:M	rdfs:subClassOf	infores:cog
COG:COG3108	biolink:subclass_of	COG_CAT:M	rdfs:subClassOf	infores:cog
COG:COG3109	biolink:subclass_of	COG_CAT:T	rdfs:subClassOf	infores:cog
COG:COG3110	biolink:subclass_of	COG_CAT:W	rdfs:subClassOf	infores:cog
COG:COG3110	biolink:subclass_of	COG_CAT:T	rdfs:subClassOf	infores:cog
COG:COG3111	biolink:subclass_of	COG_CAT:R	rdfs:subClassOf	infores:cog
COG:COG3112	biolink:subclass_of	COG_CAT:K	rdfs:subClassOf	infores:cog
COG:COG3113	biolink:subclass_of	COG_CAT:M	rdfs:subClassOf	infores:cog
COG:COG3114	biolink:subclass_of	COG_CAT:U	rdfs:subClassOf	infores:cog
COG:COG3115	biolink:subclass_of	COG_CAT:D	rdfs:subClassOf	infores:cog
COG:COG3116	biolink:subclass_of	COG_CAT:D	rdfs:subClassOf	infores:cog
COG:COG3117	biolink:subclass_of	COG_CAT:M	rdfs:subClassOf	infores:cog
COG:COG3118	biolink:subclass_of	COG_CAT:O	rdfs:subClassOf	infores:cog
COG:COG3119	biolink:subclass_of	COG_CAT:P	rdfs:subClassOf	infores:cog
COG:COG3120	biolink:subclass_of	COG_CAT:L	rdfs:subClassOf	infores:cog
COG:COG3121	biolink:subclass_of	COG_CAT:W	rdfs:subClassOf	infores:cog
COG:COG3122	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG3123	biolink:subclass_of	COG_CAT:F	rdfs:subClassOf	infores:cog
COG:COG3124	biolink:subclass_of	COG_CAT:I	rdfs:subClassOf	infores:cog
COG:COG3125	biolink:subclass_of	COG_CAT:C	rdfs:subClassOf	infores:cog
COG:COG3126	biolink:subclass_of	COG_CAT:U	rdfs:subClassOf	infores:cog
COG:COG3127	biolink:subclass_of	COG_CAT:Q	rdfs:subClassOf	infores:cog
COG:COG3128	biolink:subclass_of	COG_CAT:R	rdfs:subClassOf	infores:cog
COG:COG3129	biolink:subclass_of	COG_CAT:J	rdfs:subClassOf	infores:cog
COG:COG3130	biolink:subclass_of	COG_CAT:J	rdfs:subClassOf	infores:cog
COG:COG3131	biolink:subclass_of	COG_CAT:M	rdfs:subClassOf	infores:cog
COG:COG3132	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG3133	biolink:subclass_of	COG_CAT:M	rdfs:subClassOf	infores:cog
COG:COG3134	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG3135	biolink:subclass_of	COG_CAT:Q	rdfs:subClassOf	infores:cog
COG:COG3136	biolink:subclass_of	COG_CAT:S	rdfs:subClassOf	infores:cog
COG:COG3137	biolink:subclass_of	COG_CAT:M	rdfs:subClassOf	infores:cog
COG:COG3138	biolink:subclass_of	COG_CAT:E	rdfs:subClassOf	infores:cog
