subject	predicate	object	relation	provided_by
NCBITaxon:84112	biolink:expresses	A0A369NNE6		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NND7		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NNC5		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NNA5		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NN99		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NN98		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NN97		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NN94		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NN90		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NN87		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NMW7		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NMW5		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NMW3		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NMW0		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NMB9		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NMB8		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NMB7		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NMA8		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NMA7		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NMA4		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NMA3		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NM78		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NM77		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NM76		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NM75		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NM74		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NM72		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NM55		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NM50		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NM41		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NM40		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NM33		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NM28		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NM20		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NM10		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NMC6		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NLZ0		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NMC7		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NMG8		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NMV6		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NMV4		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NMV0		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NMU5		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NMU3		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NMS9		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NMR3		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NMR2		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NMQ2		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NMP0		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NMN8		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NMM8		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NMM7		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NML9		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NML8		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NML7		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NMK6		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NMK5		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NMJ6		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NMH7		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NMH0		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NMD6		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NH76		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NK31		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NK18		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NHX7		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NHX3		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NHX0		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NHW4		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NHW3		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NHV4		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NHV3		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NHV0		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NHU3		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NHY5		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NHU2		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NHT9		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NHS0		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NHR9		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NHR3		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NHR0		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NHQ9		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NHQ8		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NHP9		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NHP8		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NHU1		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NHY8		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NHY9		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NI03		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NIC4		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NIB4		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NIB2		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NIB0		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NIA1		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NI98		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NI97		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NI88		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NI81		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NI80		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NI64		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NI62		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NI61		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NI52		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NI45		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NI38		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NI30		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NI29		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NI17		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NI16		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NI06		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NHP3		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NHN8		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NHN7		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NHN5		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NHF2		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NHF1		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NHF0		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NHE8		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NHE6		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NHE4		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NHD9		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NHD7		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NHD6		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NHB9		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NHB5		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NHB3		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NHB1		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NHA8		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NHA5		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NHA3		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NHA0		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NH98		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NH90		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NH89		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NH80		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NHF4		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NIC5		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NHF6		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NHG1		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NHM6		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NHM5		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NHL5		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NHL4		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NHK8		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NHK7		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NHK3		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NHK2		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NHJ7		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NHJ5		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NHJ3		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NHI8		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NHI5		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NHI3		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NHI2		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NHI1		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NHI0		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NHH5		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NHH2		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NHH1		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NHH0		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NHG0		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NK27		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NIC7		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NID7		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NJK9		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NJJ1		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NJI7		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NJI3		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NJH5		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NJH3		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NJG4		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NJG1		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NJF9		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NJL4		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NJF8		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NJF3		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NJE8		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NJE7		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NJE5		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NJE4		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NJD7		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NJD6		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NJC6		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NJC3		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NJF4		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NJM0		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NJN4		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NJN7		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NK15		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NK13		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NK06		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NK05		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NK01		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NJZ6		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NJZ5		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NJZ1		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NJZ0		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NJY2		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NJW3		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NJV9		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NJU0		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NJS9		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NJS8		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NJS0		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NJR8		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NJR0		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NJQ9		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NJQ6		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NJP9		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NJC1		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NJB4		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NJA9		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NJA2		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NIT1		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NIS9		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NIS0		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NIR1		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NIP6		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NIN6		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NIM5		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NIM4		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NIK1		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NIJ2		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NIJ1		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NIJ0		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NII8		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NII5		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NII1		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NIH7		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NIG9		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NIF7		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NIF6		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NIE8		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NIE7		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NIU0		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NID6		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NIU1		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NIV9		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NJA1		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NJ93		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NJ92		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NJ71		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NJ70		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NJ60		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NJ52		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NJ40		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NJ31		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NJ19		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NJ18		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NJ16		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NJ08		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NJ07		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NIZ9		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NIZ7		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NIZ5		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NIZ4		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NIY3		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NIX5		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NIX4		Uniprot
NCBITaxon:84112	biolink:expresses	A0A369NIV3		Uniprot
NCBITaxon:84112	biolink:expresses	A0A5C5BTY7		Uniprot
NCBITaxon:885	biolink:expresses	A0A349HFB3		Uniprot
NCBITaxon:885	biolink:expresses	A0A940ASU7		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DA90		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DA91		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DA92		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DA93		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DA94		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DA95		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DA96		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DA97		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DA98		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DAA1		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DAA4		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DAA5		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DAA7		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DAA8		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DAB1		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DAB2		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DAB3		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DAB4		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DAB5		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DAB6		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DAB7		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DA89		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DAB8		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DA88		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DA86		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DA56		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DA57		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DA58		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DA59		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DA60		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DA63		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DA64		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DA66		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DA67		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DA68		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DA69		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DA71		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DA72		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DA73		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DA76		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DA77		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DA78		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DA80		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DA82		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DA83		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DA84		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DA87		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DA55		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DAB9		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DAC1		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DAF7		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DAF8		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DAF9		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DAG0		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DAG1		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DAG2		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DAG4		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DAG6		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DAG7		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DAG9		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DAH0		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DAH1		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DAH3		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DAH4		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DAH5		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DAH6		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DAH7		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DAH9		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DAI0		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DAI1		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DAI4		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DAF6		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DAC0		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DAF5		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DAF3		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DAC2		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DAC4		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DAC5		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DAC6		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DAC7		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DAC8		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DAC9		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DAD2		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DAD3		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DAD4		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DAD5		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DAD9		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DAE0		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DAE1		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DAE2		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DAE3		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DAE5		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DAE8		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DAF0		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DAF1		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DAF2		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DAF4		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DAI5		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DA54		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DA44		Uniprot
NCBITaxon:885	biolink:expresses	A0A353D9W6		Uniprot
NCBITaxon:885	biolink:expresses	A0A353D9W7		Uniprot
NCBITaxon:885	biolink:expresses	A0A353D9W8		Uniprot
NCBITaxon:885	biolink:expresses	A0A353D9W9		Uniprot
NCBITaxon:885	biolink:expresses	A0A353D9X0		Uniprot
NCBITaxon:885	biolink:expresses	A0A353D9X2		Uniprot
NCBITaxon:885	biolink:expresses	A0A353D9X3		Uniprot
NCBITaxon:885	biolink:expresses	A0A353D9X4		Uniprot
NCBITaxon:885	biolink:expresses	A0A353D9X5		Uniprot
NCBITaxon:885	biolink:expresses	A0A353D9X6		Uniprot
NCBITaxon:885	biolink:expresses	A0A353D9X7		Uniprot
NCBITaxon:885	biolink:expresses	A0A353D9X8		Uniprot
NCBITaxon:885	biolink:expresses	A0A353D9Y0		Uniprot
NCBITaxon:885	biolink:expresses	A0A353D9Y1		Uniprot
NCBITaxon:885	biolink:expresses	A0A353D9Y2		Uniprot
NCBITaxon:885	biolink:expresses	A0A353D9Y3		Uniprot
NCBITaxon:885	biolink:expresses	A0A353D9Y4		Uniprot
NCBITaxon:885	biolink:expresses	A0A353D9Y5		Uniprot
NCBITaxon:885	biolink:expresses	A0A353D9Y6		Uniprot
NCBITaxon:885	biolink:expresses	A0A353D9Y7		Uniprot
NCBITaxon:885	biolink:expresses	A0A353D9Y8		Uniprot
NCBITaxon:885	biolink:expresses	A0A353D9W5		Uniprot
NCBITaxon:885	biolink:expresses	A0A353D9Y9		Uniprot
NCBITaxon:885	biolink:expresses	A0A353D9W4		Uniprot
NCBITaxon:885	biolink:expresses	A0A353D9W2		Uniprot
NCBITaxon:885	biolink:expresses	A0A353D9S6		Uniprot
NCBITaxon:885	biolink:expresses	A0A353D9S7		Uniprot
NCBITaxon:885	biolink:expresses	A0A353D9S9		Uniprot
NCBITaxon:885	biolink:expresses	A0A353D9T0		Uniprot
NCBITaxon:885	biolink:expresses	A0A353D9T1		Uniprot
NCBITaxon:885	biolink:expresses	A0A353D9T2		Uniprot
NCBITaxon:885	biolink:expresses	A0A353D9T3		Uniprot
NCBITaxon:885	biolink:expresses	A0A353D9T9		Uniprot
NCBITaxon:885	biolink:expresses	A0A353D9U0		Uniprot
NCBITaxon:885	biolink:expresses	A0A353D9U5		Uniprot
NCBITaxon:885	biolink:expresses	A0A353D9U6		Uniprot
NCBITaxon:885	biolink:expresses	A0A353D9U7		Uniprot
NCBITaxon:885	biolink:expresses	A0A353D9V2		Uniprot
NCBITaxon:885	biolink:expresses	A0A353D9V3		Uniprot
NCBITaxon:885	biolink:expresses	A0A353D9V5		Uniprot
NCBITaxon:885	biolink:expresses	A0A353D9V6		Uniprot
NCBITaxon:885	biolink:expresses	A0A353D9V7		Uniprot
NCBITaxon:885	biolink:expresses	A0A353D9V8		Uniprot
NCBITaxon:885	biolink:expresses	A0A353D9V9		Uniprot
NCBITaxon:885	biolink:expresses	A0A353D9W0		Uniprot
NCBITaxon:885	biolink:expresses	A0A353D9W1		Uniprot
NCBITaxon:885	biolink:expresses	A0A353D9W3		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DA45		Uniprot
NCBITaxon:885	biolink:expresses	A0A353D9Z0		Uniprot
NCBITaxon:885	biolink:expresses	A0A353D9Z2		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DA20		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DA21		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DA22		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DA23		Uniprot
NCBITaxon:885	biolink:expresses	A0A353DA24		Uniprot
