id	xref
OBO:UPa_UER00781	GO:0034828
OBO:UPa_UER00781	GO:0034910
OBO:UPa_UER00781	GO:0034948
OBO:UPa_UER00782	EC:2.7.1.69
OBO:UPa_UER00782	GO:0008982
OBO:UPa_UER00783	EC:1.1.1.140
OBO:UPa_UER00783	GO:0009010
OBO:UPa_UER00784	EC:1.1.99.28
OBO:UPa_UER00784	GO:0047061
OBO:UPa_UER00785	EC:3.1.1.17
OBO:UPa_UER00785	GO:0004341
OBO:UPa_UER00786	EC:4.1.1.22
OBO:UPa_UER00786	GO:0004398
OBO:UPa_UER00787	EC:5.5.1.4
OBO:UPa_UER00787	GO:0004512
OBO:UPa_UER00788	EC:3.1.3.25
OBO:UPa_UER00788	GO:0008934
OBO:UPa_UER00788	GO:0052832
OBO:UPa_UER00788	GO:0052833
OBO:UPa_UER00788	GO:0052834
OBO:UPa_UER00789	EC:1.14.13.11
OBO:UPa_UER00789	GO:0016710
OBO:UPa_UER00790	EC:3.5.1.19
OBO:UPa_UER00790	GO:0008936
OBO:UPa_UER00791	EC:1.14.13.127
OBO:UPa_UER00792	EC:1.14.12.19
OBO:UPa_UER00792	GO:0008695
OBO:UPa_UER00793	EC:1.3.1.87
OBO:UPa_UER00794	EC:1.13.11.16
OBO:UPa_UER00794	GO:0047070
OBO:UPa_UER00795	EC:3.7.1.14
OBO:UPa_UER00795	GO:0018771
OBO:UPa_UER00795	GO:0052823
OBO:UPa_UER00796	EC:4.2.1.80
OBO:UPa_UER00796	GO:0008684
OBO:UPa_UER00797	EC:4.1.3.39
OBO:UPa_UER00797	GO:0008701
OBO:UPa_UER00798	EC:1.2.1.10
OBO:UPa_UER00798	GO:0008774
OBO:UPa_UER00799	EC:1.14.16.4
OBO:UPa_UER00799	GO:0004510
OBO:UPa_UER00800	EC:1.1.1.93
OBO:UPa_UER00800	GO:0009027
OBO:UPa_UER00801	EC:1.1.1.93
OBO:UPa_UER00801	GO:0009027
OBO:UPa_UER00802	EC:1.1.1.92
OBO:UPa_UER00802	GO:0047047
OBO:UPa_UER00803	EC:4.1.1.73
OBO:UPa_UER00803	GO:0050319
OBO:UPa_UER00804	EC:1.1.1.29
OBO:UPa_UER00804	EC:1.1.1.81
OBO:UPa_UER00804	GO:0008465
OBO:UPa_UER00804	GO:0016618
OBO:UPa_UER00805	EC:3.5.99.2
OBO:UPa_UER00805	GO:0050334
OBO:UPa_UER00806	EC:4.2.3.17
OBO:UPa_UER00806	GO:0050553
OBO:UPa_UER00807	EC:1.14.99.37
OBO:UPa_UER00807	GO:0050604
OBO:UPa_UER00808	EC:2.3.1.162
OBO:UPa_UER00808	GO:0050638
OBO:UPa_UER00809	EC:1.14.13.76
OBO:UPa_UER00809	GO:0050597
OBO:UPa_UER00810	EC:2.3.1.166
OBO:UPa_UER00810	GO:0050642
OBO:UPa_UER00811	EC:2.3.1.167
OBO:UPa_UER00811	GO:0050643
OBO:UPa_UER00812	EC:2.3
OBO:UPa_UER00812	GO:0016746
OBO:UPa_UER00813	EC:1.14
OBO:UPa_UER00813	GO:0016705
OBO:UPa_UER00813	GO:0018585
OBO:UPa_UER00813	GO:0018586
OBO:UPa_UER00813	GO:0018588
OBO:UPa_UER00813	GO:0018589
OBO:UPa_UER00813	GO:0018590
OBO:UPa_UER00813	GO:0018591
OBO:UPa_UER00813	GO:0018592
OBO:UPa_UER00813	GO:0018593
OBO:UPa_UER00813	GO:0018594
OBO:UPa_UER00813	GO:0018595
OBO:UPa_UER00813	GO:0018596
OBO:UPa_UER00813	GO:0018597
OBO:UPa_UER00813	GO:0018598
OBO:UPa_UER00813	GO:0018599
OBO:UPa_UER00813	GO:0018600
OBO:UPa_UER00813	GO:0034559
OBO:UPa_UER00813	GO:0034562
OBO:UPa_UER00813	GO:0034786
OBO:UPa_UER00813	GO:0034816
OBO:UPa_UER00813	GO:0034857
OBO:UPa_UER00813	GO:0034858
OBO:UPa_UER00813	GO:0034859
OBO:UPa_UER00813	GO:0034862
OBO:UPa_UER00813	GO:0034870
OBO:UPa_UER00813	GO:0034873
OBO:UPa_UER00813	GO:0034874
OBO:UPa_UER00813	GO:0034888
OBO:UPa_UER00813	GO:0034893
OBO:UPa_UER00813	GO:0034897
OBO:UPa_UER00813	GO:0034903
OBO:UPa_UER00813	GO:0034925
OBO:UPa_UER00813	GO:0034927
OBO:UPa_UER00813	GO:0034928
OBO:UPa_UER00813	GO:0034929
OBO:UPa_UER00813	GO:0034950
OBO:UPa_UER00813	GO:0043823
OBO:UPa_UER00814	EC:4.1.1.28
OBO:UPa_UER00814	GO:0004058
OBO:UPa_UER00815	EC:2.3.1.87
OBO:UPa_UER00815	GO:0004059
OBO:UPa_UER00816	EC:2.1.1.4
OBO:UPa_UER00816	GO:0017096
OBO:UPa_UER00818	EC:1.5.1
OBO:UPa_UER00818	GO:0004486
OBO:UPa_UER00818	GO:0004753
OBO:UPa_UER00818	GO:0016646
OBO:UPa_UER00818	GO:0018529
OBO:UPa_UER00818	GO:0044684
OBO:UPa_UER00819	EC:4.2.3.12
OBO:UPa_UER00819	GO:0003874
OBO:UPa_UER00820	EC:1.1.1.220
OBO:UPa_UER00820	GO:0047028
OBO:UPa_UER00822	EC:1.5.1.33
OBO:UPa_UER00822	GO:0047040
OBO:UPa_UER00823	EC:3.1.1.11
OBO:UPa_UER00823	GO:0030599
OBO:UPa_UER00824	EC:4.2.2.2
OBO:UPa_UER00824	GO:0030570
OBO:UPa_UER00825	EC:4.2.2.6
OBO:UPa_UER00825	GO:0047487
OBO:UPa_UER00826	EC:5.3.1.17
OBO:UPa_UER00826	GO:0008697
OBO:UPa_UER00827	EC:1.1.1.127
OBO:UPa_UER00827	GO:0047001
OBO:UPa_UER00828	EC:2.7.1.45
OBO:UPa_UER00828	GO:0008673
OBO:UPa_UER00829	EC:4.1.2.14
OBO:UPa_UER00829	GO:0008675
OBO:UPa_UER00830	EC:1.1.3.15
OBO:UPa_UER00830	EC:1.1.99.14
OBO:UPa_UER00830	GO:0003973
OBO:UPa_UER00830	GO:0019154
OBO:UPa_UER00830	GO:0052852
OBO:UPa_UER00830	GO:0052853
OBO:UPa_UER00830	GO:0052854
OBO:UPa_UER00831	EC:4.1.1.47
OBO:UPa_UER00831	GO:0009028
OBO:UPa_UER00832	EC:1.1.1.60
OBO:UPa_UER00832	GO:0008679
OBO:UPa_UER00833	EC:2.7.1.31
OBO:UPa_UER00833	GO:0008887
OBO:UPa_UER00834	EC:3.1.3.18
OBO:UPa_UER00834	GO:0008967
OBO:UPa_UER00835	EC:1.5.1.8
OBO:UPa_UER00835	GO:0047130
OBO:UPa_UER00836	EC:1.5.1.9
OBO:UPa_UER00836	GO:0047131
OBO:UPa_UER00837	EC:1.2.1.31
OBO:UPa_UER00837	GO:0004043
OBO:UPa_UER00838	EC:2.6.1.39
OBO:UPa_UER00838	GO:0047536
OBO:UPa_UER00839	EC:1.2.4.2
OBO:UPa_UER00839	GO:0004591
OBO:UPa_UER00840	EC:2.3.1.61
OBO:UPa_UER00840	GO:0004149
OBO:UPa_UER00841	EC:2.3.1.32
OBO:UPa_UER00841	GO:0004468
OBO:UPa_UER00842	EC:2.6.1
OBO:UPa_UER00842	GO:0008483
OBO:UPa_UER00842	GO:0010326
OBO:UPa_UER00842	GO:0018719
OBO:UPa_UER00842	GO:0043746
OBO:UPa_UER00842	GO:0043760
OBO:UPa_UER00842	GO:0043840
OBO:UPa_UER00842	GO:0043911
OBO:UPa_UER00842	GO:0046571
OBO:UPa_UER00843	EC:1.1.1
OBO:UPa_UER00843	GO:0000252
OBO:UPa_UER00843	GO:0004033
OBO:UPa_UER00843	GO:0004448
OBO:UPa_UER00843	GO:0004495
OBO:UPa_UER00843	GO:0008875
OBO:UPa_UER00843	GO:0016229
OBO:UPa_UER00843	GO:0016616
OBO:UPa_UER00843	GO:0018451
OBO:UPa_UER00843	GO:0018452
OBO:UPa_UER00843	GO:0018453
OBO:UPa_UER00843	GO:0019152
OBO:UPa_UER00843	GO:0032442
OBO:UPa_UER00843	GO:0032866
OBO:UPa_UER00843	GO:0032867
OBO:UPa_UER00843	GO:0033709
OBO:UPa_UER00843	GO:0033764
OBO:UPa_UER00843	GO:0033765
OBO:UPa_UER00843	GO:0034831
OBO:UPa_UER00843	GO:0034840
OBO:UPa_UER00843	GO:0035380
OBO:UPa_UER00843	GO:0035410
OBO:UPa_UER00843	GO:0043713
OBO:UPa_UER00843	GO:0044103
OBO:UPa_UER00843	GO:0044105
OBO:UPa_UER00843	GO:0048258
OBO:UPa_UER00843	GO:0051990
OBO:UPa_UER00843	GO:0052677
OBO:UPa_UER00844	EC:3.5.1.63
OBO:UPa_UER00844	GO:0047573
OBO:UPa_UER00845	EC:2.6.1.48
OBO:UPa_UER00845	GO:0047589
OBO:UPa_UER00846	EC:1.2.1.20
OBO:UPa_UER00846	GO:0047949
OBO:UPa_UER00847	EC:4.1.2.8
OBO:UPa_UER00847	GO:0033984
OBO:UPa_UER00848	EC:1.14.13.137
OBO:UPa_UER00848	GO:0036190
OBO:UPa_UER00849	EC:1.14.13.138
OBO:UPa_UER00849	GO:0036191
OBO:UPa_UER00850	EC:1.14.13.139
OBO:UPa_UER00850	GO:0036192
OBO:UPa_UER00851	EC:1.14
OBO:UPa_UER00851	GO:0016705
OBO:UPa_UER00851	GO:0018585
OBO:UPa_UER00851	GO:0018586
OBO:UPa_UER00851	GO:0018588
OBO:UPa_UER00851	GO:0018589
OBO:UPa_UER00851	GO:0018590
OBO:UPa_UER00851	GO:0018591
OBO:UPa_UER00851	GO:0018592
OBO:UPa_UER00851	GO:0018593
OBO:UPa_UER00851	GO:0018594
OBO:UPa_UER00851	GO:0018595
OBO:UPa_UER00851	GO:0018596
OBO:UPa_UER00851	GO:0018597
OBO:UPa_UER00851	GO:0018598
OBO:UPa_UER00851	GO:0018599
OBO:UPa_UER00851	GO:0018600
OBO:UPa_UER00851	GO:0034559
OBO:UPa_UER00851	GO:0034562
OBO:UPa_UER00851	GO:0034786
OBO:UPa_UER00851	GO:0034816
OBO:UPa_UER00851	GO:0034857
OBO:UPa_UER00851	GO:0034858
OBO:UPa_UER00851	GO:0034859
OBO:UPa_UER00851	GO:0034862
OBO:UPa_UER00851	GO:0034870
OBO:UPa_UER00851	GO:0034873
OBO:UPa_UER00851	GO:0034874
OBO:UPa_UER00851	GO:0034888
OBO:UPa_UER00851	GO:0034893
OBO:UPa_UER00851	GO:0034897
OBO:UPa_UER00851	GO:0034903
OBO:UPa_UER00851	GO:0034925
OBO:UPa_UER00851	GO:0034927
OBO:UPa_UER00851	GO:0034928
OBO:UPa_UER00851	GO:0034929
OBO:UPa_UER00851	GO:0034950
OBO:UPa_UER00851	GO:0043823
OBO:UPa_UER00852	EC:5.1.2.2
OBO:UPa_UER00852	GO:0018838
OBO:UPa_UER00853	EC:1.1.99.31
OBO:UPa_UER00853	GO:0033720
OBO:UPa_UER00854	EC:4.1.1.7
OBO:UPa_UER00854	GO:0050695
OBO:UPa_UER00855	EC:1.2.1.28
OBO:UPa_UER00855	EC:1.2.1.7
OBO:UPa_UER00855	GO:0018477
OBO:UPa_UER00855	GO:0018479
OBO:UPa_UER00856	EC:1.5.1.34
OBO:UPa_UER00856	GO:0004155
OBO:UPa_UER00857	EC:2.6.1.42
OBO:UPa_UER00857	GO:0004084
OBO:UPa_UER00857	GO:0052654
OBO:UPa_UER00857	GO:0052655
OBO:UPa_UER00857	GO:0052656
OBO:UPa_UER00858	EC:1.4.1.9
OBO:UPa_UER00858	GO:0050049
OBO:UPa_UER00859	EC:1.2.1.25
OBO:UPa_UER00859	GO:0047101
OBO:UPa_UER00860	EC:1.3.8.4
OBO:UPa_UER00860	GO:0008470
OBO:UPa_UER00861	EC:6.4.1.4
OBO:UPa_UER00861	GO:0004485
OBO:UPa_UER00862	EC:4.2.1.18
OBO:UPa_UER00862	GO:0004490
OBO:UPa_UER00863	EC:4.1.3.4
OBO:UPa_UER00863	GO:0004419
OBO:UPa_UER00864	EC:1.14.13.107
OBO:UPa_UER00864	GO:0018635
OBO:UPa_UER00864	GO:0052601
OBO:UPa_UER00865	EC:3.3.2.8
OBO:UPa_UER00865	GO:0018744
OBO:UPa_UER00866	EC:1.1.1.297
OBO:UPa_UER00867	EC:1.14.13.80
OBO:UPa_UER00867	GO:0052741
OBO:UPa_UER00868	EC:1.1.1.275
OBO:UPa_UER00868	GO:0033702
OBO:UPa_UER00869	EC:1.3.99.25
OBO:UPa_UER00870	EC:1.4.9.1
OBO:UPa_UER00870	GO:0030058
OBO:UPa_UER00870	GO:0052876
OBO:UPa_UER00871	EC:3.2.2.16
OBO:UPa_UER00871	GO:0008930
OBO:UPa_UER00872	EC:2.7.1.100
OBO:UPa_UER00872	GO:0046522
OBO:UPa_UER00873	EC:2.4.2.28
OBO:UPa_UER00873	GO:0017061
OBO:UPa_UER00874	EC:5.3.1.23
OBO:UPa_UER00874	GO:0046523
OBO:UPa_UER00875	EC:4.2.1.109
OBO:UPa_UER00875	GO:0046570
OBO:UPa_UER00876	EC:5.3.2.5
OBO:UPa_UER00877	EC:3.1.3.87
OBO:UPa_UER00878	EC:1.13.11.54
OBO:UPa_UER00878	GO:0010309
OBO:UPa_UER00879	EC:2.6.1
OBO:UPa_UER00879	GO:0008483
OBO:UPa_UER00879	GO:0010326
OBO:UPa_UER00879	GO:0018719
OBO:UPa_UER00879	GO:0043746
OBO:UPa_UER00879	GO:0043760
OBO:UPa_UER00879	GO:0043840
OBO:UPa_UER00879	GO:0043911
OBO:UPa_UER00879	GO:0046571
OBO:UPa_UER00880	EC:6.3.1.11
OBO:UPa_UER00880	GO:0034024
OBO:UPa_UER00881	EC:1.4.3
OBO:UPa_UER00881	GO:0015922
OBO:UPa_UER00881	GO:0016641
OBO:UPa_UER00881	GO:0043912
OBO:UPa_UER00882	EC:1.2.1
OBO:UPa_UER00882	GO:0004028
OBO:UPa_UER00882	GO:0016620
OBO:UPa_UER00882	GO:0018472
OBO:UPa_UER00882	GO:0018473
OBO:UPa_UER00882	GO:0018474
OBO:UPa_UER00882	GO:0018475
OBO:UPa_UER00882	GO:0019115
OBO:UPa_UER00882	GO:0034520
OBO:UPa_UER00882	GO:0034525
OBO:UPa_UER00882	GO:0034530
OBO:UPa_UER00882	GO:0034538
OBO:UPa_UER00882	GO:0034601
OBO:UPa_UER00882	GO:0034602
OBO:UPa_UER00882	GO:0034603
OBO:UPa_UER00882	GO:0034604
OBO:UPa_UER00882	GO:0034822
OBO:UPa_UER00882	GO:0034832
OBO:UPa_UER00882	GO:0043745
OBO:UPa_UER00882	GO:0043796
OBO:UPa_UER00882	GO:0043870
OBO:UPa_UER00882	GO:0043878
OBO:UPa_UER00882	GO:0044104
OBO:UPa_UER00882	GO:0052814
OBO:UPa_UER00883	EC:3.5.1.94
OBO:UPa_UER00883	GO:0033969
OBO:UPa_UER00884	EC:2.7.6.5
OBO:UPa_UER00884	GO:0008728
OBO:UPa_UER00885	EC:3.6.1.40
OBO:UPa_UER00885	GO:0008894
OBO:UPa_UER00886	EC:3.1.7.2
OBO:UPa_UER00886	GO:0008893
OBO:UPa_UER00887	EC:2.4.2.8
OBO:UPa_UER00887	GO:0004422
OBO:UPa_UER00887	GO:0052657
OBO:UPa_UER00888	EC:5.4.99
OBO:UPa_UER00888	GO:0034784
OBO:UPa_UER00888	GO:0034951
OBO:UPa_UER00888	GO:0042299
OBO:UPa_UER00888	GO:0042300
OBO:UPa_UER00888	GO:0080011
OBO:UPa_UER00889	EC:2.7.1.15
OBO:UPa_UER00889	GO:0004747
OBO:UPa_UER00890	EC:2.4.2.12
OBO:UPa_UER00890	GO:0047280
OBO:UPa_UER00891	EC:2.3.1.54
OBO:UPa_UER00891	GO:0008861
OBO:UPa_UER00892	EC:2.4.1.67
OBO:UPa_UER00892	GO:0047268
OBO:UPa_UER00893	EC:1.1.1.244
OBO:UPa_UER00893	GO:0050093
OBO:UPa_UER00894	EC:2.8.3.5
OBO:UPa_UER00894	GO:0008260
OBO:UPa_UER00895	EC:6.1.1.11
OBO:UPa_UER00895	GO:0004828
OBO:UPa_UER00896	EC:2.9.1.1
OBO:UPa_UER00896	GO:0004125
OBO:UPa_UER00897	EC:2.7.1.164
OBO:UPa_UER00898	EC:2.9.1.2
OBO:UPa_UER00899	EC:2.4.2
OBO:UPa_UER00899	EC:4.1.3
OBO:UPa_UER00899	GO:0000107
OBO:UPa_UER00899	GO:0016763
OBO:UPa_UER00899	GO:0016833
OBO:UPa_UER00899	GO:0018071
OBO:UPa_UER00899	GO:0018121
OBO:UPa_UER00899	GO:0018127
OBO:UPa_UER00899	GO:0034815
OBO:UPa_UER00899	GO:0034830
OBO:UPa_UER00899	GO:0034905
OBO:UPa_UER00899	GO:0043867
OBO:UPa_UER00899	GO:0043904
OBO:UPa_UER00899	GO:0043959
OBO:UPa_UER00899	GO:0044101
OBO:UPa_UER00899	GO:0044102
OBO:UPa_UER00900	EC:4.2.99.20
OBO:UPa_UER00900	GO:0070205
OBO:UPa_UER00901	EC:1.13.11
OBO:UPa_UER00901	GO:0016702
OBO:UPa_UER00901	GO:0018542
OBO:UPa_UER00901	GO:0018555
OBO:UPa_UER00901	GO:0018556
OBO:UPa_UER00901	GO:0018557
OBO:UPa_UER00901	GO:0018558
OBO:UPa_UER00901	GO:0018559
OBO:UPa_UER00901	GO:0018560
OBO:UPa_UER00901	GO:0018561
OBO:UPa_UER00901	GO:0018562
OBO:UPa_UER00901	GO:0018563
OBO:UPa_UER00901	GO:0018564
OBO:UPa_UER00901	GO:0018565
OBO:UPa_UER00901	GO:0018566
OBO:UPa_UER00901	GO:0018567
OBO:UPa_UER00901	GO:0018568
OBO:UPa_UER00901	GO:0018569
OBO:UPa_UER00901	GO:0018570
OBO:UPa_UER00901	GO:0018571
OBO:UPa_UER00901	GO:0018572
OBO:UPa_UER00901	GO:0018573
OBO:UPa_UER00901	GO:0018574
OBO:UPa_UER00901	GO:0018575
OBO:UPa_UER00901	GO:0019114
OBO:UPa_UER00901	GO:0019117
OBO:UPa_UER00901	GO:0034543
OBO:UPa_UER00901	GO:0034803
OBO:UPa_UER00901	GO:0034806
OBO:UPa_UER00901	GO:0034808
OBO:UPa_UER00901	GO:0034810
OBO:UPa_UER00901	GO:0034811
OBO:UPa_UER00901	GO:0034812
OBO:UPa_UER00901	GO:0034813
OBO:UPa_UER00901	GO:0034814
OBO:UPa_UER00901	GO:0034827
OBO:UPa_UER00901	GO:0034834
OBO:UPa_UER00901	GO:0034895
OBO:UPa_UER00901	GO:0034920
OBO:UPa_UER00901	GO:0034922
OBO:UPa_UER00901	GO:0034934
OBO:UPa_UER00901	GO:0034935
OBO:UPa_UER00901	GO:0034936
OBO:UPa_UER00901	GO:0034955
OBO:UPa_UER00901	GO:0034956
OBO:UPa_UER00901	GO:0036403
OBO:UPa_UER00901	GO:0047074
OBO:UPa_UER00902	EC:1.3.1.58
OBO:UPa_UER00902	GO:0018511
OBO:UPa_UER00903	EC:1.13.11
OBO:UPa_UER00903	GO:0016702
OBO:UPa_UER00903	GO:0018542
OBO:UPa_UER00903	GO:0018555
OBO:UPa_UER00903	GO:0018556
OBO:UPa_UER00903	GO:0018557
OBO:UPa_UER00903	GO:0018558
OBO:UPa_UER00903	GO:0018559
OBO:UPa_UER00903	GO:0018560
OBO:UPa_UER00903	GO:0018561
OBO:UPa_UER00903	GO:0018562
OBO:UPa_UER00903	GO:0018563
OBO:UPa_UER00903	GO:0018564
OBO:UPa_UER00903	GO:0018565
OBO:UPa_UER00903	GO:0018566
OBO:UPa_UER00903	GO:0018567
OBO:UPa_UER00903	GO:0018568
OBO:UPa_UER00903	GO:0018569
OBO:UPa_UER00903	GO:0018570
OBO:UPa_UER00903	GO:0018571
OBO:UPa_UER00903	GO:0018572
OBO:UPa_UER00903	GO:0018573
OBO:UPa_UER00903	GO:0018574
OBO:UPa_UER00903	GO:0018575
OBO:UPa_UER00903	GO:0019114
OBO:UPa_UER00903	GO:0019117
OBO:UPa_UER00903	GO:0034543
OBO:UPa_UER00903	GO:0034803
OBO:UPa_UER00903	GO:0034806
OBO:UPa_UER00903	GO:0034808
OBO:UPa_UER00903	GO:0034810
OBO:UPa_UER00903	GO:0034811
OBO:UPa_UER00903	GO:0034812
OBO:UPa_UER00903	GO:0034813
OBO:UPa_UER00903	GO:0034814
OBO:UPa_UER00903	GO:0034827
OBO:UPa_UER00903	GO:0034834
OBO:UPa_UER00903	GO:0034895
OBO:UPa_UER00903	GO:0034920
OBO:UPa_UER00903	GO:0034922
OBO:UPa_UER00903	GO:0034934
OBO:UPa_UER00903	GO:0034935
OBO:UPa_UER00903	GO:0034936
OBO:UPa_UER00903	GO:0034955
OBO:UPa_UER00903	GO:0034956
OBO:UPa_UER00903	GO:0036403
OBO:UPa_UER00903	GO:0047074
OBO:UPa_UER00904	EC:4.1.1
OBO:UPa_UER00904	GO:0004611
OBO:UPa_UER00904	GO:0008488
OBO:UPa_UER00904	GO:0008694
OBO:UPa_UER00904	GO:0016831
OBO:UPa_UER00904	GO:0018791
OBO:UPa_UER00904	GO:0018792
OBO:UPa_UER00904	GO:0018793
OBO:UPa_UER00904	GO:0018794
OBO:UPa_UER00904	GO:0018795
OBO:UPa_UER00904	GO:0034524
OBO:UPa_UER00904	GO:0034782
OBO:UPa_UER00904	GO:0034853
OBO:UPa_UER00904	GO:0034854
OBO:UPa_UER00904	GO:0034879
OBO:UPa_UER00904	GO:0034923
OBO:UPa_UER00904	GO:0034941
OBO:UPa_UER00904	GO:0034947
OBO:UPa_UER00904	GO:0034952
OBO:UPa_UER00904	GO:0043727
OBO:UPa_UER00904	GO:0043728
OBO:UPa_UER00904	GO:0051997
OBO:UPa_UER00905	EC:3.7.1
OBO:UPa_UER00905	GO:0016823
OBO:UPa_UER00905	GO:0018736
OBO:UPa_UER00905	GO:0018737
OBO:UPa_UER00905	GO:0018765
OBO:UPa_UER00905	GO:0018766
OBO:UPa_UER00905	GO:0018767
OBO:UPa_UER00905	GO:0018768
OBO:UPa_UER00905	GO:0018769
OBO:UPa_UER00905	GO:0018770
OBO:UPa_UER00905	GO:0018772
OBO:UPa_UER00905	GO:0034545
OBO:UPa_UER00905	GO:0034779
OBO:UPa_UER00905	GO:0034789
OBO:UPa_UER00905	GO:0034801
OBO:UPa_UER00905	GO:0034820
OBO:UPa_UER00905	GO:0034828
OBO:UPa_UER00905	GO:0034910
OBO:UPa_UER00905	GO:0034948
OBO:UPa_UER00906	EC:4.2.1.80
OBO:UPa_UER00906	GO:0008684
OBO:UPa_UER00907	EC:4.1.3.39
OBO:UPa_UER00907	GO:0008701
OBO:UPa_UER00908	EC:6.4.1.3
OBO:UPa_UER00908	GO:0004658
OBO:UPa_UER00909	EC:5.1.99.1
OBO:UPa_UER00909	GO:0004493
OBO:UPa_UER00910	EC:5.4.99.2
OBO:UPa_UER00910	GO:0004494
OBO:UPa_UER00911	EC:3.1.3.18
OBO:UPa_UER00911	GO:0008967
OBO:UPa_UER00912	EC:1.1.3.15
OBO:UPa_UER00912	GO:0003973
OBO:UPa_UER00912	GO:0052852
OBO:UPa_UER00912	GO:0052853
OBO:UPa_UER00912	GO:0052854
OBO:UPa_UER00913	EC:2.6.1.4
OBO:UPa_UER00913	GO:0047958
OBO:UPa_UER00914	EC:2.1.2.1
OBO:UPa_UER00914	GO:0004372
OBO:UPa_UER00915	EC:2.6.1.51
OBO:UPa_UER00915	GO:0004760
OBO:UPa_UER00916	EC:1.1.1.29
OBO:UPa_UER00916	GO:0008465
OBO:UPa_UER00917	EC:2.7.1.31
OBO:UPa_UER00917	GO:0008887
OBO:UPa_UER00918	EC:1.5.99.4
OBO:UPa_UER00918	GO:0018535
OBO:UPa_UER00919	EC:1.5.3.5
OBO:UPa_UER00919	GO:0018531
OBO:UPa_UER00920	EC:5.3.1
OBO:UPa_UER00920	GO:0008786
OBO:UPa_UER00920	GO:0016861
OBO:UPa_UER00920	GO:0043877
OBO:UPa_UER00920	GO:0043917
OBO:UPa_UER00921	EC:4.2.3.124
OBO:UPa_UER00922	EC:2.6.1.100
OBO:UPa_UER00923	EC:1.1.1.329
OBO:UPa_UER00924	EC:2.6.1.101
OBO:UPa_UER00925	EC:4.2.3.16
OBO:UPa_UER00925	GO:0050552
OBO:UPa_UER00926	EC:4.2.3.20
OBO:UPa_UER00926	GO:0034002
OBO:UPa_UER00927	EC:4.2.3.119
OBO:UPa_UER00927	GO:0050550
OBO:UPa_UER00928	EC:4.2.3.120
OBO:UPa_UER00929	EC:2.7.1.161
OBO:UPa_UER00930	EC:2.7.7.13
OBO:UPa_UER00930	GO:0004475
OBO:UPa_UER00931	EC:5.1.3.18
OBO:UPa_UER00931	GO:0047918
OBO:UPa_UER00932	EC:2.7.7.69
OBO:UPa_UER00933	EC:3.1.3.93
OBO:UPa_UER00934	EC:1.1.1.316
OBO:UPa_UER00935	EC:1.3.2.3
OBO:UPa_UER00935	GO:0016633
OBO:UPa_UER00936	EC:3.2.1
OBO:UPa_UER00936	GO:0004553
OBO:UPa_UER00936	GO:0008933
OBO:UPa_UER00936	GO:0015923
OBO:UPa_UER00936	GO:0015924
OBO:UPa_UER00936	GO:0015925
OBO:UPa_UER00936	GO:0015926
OBO:UPa_UER00936	GO:0015927
OBO:UPa_UER00936	GO:0015928
OBO:UPa_UER00936	GO:0015929
OBO:UPa_UER00936	GO:0016160
OBO:UPa_UER00936	GO:0044653
OBO:UPa_UER00936	GO:0044654
OBO:UPa_UER00936	GO:0052736
OBO:UPa_UER00936	GO:0052769
OBO:UPa_UER00936	GO:0052859
OBO:UPa_UER00937	EC:1.1.1.19
OBO:UPa_UER00937	GO:0047939
OBO:UPa_UER00938	EC:3.1.1
OBO:UPa_UER00938	GO:0004620
OBO:UPa_UER00938	GO:0010296
OBO:UPa_UER00938	GO:0016298
OBO:UPa_UER00938	GO:0018731
OBO:UPa_UER00938	GO:0018732
OBO:UPa_UER00938	GO:0018733
OBO:UPa_UER00938	GO:0018734
OBO:UPa_UER00938	GO:0034892
OBO:UPa_UER00938	GO:0035460
OBO:UPa_UER00938	GO:0043905
OBO:UPa_UER00938	GO:0043906
OBO:UPa_UER00938	GO:0043907
OBO:UPa_UER00938	GO:0043908
OBO:UPa_UER00938	GO:0047376
OBO:UPa_UER00938	GO:0050253
OBO:UPa_UER00938	GO:0052689
OBO:UPa_UER00938	GO:0052767
OBO:UPa_UER00938	GO:0052768
OBO:UPa_UER00938	GO:0080030
OBO:UPa_UER00938	GO:0080031
OBO:UPa_UER00938	GO:0080032
OBO:UPa_UER00939	EC:1.1.3.8
OBO:UPa_UER00939	GO:0050105
OBO:UPa_UER00940	EC:2.7.8.24
OBO:UPa_UER00940	GO:0050520
OBO:UPa_UER00941	EC:2.1.3.6
OBO:UPa_UER00941	GO:0050231
OBO:UPa_UER00942	EC:6.3.4.18
OBO:UPa_UER00942	GO:0034028
OBO:UPa_UER00943	EC:5.4.99.18
OBO:UPa_UER00943	GO:0034023
OBO:UPa_UER00944	EC:2.6.1.105
OBO:UPa_UER00945	EC:1.3.1.14
OBO:UPa_UER00945	GO:0004589
OBO:UPa_UER00946	EC:1.3.5.2
OBO:UPa_UER00946	GO:0004152
OBO:UPa_UER00949	EC:1.1.1.3
OBO:UPa_UER00949	GO:0004412
OBO:UPa_UER00950	EC:1.1.1.3
OBO:UPa_UER00950	GO:0004412
OBO:UPa_UER00951	EC:1.2.1.18
OBO:UPa_UER00951	EC:1.2.1.27
OBO:UPa_UER00951	GO:0004491
OBO:UPa_UER00951	GO:0018478
OBO:UPa_UER00952	EC:1.2.1.18
OBO:UPa_UER00952	EC:1.2.1.27
OBO:UPa_UER00952	GO:0004491
OBO:UPa_UER00952	GO:0018478
