subject	predicate	object	relation	primary_knowledge_source
NCBITaxon:1718	biolink:occurs_in	mediadive.medium:535	BAO:0002924	bacdive:3097
NCBITaxon:883107	biolink:occurs_in	mediadive.medium:78	BAO:0002924	bacdive:3056
NCBITaxon:1409	biolink:occurs_in	mediadive.medium:514	BAO:0002924	bacdive:932
NCBITaxon:58172	biolink:occurs_in	mediadive.medium:830	BAO:0002924	bacdive:160443
NCBITaxon:1931	biolink:occurs_in	mediadive.medium:65	BAO:0002924	bacdive:160260
NCBITaxon:28118	biolink:occurs_in	mediadive.medium:110	BAO:0002924	bacdive:159985
NCBITaxon:84139	biolink:occurs_in	mediadive.medium:830	BAO:0002924	bacdive:158016
NCBITaxon:1008392	biolink:occurs_in	mediadive.medium:1465	BAO:0002924	bacdive:140164
NCBITaxon:665038	biolink:occurs_in	mediadive.medium:514	BAO:0002924	bacdive:17880
NCBITaxon:866499	biolink:occurs_in	mediadive.medium:104c	BAO:0002924	bacdive:17783
NCBITaxon:700598	biolink:occurs_in	mediadive.medium:830	BAO:0002924	bacdive:17756
NCBITaxon:67263	biolink:occurs_in	mediadive.medium:65	BAO:0002924	bacdive:16240
NCBITaxon:132474	biolink:occurs_in	mediadive.medium:65	BAO:0002924	bacdive:15540
NCBITaxon:1411316	biolink:occurs_in	mediadive.medium:545	BAO:0002924	bacdive:14096
NCBITaxon:56	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:12239
NCBITaxon:54915	biolink:occurs_in	mediadive.medium:1	BAO:0002924	bacdive:11431
NCBITaxon:184914	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:9002
NCBITaxon:158852	biolink:occurs_in	mediadive.medium:535	BAO:0002924	bacdive:5182
NCBITaxon:66269	biolink:occurs_in	mediadive.medium:1a	BAO:0002924	bacdive:5001
NCBITaxon:562	biolink:occurs_in	mediadive.medium:381	BAO:0002924	bacdive:4784
NCBITaxon:1121452	biolink:occurs_in	mediadive.medium:63	BAO:0002924	bacdive:4168
NCBITaxon:156981	biolink:occurs_in	mediadive.medium:92	BAO:0002924	bacdive:2361
NCBITaxon:1077285	biolink:occurs_in	mediadive.medium:78	BAO:0002924	bacdive:1631
NCBITaxon:33932	biolink:occurs_in	mediadive.medium:31	BAO:0002924	bacdive:1089
NCBITaxon:1409	biolink:occurs_in	mediadive.medium:1	BAO:0002924	bacdive:849
NCBITaxon:479978	biolink:occurs_in	mediadive.medium:65	BAO:0002924	bacdive:160660
NCBITaxon:1961697	biolink:occurs_in	mediadive.medium:1468	BAO:0002924	bacdive:140427
NCBITaxon:132608	biolink:occurs_in	mediadive.medium:1673	BAO:0002924	bacdive:140039
NCBITaxon:306	biolink:occurs_in	mediadive.medium:535	BAO:0002924	bacdive:24869
NCBITaxon:1227460	biolink:occurs_in	mediadive.medium:372	BAO:0002924	bacdive:24077
NCBITaxon:238540	biolink:occurs_in	mediadive.medium:514	BAO:0002924	bacdive:17695
NCBITaxon:68171	biolink:occurs_in	mediadive.medium:65	BAO:0002924	bacdive:14887
NCBITaxon:216931	biolink:occurs_in	mediadive.medium:1076b	BAO:0002924	bacdive:14377
NCBITaxon:56	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:12212
NCBITaxon:83456	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:9929
NCBITaxon:33	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:9724
NCBITaxon:35	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:9577
NCBITaxon:184914	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:9181
NCBITaxon:184914	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:9006
NCBITaxon:184914	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:8986
NCBITaxon:244735	biolink:occurs_in	mediadive.medium:92	BAO:0002924	bacdive:7331
NCBITaxon:562	biolink:occurs_in	mediadive.medium:381	BAO:0002924	bacdive:4661
NCBITaxon:83450	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:3470
NCBITaxon:517425	biolink:occurs_in	mediadive.medium:1520	BAO:0002924	bacdive:1571
NCBITaxon:79881	biolink:occurs_in	mediadive.medium:31	BAO:0002924	bacdive:1138
NCBITaxon:2018667	biolink:occurs_in	mediadive.medium:641	BAO:0002924	bacdive:140293
NCBITaxon:1874826	biolink:occurs_in	mediadive.medium:830	BAO:0002924	bacdive:132095
NCBITaxon:1871045	biolink:occurs_in	mediadive.medium:830	BAO:0002924	bacdive:131875
NCBITaxon:1409	biolink:occurs_in	mediadive.medium:31	BAO:0002924	bacdive:24829
NCBITaxon:306	biolink:occurs_in	mediadive.medium:1	BAO:0002924	bacdive:24396
NCBITaxon:309483	biolink:occurs_in	mediadive.medium:92	BAO:0002924	bacdive:18120
NCBITaxon:420955	biolink:occurs_in	mediadive.medium:1	BAO:0002924	bacdive:14188
NCBITaxon:54	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:10345
NCBITaxon:33	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:9688
NCBITaxon:33	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:9637
NCBITaxon:83462	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:9518
NCBITaxon:184914	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:8982
NCBITaxon:1270	biolink:occurs_in	mediadive.medium:92	BAO:0002924	bacdive:7747
NCBITaxon:1648	biolink:occurs_in	mediadive.medium:429	BAO:0002924	bacdive:5370
NCBITaxon:1121456	biolink:occurs_in	mediadive.medium:63	BAO:0002924	bacdive:4121
NCBITaxon:1871086	biolink:occurs_in	mediadive.medium:595	BAO:0002924	bacdive:2328
NCBITaxon:2493120	biolink:occurs_in	mediadive.medium:58	BAO:0002924	bacdive:158512
NCBITaxon:1524460	biolink:occurs_in	mediadive.medium:514c	BAO:0002924	bacdive:158171
NCBITaxon:1882438	biolink:occurs_in	mediadive.medium:1405	BAO:0002924	bacdive:133042
NCBITaxon:1516	biolink:occurs_in	mediadive.medium:61	BAO:0002924	bacdive:16828
NCBITaxon:591203	biolink:occurs_in	mediadive.medium:830c	BAO:0002924	bacdive:10448
NCBITaxon:54	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:10271
NCBITaxon:54	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:10196
NCBITaxon:184914	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:9412
NCBITaxon:562	biolink:occurs_in	mediadive.medium:381	BAO:0002924	bacdive:4765
NCBITaxon:411464	biolink:occurs_in	mediadive.medium:641	BAO:0002924	bacdive:4070
NCBITaxon:768670	biolink:occurs_in	mediadive.medium:1112	BAO:0002924	bacdive:3846
NCBITaxon:2714	biolink:occurs_in	mediadive.medium:534	BAO:0002924	bacdive:508
NCBITaxon:2572923	biolink:occurs_in	mediadive.medium:514f	BAO:0002924	bacdive:158991
NCBITaxon:2828727	biolink:occurs_in	mediadive.medium:339	BAO:0002924	bacdive:158331
NCBITaxon:1872107	biolink:occurs_in	mediadive.medium:882	BAO:0002924	bacdive:158294
NCBITaxon:1129264	biolink:occurs_in	mediadive.medium:1205	BAO:0002924	bacdive:140128
NCBITaxon:1891630	biolink:occurs_in	mediadive.medium:92	BAO:0002924	bacdive:132304
NCBITaxon:91891	biolink:occurs_in	mediadive.medium:585	BAO:0002924	bacdive:24145
NCBITaxon:67380	biolink:occurs_in	mediadive.medium:65	BAO:0002924	bacdive:16101
NCBITaxon:1931	biolink:occurs_in	mediadive.medium:65	BAO:0002924	bacdive:15867
NCBITaxon:1931	biolink:occurs_in	mediadive.medium:252	BAO:0002924	bacdive:15827
NCBITaxon:1931	biolink:occurs_in	mediadive.medium:65	BAO:0002924	bacdive:15801
NCBITaxon:1824	biolink:occurs_in	mediadive.medium:214	BAO:0002924	bacdive:10634
NCBITaxon:184914	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:9416
NCBITaxon:390640	biolink:occurs_in	mediadive.medium:514	BAO:0002924	bacdive:5733
NCBITaxon:132932	biolink:occurs_in	mediadive.medium:900	BAO:0002924	bacdive:5411
NCBITaxon:394090	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:3311
NCBITaxon:29370	biolink:occurs_in	mediadive.medium:138	BAO:0002924	bacdive:2705
NCBITaxon:1058	biolink:occurs_in	mediadive.medium:28	BAO:0002924	bacdive:2479
NCBITaxon:1409	biolink:occurs_in	mediadive.medium:674	BAO:0002924	bacdive:910
NCBITaxon:753702	biolink:occurs_in	mediadive.medium:785	BAO:0002924	bacdive:160691
NCBITaxon:1831	biolink:occurs_in	mediadive.medium:535	BAO:0002924	bacdive:160174
NCBITaxon:1965314	biolink:occurs_in	mediadive.medium:514	BAO:0002924	bacdive:140398
NCBITaxon:527	biolink:occurs_in	mediadive.medium:269	BAO:0002924	bacdive:131572
NCBITaxon:71388	biolink:occurs_in	mediadive.medium:514	BAO:0002924	bacdive:131111
NCBITaxon:1424653	biolink:occurs_in	mediadive.medium:792a	BAO:0002924	bacdive:130468
NCBITaxon:1338436	biolink:occurs_in	mediadive.medium:830	BAO:0002924	bacdive:130436
NCBITaxon:1332898	biolink:occurs_in	mediadive.medium:65	BAO:0002924	bacdive:23201
NCBITaxon:65497	biolink:occurs_in	mediadive.medium:65	BAO:0002924	bacdive:16097
NCBITaxon:47758	biolink:occurs_in	mediadive.medium:65	BAO:0002924	bacdive:16032
NCBITaxon:1931	biolink:occurs_in	mediadive.medium:65	BAO:0002924	bacdive:15776
NCBITaxon:1061	biolink:occurs_in	mediadive.medium:27	BAO:0002924	bacdive:13808
NCBITaxon:56	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:12478
NCBITaxon:56	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:12241
NCBITaxon:41211	biolink:occurs_in	mediadive.medium:194a	BAO:0002924	bacdive:11816
NCBITaxon:645991	biolink:occurs_in	mediadive.medium:298b	BAO:0002924	bacdive:11786
NCBITaxon:979226	biolink:occurs_in	mediadive.medium:830	BAO:0002924	bacdive:11449
NCBITaxon:34	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:10066
NCBITaxon:33	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:9775
NCBITaxon:552064	biolink:occurs_in	mediadive.medium:514d	BAO:0002924	bacdive:6311
NCBITaxon:1390	biolink:occurs_in	mediadive.medium:1	BAO:0002924	bacdive:595
NCBITaxon:470	biolink:occurs_in	mediadive.medium:1	BAO:0002924	bacdive:160334
NCBITaxon:287	biolink:occurs_in	mediadive.medium:92	BAO:0002924	bacdive:160149
NCBITaxon:29388	biolink:occurs_in	mediadive.medium:92	BAO:0002924	bacdive:157871
NCBITaxon:449973	biolink:occurs_in	mediadive.medium:473	BAO:0002924	bacdive:140010
NCBITaxon:1679523	biolink:occurs_in	mediadive.medium:553	BAO:0002924	bacdive:131551
NCBITaxon:630	biolink:occurs_in	mediadive.medium:220	BAO:0002924	bacdive:23978
NCBITaxon:28108	biolink:occurs_in	mediadive.medium:514	BAO:0002924	bacdive:23568
NCBITaxon:1329895	biolink:occurs_in	mediadive.medium:535	BAO:0002924	bacdive:23267
NCBITaxon:221822	biolink:occurs_in	mediadive.medium:514	BAO:0002924	bacdive:23227
NCBITaxon:1077945	biolink:occurs_in	mediadive.medium:65	BAO:0002924	bacdive:16019
NCBITaxon:58340	biolink:occurs_in	mediadive.medium:65	BAO:0002924	bacdive:15350
NCBITaxon:364032	biolink:occurs_in	mediadive.medium:1121	BAO:0002924	bacdive:11909
NCBITaxon:452637	biolink:occurs_in	mediadive.medium:295	BAO:0002924	bacdive:11301
NCBITaxon:34	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:10026
NCBITaxon:83456	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:9883
NCBITaxon:184914	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:9409
NCBITaxon:37487	biolink:occurs_in	mediadive.medium:28	BAO:0002924	bacdive:2450
NCBITaxon:94136	biolink:occurs_in	mediadive.medium:31	BAO:0002924	bacdive:539
NCBITaxon:61169	biolink:occurs_in	mediadive.medium:402	BAO:0002924	bacdive:409
NCBITaxon:2315329	biolink:occurs_in	mediadive.medium:65	BAO:0002924	bacdive:159177
NCBITaxon:470795	biolink:occurs_in	mediadive.medium:92	BAO:0002924	bacdive:139860
NCBITaxon:1652031	biolink:occurs_in	mediadive.medium:92	BAO:0002924	bacdive:131305
NCBITaxon:1523247	biolink:occurs_in	mediadive.medium:714	BAO:0002924	bacdive:130340
NCBITaxon:1402	biolink:occurs_in	mediadive.medium:92	BAO:0002924	bacdive:130167
NCBITaxon:239	biolink:occurs_in	mediadive.medium:545	BAO:0002924	bacdive:24018
NCBITaxon:1052258	biolink:occurs_in	mediadive.medium:830	BAO:0002924	bacdive:23343
NCBITaxon:103731	biolink:occurs_in	mediadive.medium:65	BAO:0002924	bacdive:13483
NCBITaxon:425504	biolink:occurs_in	mediadive.medium:535b	BAO:0002924	bacdive:13161
NCBITaxon:1295132	biolink:occurs_in	mediadive.medium:1a	BAO:0002924	bacdive:12922
NCBITaxon:56	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:12375
NCBITaxon:56	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:12303
NCBITaxon:471	biolink:occurs_in	mediadive.medium:1	BAO:0002924	bacdive:8056
NCBITaxon:60519	biolink:occurs_in	mediadive.medium:11	BAO:0002924	bacdive:6470
NCBITaxon:888061	biolink:occurs_in	mediadive.medium:63	BAO:0002924	bacdive:4059
NCBITaxon:1396	biolink:occurs_in	mediadive.medium:1	BAO:0002924	bacdive:615
NCBITaxon:1898321	biolink:occurs_in	mediadive.medium:548	BAO:0002924	bacdive:160482
NCBITaxon:292800	biolink:occurs_in	mediadive.medium:1203a	BAO:0002924	bacdive:159997
NCBITaxon:2094020	biolink:occurs_in	mediadive.medium:323	BAO:0002924	bacdive:158469
NCBITaxon:1674146	biolink:occurs_in	mediadive.medium:403	BAO:0002924	bacdive:132598
NCBITaxon:1401441	biolink:occurs_in	mediadive.medium:31	BAO:0002924	bacdive:132180
NCBITaxon:1667	biolink:occurs_in	mediadive.medium:92	BAO:0002924	bacdive:131616
NCBITaxon:1025	biolink:occurs_in	mediadive.medium:514	BAO:0002924	bacdive:131148
NCBITaxon:1138587	biolink:occurs_in	mediadive.medium:92	BAO:0002924	bacdive:22956
NCBITaxon:880073	biolink:occurs_in	mediadive.medium:946a	BAO:0002924	bacdive:18090
NCBITaxon:660294	biolink:occurs_in	mediadive.medium:1299	BAO:0002924	bacdive:17059
NCBITaxon:2283	biolink:occurs_in	mediadive.medium:358a	BAO:0002924	bacdive:16643
NCBITaxon:1306177	biolink:occurs_in	mediadive.medium:65	BAO:0002924	bacdive:15414
NCBITaxon:83456	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:9930
NCBITaxon:33	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:9671
NCBITaxon:184914	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:9117
NCBITaxon:184914	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:9060
NCBITaxon:515350	biolink:occurs_in	mediadive.medium:553	BAO:0002924	bacdive:8052
NCBITaxon:69373	biolink:occurs_in	mediadive.medium:53	BAO:0002924	bacdive:7318
NCBITaxon:2746	biolink:occurs_in	mediadive.medium:593	BAO:0002924	bacdive:5999
NCBITaxon:83451	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:3459
NCBITaxon:1437609	biolink:occurs_in	mediadive.medium:58	BAO:0002924	bacdive:1754
NCBITaxon:1458	biolink:occurs_in	mediadive.medium:6	BAO:0002924	bacdive:656
NCBITaxon:1292	biolink:occurs_in	mediadive.medium:92	BAO:0002924	bacdive:159070
NCBITaxon:39482	biolink:occurs_in	mediadive.medium:104	BAO:0002924	bacdive:158960
NCBITaxon:368835	biolink:occurs_in	mediadive.medium:514	BAO:0002924	bacdive:139915
NCBITaxon:1871053	biolink:occurs_in	mediadive.medium:1	BAO:0002924	bacdive:132087
NCBITaxon:72000	biolink:occurs_in	mediadive.medium:92	BAO:0002924	bacdive:130424
NCBITaxon:265981	biolink:occurs_in	mediadive.medium:785	BAO:0002924	bacdive:17892
NCBITaxon:327095	biolink:occurs_in	mediadive.medium:514	BAO:0002924	bacdive:17837
NCBITaxon:86956	biolink:occurs_in	mediadive.medium:58	BAO:0002924	bacdive:17138
NCBITaxon:382	biolink:occurs_in	mediadive.medium:98	BAO:0002924	bacdive:13544
NCBITaxon:294	biolink:occurs_in	mediadive.medium:1a	BAO:0002924	bacdive:12824
NCBITaxon:56	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:12100
NCBITaxon:83462	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:9531
NCBITaxon:184914	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:9178
NCBITaxon:184914	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:8842
NCBITaxon:1270	biolink:occurs_in	mediadive.medium:220	BAO:0002924	bacdive:7699
NCBITaxon:1277350	biolink:occurs_in	mediadive.medium:838	BAO:0002924	bacdive:5794
NCBITaxon:1198449	biolink:occurs_in	mediadive.medium:514	BAO:0002924	bacdive:4196
NCBITaxon:1121447	biolink:occurs_in	mediadive.medium:1040	BAO:0002924	bacdive:4157
NCBITaxon:1267	biolink:occurs_in	mediadive.medium:21	BAO:0002924	bacdive:2507
NCBITaxon:313007	biolink:occurs_in	mediadive.medium:220	BAO:0002924	bacdive:1399
NCBITaxon:2528000	biolink:occurs_in	mediadive.medium:1560	BAO:0002924	bacdive:160326
NCBITaxon:33959	biolink:occurs_in	mediadive.medium:339	BAO:0002924	bacdive:159210
NCBITaxon:562	biolink:occurs_in	mediadive.medium:381	BAO:0002924	bacdive:157738
NCBITaxon:332965	biolink:occurs_in	mediadive.medium:1673	BAO:0002924	bacdive:140418
NCBITaxon:291169	biolink:occurs_in	mediadive.medium:1624	BAO:0002924	bacdive:132896
NCBITaxon:197	biolink:occurs_in	mediadive.medium:693	BAO:0002924	bacdive:131216
NCBITaxon:1324766	biolink:occurs_in	mediadive.medium:693	BAO:0002924	bacdive:24206
NCBITaxon:2108	biolink:occurs_in	mediadive.medium:1078	BAO:0002924	bacdive:23140
NCBITaxon:1120968	biolink:occurs_in	mediadive.medium:514	BAO:0002924	bacdive:17710
NCBITaxon:67296	biolink:occurs_in	mediadive.medium:425	BAO:0002924	bacdive:15153
NCBITaxon:150	biolink:occurs_in	mediadive.medium:173	BAO:0002924	bacdive:14318
NCBITaxon:306	biolink:occurs_in	mediadive.medium:545	BAO:0002924	bacdive:13043
NCBITaxon:872024	biolink:occurs_in	mediadive.medium:836	BAO:0002924	bacdive:11768
NCBITaxon:184914	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:9019
NCBITaxon:184914	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:8846
NCBITaxon:1772	biolink:occurs_in	mediadive.medium:354	BAO:0002924	bacdive:8311
NCBITaxon:504488	biolink:occurs_in	mediadive.medium:514	BAO:0002924	bacdive:5740
NCBITaxon:562	biolink:occurs_in	mediadive.medium:381	BAO:0002924	bacdive:4849
NCBITaxon:583356	biolink:occurs_in	mediadive.medium:1043	BAO:0002924	bacdive:4192
NCBITaxon:394094	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:3387
NCBITaxon:394091	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:3338
NCBITaxon:519061	biolink:occurs_in	mediadive.medium:1403	BAO:0002924	bacdive:1677
NCBITaxon:2213194	biolink:occurs_in	mediadive.medium:514	BAO:0002924	bacdive:158503
NCBITaxon:1280	biolink:occurs_in	mediadive.medium:220	BAO:0002924	bacdive:157959
NCBITaxon:1872450	biolink:occurs_in	mediadive.medium:514	BAO:0002924	bacdive:140441
NCBITaxon:1131	biolink:occurs_in	mediadive.medium:1677	BAO:0002924	bacdive:140117
NCBITaxon:1267768	biolink:occurs_in	mediadive.medium:514	BAO:0002924	bacdive:132259
NCBITaxon:79885	biolink:occurs_in	mediadive.medium:31	BAO:0002924	bacdive:23676
NCBITaxon:227597	biolink:occurs_in	mediadive.medium:760	BAO:0002924	bacdive:16886
NCBITaxon:709510	biolink:occurs_in	mediadive.medium:92	BAO:0002924	bacdive:14415
NCBITaxon:391	biolink:occurs_in	mediadive.medium:98	BAO:0002924	bacdive:13619
NCBITaxon:332411	biolink:occurs_in	mediadive.medium:1	BAO:0002924	bacdive:10511
NCBITaxon:54	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:10352
NCBITaxon:1123394	biolink:occurs_in	mediadive.medium:1114	BAO:0002924	bacdive:6097
NCBITaxon:1486246	biolink:occurs_in	mediadive.medium:514	BAO:0002924	bacdive:6052
NCBITaxon:1732	biolink:occurs_in	mediadive.medium:335	BAO:0002924	bacdive:5438
NCBITaxon:125602	biolink:occurs_in	mediadive.medium:194	BAO:0002924	bacdive:3982
NCBITaxon:43	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:3294
NCBITaxon:525898	biolink:occurs_in	mediadive.medium:541	BAO:0002924	bacdive:2223
NCBITaxon:1409	biolink:occurs_in	mediadive.medium:8	BAO:0002924	bacdive:856
NCBITaxon:1271	biolink:occurs_in	mediadive.medium:92	BAO:0002924	bacdive:157784
NCBITaxon:210	biolink:occurs_in	mediadive.medium:693	BAO:0002924	bacdive:157642
NCBITaxon:391	biolink:occurs_in	mediadive.medium:98	BAO:0002924	bacdive:132793
NCBITaxon:665131	biolink:occurs_in	mediadive.medium:628	BAO:0002924	bacdive:130353
NCBITaxon:414286	biolink:occurs_in	mediadive.medium:1449	BAO:0002924	bacdive:17246
NCBITaxon:207243	biolink:occurs_in	mediadive.medium:377a	BAO:0002924	bacdive:16853
NCBITaxon:354240	biolink:occurs_in	mediadive.medium:514	BAO:0002924	bacdive:16750
NCBITaxon:1906	biolink:occurs_in	mediadive.medium:65	BAO:0002924	bacdive:15186
NCBITaxon:358	biolink:occurs_in	mediadive.medium:1	BAO:0002924	bacdive:13586
NCBITaxon:642766	biolink:occurs_in	mediadive.medium:65	BAO:0002924	bacdive:11089
NCBITaxon:2055	biolink:occurs_in	mediadive.medium:65	BAO:0002924	bacdive:10555
NCBITaxon:1667	biolink:occurs_in	mediadive.medium:92	BAO:0002924	bacdive:7545
NCBITaxon:447567	biolink:occurs_in	mediadive.medium:514	BAO:0002924	bacdive:6056
NCBITaxon:562	biolink:occurs_in	mediadive.medium:381	BAO:0002924	bacdive:4823
NCBITaxon:247157	biolink:occurs_in	mediadive.medium:193b	BAO:0002924	bacdive:3986
NCBITaxon:1408	biolink:occurs_in	mediadive.medium:220	BAO:0002924	bacdive:765
NCBITaxon:562	biolink:occurs_in	mediadive.medium:381	BAO:0002924	bacdive:158942
NCBITaxon:328416	biolink:occurs_in	mediadive.medium:514	BAO:0002924	bacdive:132781
NCBITaxon:1206817	biolink:occurs_in	mediadive.medium:1	BAO:0002924	bacdive:130599
NCBITaxon:2025	biolink:occurs_in	mediadive.medium:65	BAO:0002924	bacdive:16779
NCBITaxon:1894	biolink:occurs_in	mediadive.medium:65	BAO:0002924	bacdive:15016
NCBITaxon:488438	biolink:occurs_in	mediadive.medium:545	BAO:0002924	bacdive:13999
NCBITaxon:76747	biolink:occurs_in	mediadive.medium:98	BAO:0002924	bacdive:13553
NCBITaxon:184914	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:9295
NCBITaxon:386456	biolink:occurs_in	mediadive.medium:141	BAO:0002924	bacdive:6950
NCBITaxon:1255	biolink:occurs_in	mediadive.medium:11	BAO:0002924	bacdive:6390
NCBITaxon:28121	biolink:occurs_in	mediadive.medium:704	BAO:0002924	bacdive:6344
NCBITaxon:651182	biolink:occurs_in	mediadive.medium:383	BAO:0002924	bacdive:3979
NCBITaxon:45	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:3657
NCBITaxon:1519	biolink:occurs_in	mediadive.medium:110	BAO:0002924	bacdive:2735
NCBITaxon:1409	biolink:occurs_in	mediadive.medium:31	BAO:0002924	bacdive:913
NCBITaxon:1404	biolink:occurs_in	mediadive.medium:220	BAO:0002924	bacdive:738
NCBITaxon:2699835	biolink:occurs_in	mediadive.medium:693	BAO:0002924	bacdive:160520
NCBITaxon:29385	biolink:occurs_in	mediadive.medium:220	BAO:0002924	bacdive:158087
NCBITaxon:1405	biolink:occurs_in	mediadive.medium:1	BAO:0002924	bacdive:132708
NCBITaxon:1473598	biolink:occurs_in	mediadive.medium:1531	BAO:0002924	bacdive:24778
NCBITaxon:378211	biolink:occurs_in	mediadive.medium:1341	BAO:0002924	bacdive:13933
NCBITaxon:1069081	biolink:occurs_in	mediadive.medium:1024	BAO:0002924	bacdive:10424
NCBITaxon:184914	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:9253
NCBITaxon:184914	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:8725
NCBITaxon:225327	biolink:occurs_in	mediadive.medium:993b	BAO:0002924	bacdive:7765
NCBITaxon:39664	biolink:occurs_in	mediadive.medium:525	BAO:0002924	bacdive:7070
NCBITaxon:36738	biolink:occurs_in	mediadive.medium:372	BAO:0002924	bacdive:5928
NCBITaxon:41	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:3692
NCBITaxon:38	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:3527
NCBITaxon:239	biolink:occurs_in	mediadive.medium:830	BAO:0002924	bacdive:157660
NCBITaxon:1614693	biolink:occurs_in	mediadive.medium:514	BAO:0002924	bacdive:132960
NCBITaxon:1270	biolink:occurs_in	mediadive.medium:92	BAO:0002924	bacdive:130987
NCBITaxon:1715720	biolink:occurs_in	mediadive.medium:1a	BAO:0002924	bacdive:130258
NCBITaxon:136468	biolink:occurs_in	mediadive.medium:514	BAO:0002924	bacdive:17284
NCBITaxon:34	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:10045
NCBITaxon:33	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:9607
NCBITaxon:523844	biolink:occurs_in	mediadive.medium:120	BAO:0002924	bacdive:7121
NCBITaxon:562	biolink:occurs_in	mediadive.medium:381	BAO:0002924	bacdive:4747
NCBITaxon:79885	biolink:occurs_in	mediadive.medium:31	BAO:0002924	bacdive:1108
NCBITaxon:1876	biolink:occurs_in	mediadive.medium:554	BAO:0002924	bacdive:160115
NCBITaxon:1870928	biolink:occurs_in	mediadive.medium:514	BAO:0002924	bacdive:139996
NCBITaxon:1232427	biolink:occurs_in	mediadive.medium:535a	BAO:0002924	bacdive:132469
NCBITaxon:1638988	biolink:occurs_in	mediadive.medium:92	BAO:0002924	bacdive:131537
NCBITaxon:1495200	biolink:occurs_in	mediadive.medium:830	BAO:0002924	bacdive:130848
NCBITaxon:1121259	biolink:occurs_in	mediadive.medium:144a	BAO:0002924	bacdive:18023
NCBITaxon:1993	biolink:occurs_in	mediadive.medium:426	BAO:0002924	bacdive:16942
NCBITaxon:212020	biolink:occurs_in	mediadive.medium:514	BAO:0002924	bacdive:14077
NCBITaxon:184914	biolink:occurs_in	mediadive.medium:9	BAO:0002924	bacdive:9036
NCBITaxon:1667	biolink:occurs_in	mediadive.medium:53	BAO:0002924	bacdive:7558
NCBITaxon:545	biolink:occurs_in	mediadive.medium:426	BAO:0002924	bacdive:4331
NCBITaxon:310783	biolink:occurs_in	mediadive.medium:92	BAO:0002924	bacdive:3863
