id	category	name	description	xref	provided_by	synonym	iri	object	predicate	relation	same_as	subject	subsets
mediadive.medium:648	biolink:ChemicalEntity	CLOSTRIDIUM GRANTII MEDIUM (DSMZ Medium 648)											
NCBITaxon:1307912	biolink:OrganismalEntity	Acetobacter oeni LMG 21952											
mediadive.medium:1424	biolink:ChemicalEntity	YED ACETOBACTER MEDIUM (DSMZ Medium 1424)											
NCBITaxon:1646383	biolink:OrganismalEntity	uncultured Anaerosalibacter sp.											
NCBITaxon:685454	biolink:OrganismalEntity	Dactylosporangium siamense											
NCBITaxon:990268	biolink:OrganismalEntity	Vibrio maritimus											
NCBITaxon:667014	biolink:OrganismalEntity	Thermodesulfatator indicus DSM 15286											
NCBITaxon:225048	biolink:OrganismalEntity	Streptomyces nanningensis											
NCBITaxon:262208	biolink:OrganismalEntity	Kocuria carniphila											
NCBITaxon:290318	biolink:OrganismalEntity	Chlorobium phaeovibrioides DSM 265											
mediadive.medium:40	biolink:ChemicalEntity	PFENNIG'S MEDIUM II WITH SALT (DSMZ Medium 40)											
NCBITaxon:1055466	biolink:OrganismalEntity	Rhodococcus canchipurensis											
NCBITaxon:1229656	biolink:OrganismalEntity	Acidibacter ferrireducens											
mediadive.medium:1627	biolink:ChemicalEntity	ACIDIBACTER-MEDIUM (DSMZ Medium 1627)											
NCBITaxon:995038	biolink:OrganismalEntity	Cryobacterium levicorallinum											
NCBITaxon:1161098	biolink:OrganismalEntity	Anaerococcus octavius NCTC 9810											
NCBITaxon:354246	biolink:OrganismalEntity	Spongiibacter marinus											
NCBITaxon:67269	biolink:OrganismalEntity	Streptomyces alboviridis											
NCBITaxon:1219060	biolink:OrganismalEntity	Sphingopyxis granuli NBRC 100800											
NCBITaxon:683125	biolink:OrganismalEntity	Sphingobacterium wenxiniae											
NCBITaxon:52	biolink:OrganismalEntity	Chondromyces crocatus											
NCBITaxon:34062	biolink:OrganismalEntity	Moraxella osloensis											
NCBITaxon:204050	biolink:OrganismalEntity	Methanoculleus submarinus											
NCBITaxon:570520	biolink:OrganismalEntity	Xanthomarina spongicola											
NCBITaxon:622671	biolink:OrganismalEntity	Desulfobotulus alkaliphilus											
mediadive.medium:940	biolink:ChemicalEntity	HORIKOSHI ALKALINE (DSMZ Medium 940)											
NCBITaxon:2608404	biolink:OrganismalEntity	Prevotella vespertina											
NCBITaxon:1808352	biolink:OrganismalEntity	Ligilactobacillus salitolerans											
NCBITaxon:1965292	biolink:OrganismalEntity	Fenollaria sp.											
NCBITaxon:1324934	biolink:OrganismalEntity	Myroides odoratimimus subsp. xuanwuensis											
NCBITaxon:90323	biolink:OrganismalEntity	Thermosipho japonicus											
NCBITaxon:1671	biolink:OrganismalEntity	Pseudarthrobacter oxydans											
NCBITaxon:418199	biolink:OrganismalEntity	Lactobacillus sp. JCM 7527											
NCBITaxon:229037	biolink:OrganismalEntity	Proteus sp. (in: enterobacteria)											
NCBITaxon:449313	biolink:OrganismalEntity	Desulfovibrio sp. DSM 9953											
NCBITaxon:1402861	biolink:OrganismalEntity	Priestia filamentosa											
NCBITaxon:1869214	biolink:OrganismalEntity	Rheinheimera sp.											
NCBITaxon:1123398	biolink:OrganismalEntity	Thiothrix caldifontis DSM 21228											
NCBITaxon:97398	biolink:OrganismalEntity	Streptomyces abikoensis											
NCBITaxon:406549	biolink:OrganismalEntity	Halorubrum luteum											
NCBITaxon:442714	biolink:OrganismalEntity	Ulvibacter antarcticus											
NCBITaxon:124285	biolink:OrganismalEntity	Nocardiopsis xinjiangensis											
NCBITaxon:196023	biolink:OrganismalEntity	Aeromonas hydrophila subsp. hydrophila											
NCBITaxon:327104	biolink:OrganismalEntity	Paracoccus ferrooxidans											
NCBITaxon:1960284	biolink:OrganismalEntity	Citreicella sp.											
NCBITaxon:182774	biolink:OrganismalEntity	Methylophaga alcalica											
mediadive.medium:976	biolink:ChemicalEntity	METHYLOPHAGA ALCALICA MEDIUM (DSMZ Medium 976)											
NCBITaxon:412895	biolink:OrganismalEntity	Desulforamulus hydrothermalis											
NCBITaxon:53343	biolink:OrganismalEntity	Desulforamulus aeronauticus											
NCBITaxon:60520	biolink:OrganismalEntity	Lactiplantibacillus paraplantarum											
NCBITaxon:1903056	biolink:OrganismalEntity	Macrococcus bohemicus											
NCBITaxon:1329796	biolink:OrganismalEntity	Risungbinella massiliensis											
NCBITaxon:1816678	biolink:OrganismalEntity	Christensenella timonensis											
NCBITaxon:1352348	biolink:OrganismalEntity	Allosalinactinospora lopnorensis											
NCBITaxon:999549	biolink:OrganismalEntity	Leisingera caerulea DSM 24564											
NCBITaxon:1070866	biolink:OrganismalEntity	Amycolatopsis dongchuanensis											
NCBITaxon:425006	biolink:OrganismalEntity	Cohnella yongneupensis											
NCBITaxon:50712	biolink:OrganismalEntity	Blastochloris sulfoviridis											
mediadive.medium:109	biolink:ChemicalEntity	RHODOPSEUDOMONAS SULFOVIRIDIS MEDIUM (DSMZ Medium 109)											
NCBITaxon:2756294	biolink:OrganismalEntity	Thermoactinomyces mirandus											
mediadive.medium:1708	biolink:ChemicalEntity	THERMOANAEROMYCES (DSMZ Medium 1708)											
NCBITaxon:1608407	biolink:OrganismalEntity	Puniceibacterium sediminis											
NCBITaxon:709987	biolink:OrganismalEntity	Pseudonocardia rhizophila											
NCBITaxon:1121003	biolink:OrganismalEntity	Aquamicrobium aerolatum DSM 21857											
NCBITaxon:136399	biolink:OrganismalEntity	Desulfofundulus thermobenzoicus subsp. thermosyntrophicus											
mediadive.medium:684	biolink:ChemicalEntity	SYNTROPHOBACTER (MPOB) MEDIUM (DSMZ Medium 684)											
NCBITaxon:33014	biolink:OrganismalEntity	Clavibacter michiganensis subsp. insidiosus											
NCBITaxon:910540	biolink:OrganismalEntity	Leuconostoc miyukkimchii											
NCBITaxon:1123059	biolink:OrganismalEntity	Robiginitomaculum antarcticum DSM 21748											
NCBITaxon:1121255	biolink:OrganismalEntity	Caenimonas koreensis DSM 17982											
NCBITaxon:2847778	biolink:OrganismalEntity	Atribacter laminatus											
NCBITaxon:1872127	biolink:OrganismalEntity	Actinoallomurus sp.											
NCBITaxon:2447885	biolink:OrganismalEntity	Bacteroides faecalis											
NCBITaxon:2575441	biolink:OrganismalEntity	Kribbella jiaozuonensis											
NCBITaxon:1551649	biolink:OrganismalEntity	Novosphingobium rhizosphaerae											
NCBITaxon:936338	biolink:OrganismalEntity	Planobispora siamensis											
NCBITaxon:1052014	biolink:OrganismalEntity	Natronococcus roseus											
NCBITaxon:741063	biolink:OrganismalEntity	Granulicella cerasi											
NCBITaxon:457921	biolink:OrganismalEntity	Massilia varians											
NCBITaxon:1401690	biolink:OrganismalEntity	Mycobacterium avium subsp. silvaticum ATCC 49884											
NCBITaxon:37931	biolink:OrganismalEntity	Paenarthrobacter ureafaciens											
NCBITaxon:52689	biolink:OrganismalEntity	Acetobacterium bakii											
mediadive.medium:900	biolink:ChemicalEntity	ACETOBACTERIUM TUNDRAE MEDIUM (DSMZ Medium 900)											
NCBITaxon:588932	biolink:OrganismalEntity	Brevundimonas naejangsanensis											
NCBITaxon:285983	biolink:OrganismalEntity	Mesobacillus subterraneus											
NCBITaxon:1926584	biolink:OrganismalEntity	Nitrincola sp.											
NCBITaxon:1541174	biolink:OrganismalEntity	Brachybacterium hainanense											
NCBITaxon:1404245	biolink:OrganismalEntity	Corynebacterium glyciniphilum AJ 3170											
NCBITaxon:1038014	biolink:OrganismalEntity	Aquimarina amphilecti											
NCBITaxon:388413	biolink:OrganismalEntity	Algoriphagus machipongonensis											
NCBITaxon:489703	biolink:OrganismalEntity	Solimonas aquatica											
NCBITaxon:1453497	biolink:OrganismalEntity	Kosmotoga arenicorallina S304											
mediadive.medium:284	biolink:ChemicalEntity	KOSMOTOGA MEDIUM (DSMZ Medium 284)											
NCBITaxon:1923	biolink:OrganismalEntity	Streptomyces phaeochromogenes											
NCBITaxon:68179	biolink:OrganismalEntity	Streptomyces bacillaris											
NCBITaxon:662478	biolink:OrganismalEntity	Haloferax denitrificans ATCC 35960											
NCBITaxon:500632	biolink:OrganismalEntity	[Clostridium] nexile DSM 1787											
NCBITaxon:658167	biolink:OrganismalEntity	Candidimonas bauzanensis											
NCBITaxon:651	biolink:OrganismalEntity	Aeromonas media											
NCBITaxon:654838	biolink:OrganismalEntity	Fontibacter flavus											
NCBITaxon:41986	biolink:OrganismalEntity	Agromyces mediolanus											
NCBITaxon:2226	biolink:OrganismalEntity	Methanococcoides methylutens											
NCBITaxon:453591	biolink:OrganismalEntity	Ignicoccus hospitalis KIN4/I											
mediadive.medium:897	biolink:ChemicalEntity	IGNICOCCUS MEDIUM (DSMZ Medium 897)											
NCBITaxon:115852	biolink:OrganismalEntity	Chlorobaculum thiosulfatiphilum											
NCBITaxon:1407	biolink:OrganismalEntity	Peribacillus psychrosaccharolyticus											
NCBITaxon:372655	biolink:OrganismalEntity	Nocardiopsis terrae											
NCBITaxon:2661628	biolink:OrganismalEntity	Bifidobacterium platyrrhinorum											
NCBITaxon:1549892	biolink:OrganismalEntity	Bradyrhizobium kavangense											
NCBITaxon:257440	biolink:OrganismalEntity	Pleomorphomonas koreensis											
NCBITaxon:1276229	biolink:OrganismalEntity	Spiroplasma syrphidicola EA-1											
NCBITaxon:149	biolink:OrganismalEntity	Spirochaeta halophila											
mediadive.medium:754	biolink:ChemicalEntity	INORGANIC SALTS-MALTOSE MEDIUM (DSMZ Medium 754)											
NCBITaxon:587851	biolink:OrganismalEntity	Pseudomonas chlororaphis subsp. aureofaciens											
NCBITaxon:363870	biolink:OrganismalEntity	Heyndrickxia ginsengihumi											
NCBITaxon:474953	biolink:OrganismalEntity	Telmatobacter bradus											
NCBITaxon:272131	biolink:OrganismalEntity	Nostoc punctiforme											
NCBITaxon:1150674	biolink:OrganismalEntity	Desulfurococcus amylolyticus Z-533											
NCBITaxon:1763541	biolink:OrganismalEntity	Actinomadura gamaensis											
NCBITaxon:1783498	biolink:OrganismalEntity	Phytoactinopolyspora alkaliphila											
NCBITaxon:1608996	biolink:OrganismalEntity	Pseudomonas helleri											
NCBITaxon:90909	biolink:OrganismalEntity	Thermococcus waiotapuensis											
mediadive.medium:934	biolink:ChemicalEntity	THERMOCOCCUS WAIOTAPUENSE MEDIUM (DSMZ Medium 934)											
NCBITaxon:68232	biolink:OrganismalEntity	Streptomyces lusitanus											
NCBITaxon:999552	biolink:OrganismalEntity	Leisingera methylohalidivorans DSM 14336											
NCBITaxon:53417	biolink:OrganismalEntity	Lonepinella koalarum											
NCBITaxon:424797	biolink:OrganismalEntity	Nocardioides terrigena											
NCBITaxon:230361	biolink:OrganismalEntity	Methanobrevibacter millerae											
NCBITaxon:1331682	biolink:OrganismalEntity	Brachybacterium ginsengisoli											
NCBITaxon:1305674	biolink:OrganismalEntity	Parapedobacter pyrenivorans											
NCBITaxon:643673	biolink:OrganismalEntity	Paenochrobactrum gallinarii											
NCBITaxon:760192	biolink:OrganismalEntity	Haliscomenobacter hydrossis DSM 1100											
mediadive.medium:134	biolink:ChemicalEntity	HALISCOMENOBACTER MEDIUM (DSMZ Medium 134)											
NCBITaxon:50338	biolink:OrganismalEntity	Rhizobium sullae											
NCBITaxon:1121405	biolink:OrganismalEntity	Desulfococcus multivorans DSM 2059											
NCBITaxon:35755	biolink:OrganismalEntity	Corynebacterium kutscheri											
NCBITaxon:94626	biolink:OrganismalEntity	Brucella tritici											
NCBITaxon:523742	biolink:OrganismalEntity	Marinobacter santoriniensis											
NCBITaxon:1459942	biolink:OrganismalEntity	Streptomyces maoxianensis											
NCBITaxon:1346286	biolink:OrganismalEntity	Dysgonomonas macrotermitis											
NCBITaxon:861445	biolink:OrganismalEntity	Psychrobacter sanguinis											
NCBITaxon:109325	biolink:OrganismalEntity	Pelospora glutarica											
NCBITaxon:1066	biolink:OrganismalEntity	Rhodocyclus tenuis											
NCBITaxon:352475	biolink:OrganismalEntity	Shinella zoogloeoides											
NCBITaxon:240521	biolink:OrganismalEntity	Rhizobium daejeonense											
NCBITaxon:185678	biolink:OrganismalEntity	Amycolatopsis viridis											
mediadive.medium:548	biolink:ChemicalEntity	BENNETT'S AGAR (DSMZ Medium 548)											
NCBITaxon:209252	biolink:OrganismalEntity	Nocardia asiatica											
NCBITaxon:886872	biolink:OrganismalEntity	Leuconostoc lactis KCTC 3773											
NCBITaxon:1513897	biolink:OrganismalEntity	Tetragenococcus halophilus subsp. halophilus											
mediadive.medium:227	biolink:ChemicalEntity	PEDIOCOCCUS HALOPHILUS MEDIUM (DSMZ Medium 227)											
NCBITaxon:324602	biolink:OrganismalEntity	Chloroflexus aurantiacus J-10-fl											
NCBITaxon:1871054	biolink:OrganismalEntity	Janthinobacterium sp.											
NCBITaxon:1930901	biolink:OrganismalEntity	Spiribacter sp.											
mediadive.medium:1388	biolink:ChemicalEntity	15% MGM (DSMZ Medium 1388)											
NCBITaxon:1437816	biolink:OrganismalEntity	Methylopila turkensis											
NCBITaxon:1323370	biolink:OrganismalEntity	Caloranaerobacter ferrireducens											
NCBITaxon:1070421	biolink:OrganismalEntity	Periweissella fabalis											
NCBITaxon:81479	biolink:OrganismalEntity	Rhodoferax antarcticus											
NCBITaxon:28903	biolink:OrganismalEntity	Mycoplasmopsis bovis											
NCBITaxon:386913	biolink:OrganismalEntity	Mycolicibacter senuensis											
NCBITaxon:34092	biolink:OrganismalEntity	Hydrogenobaculum acidophilum											
mediadive.medium:743	biolink:ChemicalEntity	HYDROGENOBACTER ACIDOPHILUS MEDIUM (DSMZ Medium 743)											
NCBITaxon:1222016	biolink:OrganismalEntity	Caldicellulosiruptor changbaiensis											
mediadive.medium:516	biolink:ChemicalEntity	ANAEROCELLUM MEDIUM (DSMZ Medium 516)											
NCBITaxon:1280390	biolink:OrganismalEntity	Gorillibacterium massiliense											
NCBITaxon:538220	biolink:OrganismalEntity	Mycoplasma struthionis											
NCBITaxon:1294026	biolink:OrganismalEntity	Aciditerrimonas ferrireducens JCM 15389											
mediadive.medium:1189	biolink:ChemicalEntity	AEROBIC SULFOLOBALES MEDIUM WITHOUT SULFUR (DSMZ Medium 1189)											
NCBITaxon:435880	biolink:OrganismalEntity	Algoriphagus hitonicola											
NCBITaxon:1123075	biolink:OrganismalEntity	Ruminococcus gauvreauii DSM 19829											
NCBITaxon:768528	biolink:OrganismalEntity	Shewanella indica											
NCBITaxon:1262	biolink:OrganismalEntity	Peptostreptococcus sp.											
NCBITaxon:446860	biolink:OrganismalEntity	Kocuria flava											
NCBITaxon:2215	biolink:OrganismalEntity	Methanosarcina vacuolata											
NCBITaxon:575978	biolink:OrganismalEntity	Humidesulfovibrio idahonensis											
NCBITaxon:89967	biolink:OrganismalEntity	Hymenobacter roseosalivarius											
NCBITaxon:1798157	biolink:OrganismalEntity	Bifidobacterium avesanii											
NCBITaxon:1397477	biolink:OrganismalEntity	Martelella mangrovi											
NCBITaxon:1123073	biolink:OrganismalEntity	Rudaea cellulosilytica DSM 22992											
NCBITaxon:595605	biolink:OrganismalEntity	Sphingobium wenxiniae											
mediadive.medium:625	biolink:ChemicalEntity	HP 101 HALOPHILE MEDIUM (DSMZ Medium 625)											
NCBITaxon:762982	biolink:OrganismalEntity	Paraprevotella xylaniphila YIT 11841											
NCBITaxon:38746	biolink:OrganismalEntity	Malacoplasma microti											
NCBITaxon:1424661	biolink:OrganismalEntity	Cryobacterium luteum											
NCBITaxon:1121306	biolink:OrganismalEntity	Clostridium collagenovorans DSM 3089											
NCBITaxon:2774189	biolink:OrganismalEntity	Brevundimonas pondensis											
mediadive.medium:1407	biolink:ChemicalEntity	PSYCHROBACTER MEDIUM (DSMZ Medium 1407)											
NCBITaxon:360054	biolink:OrganismalEntity	Bryobacter aggregatus											
NCBITaxon:338644	biolink:OrganismalEntity	Sulfobacillus thermotolerans											
NCBITaxon:555079	biolink:OrganismalEntity	Thermosediminibacter oceani DSM 16646											
NCBITaxon:372072	biolink:OrganismalEntity	Cohaesibacter gelatinilyticus											
NCBITaxon:1230458	biolink:OrganismalEntity	Natrialba taiwanensis DSM 12281											
NCBITaxon:876041	biolink:OrganismalEntity	Citrobacter sp. DSM 30041											
NCBITaxon:617002	biolink:OrganismalEntity	Desulfonatronum thiosulfatophilum											
NCBITaxon:79881	biolink:OrganismalEntity	Alkalicoccobacillus gibsonii											
NCBITaxon:1705	biolink:OrganismalEntity	Corynebacterium stationis											
NCBITaxon:1458307	biolink:OrganismalEntity	Octadecabacter temperatus											
NCBITaxon:67355	biolink:OrganismalEntity	Streptomyces recifensis											
NCBITaxon:361041	biolink:OrganismalEntity	Devosia soli											
NCBITaxon:885475	biolink:OrganismalEntity	Salipaludibacillus neizhouensis											
NCBITaxon:388741	biolink:OrganismalEntity	Mesobacillus selenatarsenatis											
NCBITaxon:36818	biolink:OrganismalEntity	Streptomyces subrutilus											
NCBITaxon:217090	biolink:OrganismalEntity	Paenibacillus pasadenensis											
NCBITaxon:640634	biolink:OrganismalEntity	Microbacterium pseudoresistens											
NCBITaxon:2223	biolink:OrganismalEntity	Methanothrix soehngenii											
mediadive.medium:334	biolink:ChemicalEntity	METHANOTHRIX MEDIUM (DSMZ Medium 334)											
NCBITaxon:240427	biolink:OrganismalEntity	Secundilactobacillus paracollinoides											
NCBITaxon:69360	biolink:OrganismalEntity	Thiocapsa rosea											
NCBITaxon:266125	biolink:OrganismalEntity	Phenylobacterium koreense											
NCBITaxon:346183	biolink:OrganismalEntity	Oceanisphaera donghaensis											
NCBITaxon:1070889	biolink:OrganismalEntity	Thermopolyspora sp. YIM 75076											
NCBITaxon:1871321	biolink:OrganismalEntity	Planococcus sp. (in: firmicutes)											
NCBITaxon:1852387	biolink:OrganismalEntity	Streptococcus timonensis											
NCBITaxon:1461260	biolink:OrganismalEntity	Leucobacter celer subsp. astrifaciens											
NCBITaxon:1007097	biolink:OrganismalEntity	Gordonia caeni											
NCBITaxon:243275	biolink:OrganismalEntity	Treponema denticola ATCC 35405											
mediadive.medium:909	biolink:ChemicalEntity	TREPONEMA DENTICOLA MEDIUM (DSMZ Medium 909)											
NCBITaxon:1822	biolink:OrganismalEntity	Nocardia vaccinii											
NCBITaxon:1082931	biolink:OrganismalEntity	Pelagibacterium halotolerans B2											
NCBITaxon:244573	biolink:OrganismalEntity	Thiocapsa marina											
NCBITaxon:1612308	biolink:OrganismalEntity	Methylocapsa palsarum											
NCBITaxon:867595	biolink:OrganismalEntity	Porphyromonas pogonae											
NCBITaxon:1644129	biolink:OrganismalEntity	Prescottella agglutinans											
NCBITaxon:1540520	biolink:OrganismalEntity	Kribbella italica											
NCBITaxon:554083	biolink:OrganismalEntity	Tersicoccus phoenicis											
NCBITaxon:1033736	biolink:OrganismalEntity	Brevibacterium senegalense											
NCBITaxon:79329	biolink:OrganismalEntity	Chitinophaga pinensis											
NCBITaxon:67573	biolink:OrganismalEntity	Psychromonas antarctica											
NCBITaxon:1120995	biolink:OrganismalEntity	Anaerosphaera aminiphila DSM 21120											
NCBITaxon:1070872	biolink:OrganismalEntity	Kineococcus glutinatus											
NCBITaxon:131112	biolink:OrganismalEntity	Arcanobacterium phocae											
NCBITaxon:1973495	biolink:OrganismalEntity	Proteus alimentorum											
NCBITaxon:2219043	biolink:OrganismalEntity	Capsulimonas corticalis											
NCBITaxon:29446	biolink:OrganismalEntity	Xanthomonas sp.											
NCBITaxon:1476583	biolink:OrganismalEntity	Deinococcus phoenicis											
NCBITaxon:1123009	biolink:OrganismalEntity	Proteocatella sphenisci DSM 23131											
NCBITaxon:110101	biolink:OrganismalEntity	Laceyella putida											
NCBITaxon:467174	biolink:OrganismalEntity	Rickettsia hoogstraalii											
mediadive.medium:1198	biolink:ChemicalEntity	VERO B4 MEDIUM (DSMZ Medium 1198)											
NCBITaxon:630995	biolink:OrganismalEntity	Pseudonocardia xishanensis											
NCBITaxon:1295128	biolink:OrganismalEntity	Thermodesulfovibrio aggregans JCM 13213											
NCBITaxon:1596	biolink:OrganismalEntity	Lactobacillus gasseri											
NCBITaxon:1120976	biolink:OrganismalEntity	Alkaliphilus peptidifermentans DSM 18978											
NCBITaxon:521377	biolink:OrganismalEntity	Alkalihalophilus marmarensis											
NCBITaxon:542300	biolink:OrganismalEntity	Acidicapsa ligni											
NCBITaxon:221294	biolink:OrganismalEntity	Stigonema ocellatum SAG 48.90 = DSM 106950											
mediadive.medium:1727	biolink:ChemicalEntity	Z 45/4 (DSMZ Medium 1727)											
NCBITaxon:1144478	biolink:OrganismalEntity	Halomonas lionensis											
NCBITaxon:1543721	biolink:OrganismalEntity	Sedimenticola thiotaurini											
NCBITaxon:68569	biolink:OrganismalEntity	Sphingomonas leidyi											
NCBITaxon:559315	biolink:OrganismalEntity	Mesorhizobium robiniae											
NCBITaxon:1120991	biolink:OrganismalEntity	Anaerobranca zavarzinii DSM 18970											
NCBITaxon:1440764	biolink:OrganismalEntity	Thermomonas brevis DSM 15422											
NCBITaxon:1121883	biolink:OrganismalEntity	Fervidobacterium gondwanense DSM 13020											
NCBITaxon:1348	biolink:OrganismalEntity	Streptococcus parauberis											
NCBITaxon:1933	biolink:OrganismalEntity	Streptoalloteichus tenebrarius											
NCBITaxon:374426	biolink:OrganismalEntity	Methylobacterium persicinum											
NCBITaxon:546160	biolink:OrganismalEntity	Dietzia lutea											
NCBITaxon:52561	biolink:OrganismalEntity	Desulfomicrobium norvegicum											
NCBITaxon:1160720	biolink:OrganismalEntity	Alteromonas stellipolaris LMG 21856											
NCBITaxon:913944	biolink:OrganismalEntity	Actinomycetospora callitridis											
NCBITaxon:1521434	biolink:OrganismalEntity	Enteractinococcus lamae											
NCBITaxon:1644118	biolink:OrganismalEntity	Calidithermus roseus											
mediadive.medium:1573	biolink:ChemicalEntity	T 5 MEDIUM (DSMZ Medium 1573)											
NCBITaxon:1501332	biolink:OrganismalEntity	Oribacterium asaccharolyticum											
NCBITaxon:445220	biolink:OrganismalEntity	Reyranella massiliensis											
NCBITaxon:13690	biolink:OrganismalEntity	Sphingobium yanoikuyae											
NCBITaxon:662960	biolink:OrganismalEntity	Leucobacter exalbidus											
NCBITaxon:460	biolink:OrganismalEntity	Legionella steigerwaltii											
NCBITaxon:634497	biolink:OrganismalEntity	Haloarcula hispanica ATCC 33960											
NCBITaxon:149016	biolink:OrganismalEntity	Streptococcus urinalis											
NCBITaxon:1133546	biolink:OrganismalEntity	Luteimicrobium xylanilyticum											
NCBITaxon:1348469	biolink:OrganismalEntity	Jatrophihabitans fulvus											
NCBITaxon:1407560	biolink:OrganismalEntity	Glycomyces albus											
NCBITaxon:1503041	biolink:OrganismalEntity	Arcanobacterium pinnipediorum											
NCBITaxon:492670	biolink:OrganismalEntity	Bacillus velezensis											
NCBITaxon:1423725	biolink:OrganismalEntity	Liquorilactobacillus aquaticus DSM 21051											
NCBITaxon:31996	biolink:OrganismalEntity	Beijerinckia derxii											
NCBITaxon:2316731	biolink:OrganismalEntity	Corallococcus llansteffanensis											
NCBITaxon:519472	biolink:OrganismalEntity	Vagococcus teuberi											
NCBITaxon:1416776	biolink:OrganismalEntity	Chryseobacterium geocarposphaerae											
NCBITaxon:46204	biolink:OrganismalEntity	Actinocorallia aurantiaca											
NCBITaxon:252305	biolink:OrganismalEntity	Pseudooceanicola batsensis HTCC2597											
NCBITaxon:168379	biolink:OrganismalEntity	Halorhodospira neutriphila											
mediadive.medium:999	biolink:ChemicalEntity	HALORHODOSPIRA MEDIUM (DSMZ Medium 999)											
NCBITaxon:440	biolink:OrganismalEntity	Acetobacter sp.											
mediadive.medium:1603	biolink:ChemicalEntity	ACETOBACTER MUSTI MEDIUM (DSMZ Medium 1603)											
NCBITaxon:930806	biolink:OrganismalEntity	Halioglobus pacificus											
NCBITaxon:936138	biolink:OrganismalEntity	Phorcysia thermohydrogeniphila											
mediadive.medium:792a	biolink:ChemicalEntity	THERMOVIBRIO AMMONIFICANS MEDIUM (DSMZ Medium 792a)											
NCBITaxon:444091	biolink:OrganismalEntity	Caldimicrobium rimae											
mediadive.medium:778b	biolink:ChemicalEntity	CALDIMICROBIUM MEDIUM (DSMZ Medium 778b)											
NCBITaxon:1123390	biolink:OrganismalEntity	Thermus oshimai DSM 12092											
NCBITaxon:633440	biolink:OrganismalEntity	Nonomuraea jiangxiensis											
NCBITaxon:1121433	biolink:OrganismalEntity	Desulfovermiculus halophilus DSM 18834											
mediadive.medium:1055	biolink:ChemicalEntity	DESULFOHALOBIUM UTAHENSE MEDIUM (DSMZ Medium 1055)											
NCBITaxon:90732	biolink:OrganismalEntity	Desulfobacula phenolica											
NCBITaxon:1121335	biolink:OrganismalEntity	Thermoclostridium stercorarium subsp. stercorarium DSM 8532											
NCBITaxon:452565	biolink:OrganismalEntity	Anoxybacillus mongoliensis											
NCBITaxon:1163398	biolink:OrganismalEntity	Pseudomonas donghuensis											
NCBITaxon:386874	biolink:OrganismalEntity	Sphingomonas sediminicola											
NCBITaxon:120957	biolink:OrganismalEntity	Nocardia abscessus											
NCBITaxon:1781	biolink:OrganismalEntity	Mycobacterium marinum											
NCBITaxon:243232	biolink:OrganismalEntity	Methanocaldococcus jannaschii DSM 2661											
NCBITaxon:328396	biolink:OrganismalEntity	Enterococcus aquimarinus											
NCBITaxon:1459949	biolink:OrganismalEntity	Perspicuibacter marinus											
NCBITaxon:509198	biolink:OrganismalEntity	Nocardia sp. YIM 48789											
NCBITaxon:1260928	biolink:OrganismalEntity	Geobacter sulfurreducens subsp. ethanolicus											
NCBITaxon:887453	biolink:OrganismalEntity	Streptomyces incanus											
NCBITaxon:66863	biolink:OrganismalEntity	Ammoniphilus oxalaticus											
mediadive.medium:782	biolink:ChemicalEntity	OM-2 MEDIUM (DSMZ Medium 782)											
NCBITaxon:700015	biolink:OrganismalEntity	Coriobacterium glomerans PW2											
NCBITaxon:1775131	biolink:OrganismalEntity	Streptomyces ureilyticus											
NCBITaxon:1294262	biolink:OrganismalEntity	Sulfuracidifex tepidarius											
NCBITaxon:28205	biolink:OrganismalEntity	Dictyoglomus sp.											
NCBITaxon:1285242	biolink:OrganismalEntity	Magnetospirillum marisnigri											
NCBITaxon:1381081	biolink:OrganismalEntity	Vibrio panuliri											
NCBITaxon:233100	biolink:OrganismalEntity	Ectothiorhodosinus mongolicus											
mediadive.medium:1002	biolink:ChemicalEntity	ECTOTHIORHODOSYNUS MEDIUM (DSMZ Medium 1002)											
NCBITaxon:47421	biolink:OrganismalEntity	Hydrogenophaga pseudoflava											
NCBITaxon:156981	biolink:OrganismalEntity	Cellulomonas hominis											
NCBITaxon:1564162	biolink:OrganismalEntity	Blastococcus colisei											
NCBITaxon:2049025	biolink:OrganismalEntity	Flavonifractor sp.											
NCBITaxon:931529	biolink:OrganismalEntity	Aeromonas lusitana											
NCBITaxon:1034015	biolink:OrganismalEntity	Nitrososphaera viennensis											
mediadive.medium:1554	biolink:ChemicalEntity	NITROSOSPHAERA MEDIUM (DSMZ Medium 1554)											
NCBITaxon:1397368	biolink:OrganismalEntity	Pseudonocardia sediminis											
NCBITaxon:1073081	biolink:OrganismalEntity	Halarchaeum solikamskense											
mediadive.medium:1483	biolink:ChemicalEntity	HALARCHAEUM MEDIUM RS94 (DSMZ Medium 1483)											
NCBITaxon:2053611	biolink:OrganismalEntity	Selenomonas sp.											
mediadive.medium:181	biolink:ChemicalEntity	SELENOMONAS RUMINANTIUM MEDIUM (DSMZ Medium 181)											
NCBITaxon:29427	biolink:OrganismalEntity	Methylorubrum rhodesianum											
NCBITaxon:191564	biolink:OrganismalEntity	Nonlabens xylanidelens											
NCBITaxon:69825	biolink:OrganismalEntity	Lacrimispora indolis											
NCBITaxon:97084	biolink:OrganismalEntity	Halobacteriovorax marinus											
NCBITaxon:360807	biolink:OrganismalEntity	Roseburia inulinivorans											
