subject	predicate	object	relation	provided_by
RHEA:29067	biolink:close_match	EC:1.17.5.3	skos:closeMatch	Rhea
RHEA:29071	biolink:close_match	EC:1.17.5.3	skos:closeMatch	Rhea
RHEA:29091	biolink:close_match	EC:7.1.1.2	skos:closeMatch	Rhea
RHEA:29171	biolink:close_match	EC:1.10.3.17	skos:closeMatch	Rhea
RHEA:29219	biolink:close_match	EC:1.1.5.3	skos:closeMatch	Rhea
RHEA:29291	biolink:close_match	EC:6.2.1.42	skos:closeMatch	Rhea
RHEA:29307	biolink:close_match	EC:1.14.14.34	skos:closeMatch	Rhea
RHEA:29315	biolink:close_match	EC:3.1.3.94	skos:closeMatch	Rhea
RHEA:29367	biolink:close_match	EC:3.1.3.91	skos:closeMatch	Rhea
RHEA:29391	biolink:close_match	EC:3.6.1.8	skos:closeMatch	Rhea
RHEA:29391	biolink:close_match	EC:3.6.1.9	skos:closeMatch	Rhea
RHEA:29395	biolink:close_match	EC:3.6.1.8	skos:closeMatch	Rhea
RHEA:29395	biolink:close_match	EC:3.6.1.9	skos:closeMatch	Rhea
RHEA:29399	biolink:close_match	EC:3.6.1.66	skos:closeMatch	Rhea
RHEA:29399	biolink:close_match	EC:3.6.1.8	skos:closeMatch	Rhea
RHEA:29399	biolink:close_match	EC:3.6.1.9	skos:closeMatch	Rhea
RHEA:29475	biolink:close_match	EC:4.2.3.63	skos:closeMatch	Rhea
RHEA:29479	biolink:close_match	EC:4.2.3.64	skos:closeMatch	Rhea
RHEA:29483	biolink:close_match	EC:4.2.3.198	skos:closeMatch	Rhea
RHEA:29483	biolink:close_match	EC:4.2.3.66	skos:closeMatch	Rhea
RHEA:29487	biolink:close_match	EC:4.2.3.67	skos:closeMatch	Rhea
RHEA:29491	biolink:close_match	EC:4.2.3.67	skos:closeMatch	Rhea
RHEA:29495	biolink:close_match	EC:4.2.3.68	skos:closeMatch	Rhea
RHEA:29499	biolink:close_match	EC:4.2.3.69	skos:closeMatch	Rhea
RHEA:29503	biolink:close_match	EC:4.2.3.70	skos:closeMatch	Rhea
RHEA:29507	biolink:close_match	EC:4.2.3.72	skos:closeMatch	Rhea
RHEA:29511	biolink:close_match	EC:4.2.3.73	skos:closeMatch	Rhea
RHEA:29515	biolink:close_match	EC:2.4.1.132	skos:closeMatch	Rhea
RHEA:29519	biolink:close_match	EC:2.4.1.257	skos:closeMatch	Rhea
RHEA:29523	biolink:close_match	EC:2.4.1.131	skos:closeMatch	Rhea
RHEA:29527	biolink:close_match	EC:2.4.1.258	skos:closeMatch	Rhea
RHEA:29531	biolink:close_match	EC:2.4.1.259	skos:closeMatch	Rhea
RHEA:29535	biolink:close_match	EC:2.4.1.260	skos:closeMatch	Rhea
RHEA:29539	biolink:close_match	EC:2.4.1.261	skos:closeMatch	Rhea
RHEA:29543	biolink:close_match	EC:2.4.1.256	skos:closeMatch	Rhea
RHEA:29563	biolink:close_match	EC:6.3.2.45	skos:closeMatch	Rhea
RHEA:29587	biolink:close_match	EC:1.1.1.312	skos:closeMatch	Rhea
RHEA:29591	biolink:close_match	EC:1.1.1.313	skos:closeMatch	Rhea
RHEA:29595	biolink:close_match	EC:1.2.1.81	skos:closeMatch	Rhea
RHEA:29599	biolink:close_match	EC:1.14.14.125	skos:closeMatch	Rhea
RHEA:29603	biolink:close_match	EC:1.1.7.1	skos:closeMatch	Rhea
RHEA:29607	biolink:close_match	EC:1.7.1.14	skos:closeMatch	Rhea
RHEA:29611	biolink:close_match	EC:1.7.1.14	skos:closeMatch	Rhea
RHEA:29767	biolink:close_match	EC:7.4.2.11	skos:closeMatch	Rhea
RHEA:29775	biolink:close_match	EC:2.7.1.239	skos:closeMatch	Rhea
RHEA:29779	biolink:close_match	EC:7.4.2.11	skos:closeMatch	Rhea
RHEA:29791	biolink:close_match	EC:7.4.2.10	skos:closeMatch	Rhea
RHEA:29795	biolink:close_match	EC:7.2.2.20	skos:closeMatch	Rhea
RHEA:29799	biolink:close_match	EC:7.5.2.8	skos:closeMatch	Rhea
RHEA:29811	biolink:close_match	EC:7.6.2.15	skos:closeMatch	Rhea
RHEA:29843	biolink:close_match	EC:6.2.1.13	skos:closeMatch	Rhea
RHEA:29859	biolink:close_match	EC:3.2.2.9	skos:closeMatch	Rhea
RHEA:29871	biolink:close_match	EC:7.3.2.3	skos:closeMatch	Rhea
RHEA:29875	biolink:close_match	EC:3.1.4.46	skos:closeMatch	Rhea
RHEA:29879	biolink:close_match	EC:7.4.2.1	skos:closeMatch	Rhea
RHEA:29883	biolink:close_match	EC:7.4.2.1	skos:closeMatch	Rhea
RHEA:29887	biolink:close_match	EC:7.4.2.1	skos:closeMatch	Rhea
RHEA:29899	biolink:close_match	EC:7.5.2.10	skos:closeMatch	Rhea
RHEA:29899	biolink:close_match	EC:7.5.2.13	skos:closeMatch	Rhea
RHEA:29903	biolink:close_match	EC:7.5.2.7	skos:closeMatch	Rhea
RHEA:29907	biolink:close_match	EC:3.1.4.46	skos:closeMatch	Rhea
RHEA:29995	biolink:close_match	EC:7.6.2.16	skos:closeMatch	Rhea
RHEA:29999	biolink:close_match	EC:7.6.2.11	skos:closeMatch	Rhea
RHEA:30007	biolink:close_match	EC:7.5.2.12	skos:closeMatch	Rhea
RHEA:30007	biolink:close_match	EC:7.5.2.13	skos:closeMatch	Rhea
RHEA:30031	biolink:close_match	EC:5.5.1.1	skos:closeMatch	Rhea
RHEA:30051	biolink:close_match	EC:3.8.1.3	skos:closeMatch	Rhea
RHEA:30059	biolink:close_match	EC:1.3.98.1	skos:closeMatch	Rhea
RHEA:30063	biolink:close_match	EC:2.1.1.163	skos:closeMatch	Rhea
RHEA:30075	biolink:close_match	EC:3.2.2.10	skos:closeMatch	Rhea
RHEA:30079	biolink:close_match	EC:6.2.1.48	skos:closeMatch	Rhea
RHEA:30083	biolink:close_match	EC:1.16.3.4	skos:closeMatch	Rhea
RHEA:30095	biolink:close_match	EC:1.1.5.4	skos:closeMatch	Rhea
RHEA:30099	biolink:close_match	EC:2.5.1.74	skos:closeMatch	Rhea
RHEA:30111	biolink:close_match	EC:3.1.1.108	skos:closeMatch	Rhea
RHEA:30119	biolink:close_match	EC:3.1.2.21	skos:closeMatch	Rhea
RHEA:30123	biolink:close_match	EC:3.1.2.14	skos:closeMatch	Rhea
RHEA:30147	biolink:close_match	EC:1.5.1.37	skos:closeMatch	Rhea
RHEA:30147	biolink:close_match	EC:1.5.1.45	skos:closeMatch	Rhea
RHEA:30151	biolink:close_match	EC:1.5.1.45	skos:closeMatch	Rhea
RHEA:30175	biolink:close_match	EC:1.3.5.5	skos:closeMatch	Rhea
RHEA:30179	biolink:close_match	EC:1.2.7.10	skos:closeMatch	Rhea
RHEA:30183	biolink:close_match	EC:1.1.1.414	skos:closeMatch	Rhea
RHEA:30187	biolink:close_match	EC:1.3.5.2	skos:closeMatch	Rhea
RHEA:30199	biolink:close_match	EC:1.3.7.8	skos:closeMatch	Rhea
RHEA:30203	biolink:close_match	EC:3.6.1.41	skos:closeMatch	Rhea
RHEA:30207	biolink:close_match	EC:1.4.9.1	skos:closeMatch	Rhea
RHEA:30211	biolink:close_match	EC:1.7.2.5	skos:closeMatch	Rhea
RHEA:30215	biolink:close_match	EC:1.7.5.2	skos:closeMatch	Rhea
RHEA:30219	biolink:close_match	EC:1.8.1.17	skos:closeMatch	Rhea
RHEA:30223	biolink:close_match	EC:1.8.2.3	skos:closeMatch	Rhea
RHEA:30227	biolink:close_match	EC:1.8.2.4	skos:closeMatch	Rhea
RHEA:30231	biolink:close_match	EC:1.8.3.5	skos:closeMatch	Rhea
RHEA:30231	biolink:close_match	EC:1.8.3.6	skos:closeMatch	Rhea
RHEA:30235	biolink:close_match	EC:1.2.1.88	skos:closeMatch	Rhea
RHEA:30239	biolink:close_match	EC:1.8.5.4	skos:closeMatch	Rhea
RHEA:30243	biolink:close_match	EC:1.10.3.3	skos:closeMatch	Rhea
RHEA:30247	biolink:close_match	EC:1.10.3.9	skos:closeMatch	Rhea
RHEA:30251	biolink:close_match	EC:7.1.1.3	skos:closeMatch	Rhea
RHEA:30255	biolink:close_match	EC:1.10.3.11	skos:closeMatch	Rhea
RHEA:30259	biolink:close_match	EC:7.1.1.5	skos:closeMatch	Rhea
RHEA:30271	biolink:close_match	EC:1.11.1.14	skos:closeMatch	Rhea
RHEA:30275	biolink:close_match	EC:1.11.1.21	skos:closeMatch	Rhea
RHEA:30279	biolink:close_match	EC:1.12.1.4	skos:closeMatch	Rhea
RHEA:30283	biolink:close_match	EC:3.1.1.88	skos:closeMatch	Rhea
RHEA:30287	biolink:close_match	EC:1.3.5.5	skos:closeMatch	Rhea
RHEA:30291	biolink:close_match	EC:1.13.11.58	skos:closeMatch	Rhea
RHEA:30295	biolink:close_match	EC:2.7.1.40	skos:closeMatch	Rhea
RHEA:30299	biolink:close_match	EC:1.14.11.33	skos:closeMatch	Rhea
RHEA:30303	biolink:close_match	EC:1.14.14.95	skos:closeMatch	Rhea
RHEA:30307	biolink:close_match	EC:1.14.13.128	skos:closeMatch	Rhea
RHEA:30311	biolink:close_match	EC:1.14.13.128	skos:closeMatch	Rhea
RHEA:30315	biolink:close_match	EC:1.14.13.178	skos:closeMatch	Rhea
RHEA:30319	biolink:close_match	EC:1.14.13.179	skos:closeMatch	Rhea
RHEA:30331	biolink:close_match	EC:1.14.15.24	skos:closeMatch	Rhea
RHEA:30339	biolink:close_match	EC:4.1.1.105	skos:closeMatch	Rhea
RHEA:30339	biolink:close_match	EC:4.1.1.28	skos:closeMatch	Rhea
RHEA:30347	biolink:close_match	EC:2.7.4.6	skos:closeMatch	Rhea
RHEA:30351	biolink:close_match	EC:1.14.13.130	skos:closeMatch	Rhea
RHEA:30355	biolink:close_match	EC:1.14.18.3	skos:closeMatch	Rhea
RHEA:30359	biolink:close_match	EC:1.14.13.122	skos:closeMatch	Rhea
RHEA:30363	biolink:close_match	EC:3.1.1.87	skos:closeMatch	Rhea
RHEA:30367	biolink:close_match	EC:3.1.3.73	skos:closeMatch	Rhea
RHEA:30371	biolink:close_match	EC:4.1.99.16	skos:closeMatch	Rhea
RHEA:30375	biolink:close_match	EC:4.2.3.79	skos:closeMatch	Rhea
RHEA:30379	biolink:close_match	EC:4.2.3.78	skos:closeMatch	Rhea
RHEA:30383	biolink:close_match	EC:4.2.3.86	skos:closeMatch	Rhea
RHEA:30387	biolink:close_match	EC:2.7.7.69	skos:closeMatch	Rhea
RHEA:30387	biolink:close_match	EC:2.7.7.78	skos:closeMatch	Rhea
RHEA:30391	biolink:close_match	EC:2.6.1.117	skos:closeMatch	Rhea
RHEA:30399	biolink:close_match	EC:1.14.14.158	skos:closeMatch	Rhea
RHEA:30403	biolink:close_match	EC:7.2.1.3	skos:closeMatch	Rhea
RHEA:30407	biolink:close_match	EC:1.97.1.12	skos:closeMatch	Rhea
RHEA:30411	biolink:close_match	EC:2.3.1.196	skos:closeMatch	Rhea
RHEA:30415	biolink:close_match	EC:4.1.99.5	skos:closeMatch	Rhea
RHEA:30423	biolink:close_match	EC:4.2.3.76	skos:closeMatch	Rhea
RHEA:30427	biolink:close_match	EC:4.2.3.77	skos:closeMatch	Rhea
RHEA:30431	biolink:close_match	EC:5.4.99.35	skos:closeMatch	Rhea
RHEA:30435	biolink:close_match	EC:2.3.2.16	skos:closeMatch	Rhea
RHEA:30439	biolink:close_match	EC:2.3.2.17	skos:closeMatch	Rhea
RHEA:30443	biolink:close_match	EC:2.3.2.18	skos:closeMatch	Rhea
RHEA:30447	biolink:close_match	EC:1.14.13.179	skos:closeMatch	Rhea
RHEA:30451	biolink:close_match	EC:5.4.99.36	skos:closeMatch	Rhea
RHEA:30455	biolink:close_match	EC:4.1.99.16	skos:closeMatch	Rhea
RHEA:30459	biolink:close_match	EC:4.1.99.16	skos:closeMatch	Rhea
RHEA:30463	biolink:close_match	EC:4.2.3.50	skos:closeMatch	Rhea
RHEA:30467	biolink:close_match	EC:4.2.3.53	skos:closeMatch	Rhea
RHEA:30471	biolink:close_match	EC:4.2.3.54	skos:closeMatch	Rhea
RHEA:30475	biolink:close_match	EC:3.2.1.167	skos:closeMatch	Rhea
RHEA:30515	biolink:close_match	EC:2.5.1.79	skos:closeMatch	Rhea
RHEA:30519	biolink:close_match	EC:2.7.7.105	skos:closeMatch	Rhea
RHEA:30523	biolink:close_match	EC:6.3.2.34	skos:closeMatch	Rhea
RHEA:30527	biolink:close_match	EC:3.6.1.41	skos:closeMatch	Rhea
RHEA:30527	biolink:close_match	EC:3.6.1.61	skos:closeMatch	Rhea
RHEA:30555	biolink:close_match	EC:6.3.2.31	skos:closeMatch	Rhea
RHEA:30563	biolink:close_match	EC:2.5.1.80	skos:closeMatch	Rhea
RHEA:30567	biolink:close_match	EC:6.3.2.33	skos:closeMatch	Rhea
RHEA:30571	biolink:close_match	EC:6.3.2.14	skos:closeMatch	Rhea
RHEA:30595	biolink:close_match	EC:1.14.14.9	skos:closeMatch	Rhea
RHEA:30599	biolink:close_match	EC:1.3.99.28	skos:closeMatch	Rhea
RHEA:30615	biolink:close_match	EC:1.3.99.29	skos:closeMatch	Rhea
RHEA:30619	biolink:close_match	EC:1.3.99.26	skos:closeMatch	Rhea
RHEA:30627	biolink:close_match	EC:1.1.1.382	skos:closeMatch	Rhea
RHEA:30627	biolink:close_match	EC:1.1.1.383	skos:closeMatch	Rhea
RHEA:30631	biolink:close_match	EC:2.4.1.264	skos:closeMatch	Rhea
RHEA:30635	biolink:close_match	EC:2.4.1.267	skos:closeMatch	Rhea
RHEA:30639	biolink:close_match	EC:2.4.1.269	skos:closeMatch	Rhea
RHEA:30643	biolink:close_match	EC:2.4.2.44	skos:closeMatch	Rhea
RHEA:30647	biolink:close_match	EC:2.7.7.74	skos:closeMatch	Rhea
RHEA:30663	biolink:close_match	EC:5.5.1.31	skos:closeMatch	Rhea
RHEA:30675	biolink:close_match	EC:4.2.1.123	skos:closeMatch	Rhea
RHEA:30683	biolink:close_match	EC:3.2.1.183	skos:closeMatch	Rhea
RHEA:30687	biolink:close_match	EC:4.1.3.16	skos:closeMatch	Rhea
RHEA:30699	biolink:close_match	EC:2.6.1.120	skos:closeMatch	Rhea
RHEA:30703	biolink:close_match	EC:4.1.1.91	skos:closeMatch	Rhea
RHEA:30707	biolink:close_match	EC:2.6.1.113	skos:closeMatch	Rhea
RHEA:30711	biolink:close_match	EC:4.2.1.127	skos:closeMatch	Rhea
RHEA:30715	biolink:close_match	EC:5.4.4.4	skos:closeMatch	Rhea
RHEA:30723	biolink:close_match	EC:1.3.7.8	skos:closeMatch	Rhea
RHEA:30727	biolink:close_match	EC:2.7.1.40	skos:closeMatch	Rhea
RHEA:30735	biolink:close_match	EC:3.1.3.25	skos:closeMatch	Rhea
RHEA:30739	biolink:close_match	EC:3.1.3.25	skos:closeMatch	Rhea
RHEA:30763	biolink:close_match	EC:1.4.1.23	skos:closeMatch	Rhea
RHEA:30807	biolink:close_match	EC:1.5.1.1	skos:closeMatch	Rhea
RHEA:30823	biolink:close_match	EC:4.2.1.135	skos:closeMatch	Rhea
RHEA:30835	biolink:close_match	EC:1.1.1.367	skos:closeMatch	Rhea
RHEA:30839	biolink:close_match	EC:5.1.3.28	skos:closeMatch	Rhea
RHEA:30843	biolink:close_match	EC:3.5.1.106	skos:closeMatch	Rhea
RHEA:30855	biolink:close_match	EC:4.2.1.125	skos:closeMatch	Rhea
RHEA:30871	biolink:close_match	EC:2.7.1.229	skos:closeMatch	Rhea
RHEA:30891	biolink:close_match	EC:2.5.1.144	skos:closeMatch	Rhea
RHEA:30899	biolink:close_match	EC:2.4.1.330	skos:closeMatch	Rhea
RHEA:30903	biolink:close_match	EC:2.1.1.210	skos:closeMatch	Rhea
RHEA:30907	biolink:close_match	EC:1.2.1.25	skos:closeMatch	Rhea
RHEA:30911	biolink:close_match	EC:3.5.1.109	skos:closeMatch	Rhea
RHEA:30915	biolink:close_match	EC:3.5.1.109	skos:closeMatch	Rhea
RHEA:30919	biolink:close_match	EC:1.3.99.27	skos:closeMatch	Rhea
RHEA:30923	biolink:close_match	EC:2.4.1.268	skos:closeMatch	Rhea
RHEA:30927	biolink:close_match	EC:3.2.1.172	skos:closeMatch	Rhea
RHEA:30939	biolink:close_match	EC:2.7.4.6	skos:closeMatch	Rhea
RHEA:30947	biolink:close_match	EC:4.2.3.84	skos:closeMatch	Rhea
RHEA:30951	biolink:close_match	EC:4.2.3.85	skos:closeMatch	Rhea
RHEA:30955	biolink:close_match	EC:1.3.5.6	skos:closeMatch	Rhea
RHEA:30967	biolink:close_match	EC:5.2.1.12	skos:closeMatch	Rhea
RHEA:30971	biolink:close_match	EC:5.2.1.13	skos:closeMatch	Rhea
RHEA:30975	biolink:close_match	EC:1.3.99.30	skos:closeMatch	Rhea
RHEA:30983	biolink:close_match	EC:3.2.1.97	skos:closeMatch	Rhea
RHEA:30987	biolink:close_match	EC:5.4.99.32	skos:closeMatch	Rhea
RHEA:30991	biolink:close_match	EC:1.14.14.134	skos:closeMatch	Rhea
RHEA:30995	biolink:close_match	EC:1.14.14.134	skos:closeMatch	Rhea
RHEA:30999	biolink:close_match	EC:5.4.99.33	skos:closeMatch	Rhea
RHEA:31003	biolink:close_match	EC:5.4.99.34	skos:closeMatch	Rhea
RHEA:31007	biolink:close_match	EC:5.4.99.39	skos:closeMatch	Rhea
RHEA:31011	biolink:close_match	EC:5.4.99.38	skos:closeMatch	Rhea
RHEA:31015	biolink:close_match	EC:4.1.1.92	skos:closeMatch	Rhea
RHEA:31019	biolink:close_match	EC:1.14.99.44	skos:closeMatch	Rhea
RHEA:31023	biolink:close_match	EC:5.4.99.37	skos:closeMatch	Rhea
RHEA:31027	biolink:close_match	EC:2.4.1.263	skos:closeMatch	Rhea
RHEA:31031	biolink:close_match	EC:2.4.1.263	skos:closeMatch	Rhea
RHEA:31035	biolink:close_match	EC:4.2.1.124	skos:closeMatch	Rhea
RHEA:31155	biolink:close_match	EC:1.2.1.88	skos:closeMatch	Rhea
RHEA:31227	biolink:close_match	EC:2.4.1.227	skos:closeMatch	Rhea
RHEA:31235	biolink:close_match	EC:2.6.1.23	skos:closeMatch	Rhea
RHEA:31271	biolink:close_match	EC:1.14.13.135	skos:closeMatch	Rhea
RHEA:31275	biolink:close_match	EC:1.1.1.31	skos:closeMatch	Rhea
RHEA:31303	biolink:close_match	EC:1.5.1.36	skos:closeMatch	Rhea
RHEA:31307	biolink:close_match	EC:2.4.1.265	skos:closeMatch	Rhea
RHEA:31311	biolink:close_match	EC:2.4.1.266	skos:closeMatch	Rhea
RHEA:31315	biolink:close_match	EC:2.4.1.266	skos:closeMatch	Rhea
RHEA:31319	biolink:close_match	EC:2.4.1.266	skos:closeMatch	Rhea
RHEA:31323	biolink:close_match	EC:2.4.1.270	skos:closeMatch	Rhea
RHEA:31327	biolink:close_match	EC:2.7.8.34	skos:closeMatch	Rhea
RHEA:31331	biolink:close_match	EC:2.7.7.75	skos:closeMatch	Rhea
RHEA:31335	biolink:close_match	EC:2.7.7.76	skos:closeMatch	Rhea
RHEA:31339	biolink:close_match	EC:6.2.1.35	skos:closeMatch	Rhea
RHEA:31343	biolink:close_match	EC:3.1.3.85	skos:closeMatch	Rhea
RHEA:31347	biolink:close_match	EC:3.2.1.175	skos:closeMatch	Rhea
RHEA:31351	biolink:close_match	EC:4.2.1.128	skos:closeMatch	Rhea
RHEA:31355	biolink:close_match	EC:1.14.13.131	skos:closeMatch	Rhea
RHEA:31359	biolink:close_match	EC:1.14.14.10	skos:closeMatch	Rhea
RHEA:31363	biolink:close_match	EC:1.5.1.40	skos:closeMatch	Rhea
RHEA:31367	biolink:close_match	EC:1.7.6.1	skos:closeMatch	Rhea
RHEA:31371	biolink:close_match	EC:2.1.1.212	skos:closeMatch	Rhea
RHEA:31375	biolink:close_match	EC:4.1.1.93	skos:closeMatch	Rhea
RHEA:31379	biolink:close_match	EC:4.1.1.93	skos:closeMatch	Rhea
RHEA:31383	biolink:close_match	EC:5.4.99.41	skos:closeMatch	Rhea
RHEA:31387	biolink:close_match	EC:5.4.99.40	skos:closeMatch	Rhea
RHEA:31391	biolink:close_match	EC:1.3.8.2	skos:closeMatch	Rhea
RHEA:31411	biolink:close_match	EC:2.1.1.222	skos:closeMatch	Rhea
RHEA:31427	biolink:close_match	EC:4.2.3.81	skos:closeMatch	Rhea
RHEA:31431	biolink:close_match	EC:4.2.3.83	skos:closeMatch	Rhea
RHEA:31435	biolink:close_match	EC:4.2.3.82	skos:closeMatch	Rhea
RHEA:31439	biolink:close_match	EC:4.2.3.80	skos:closeMatch	Rhea
RHEA:31455	biolink:close_match	EC:1.5.1.41	skos:closeMatch	Rhea
RHEA:31459	biolink:close_match	EC:5.3.99.10	skos:closeMatch	Rhea
RHEA:31463	biolink:close_match	EC:2.4.1.271	skos:closeMatch	Rhea
RHEA:31467	biolink:close_match	EC:2.4.1.271	skos:closeMatch	Rhea
RHEA:31471	biolink:close_match	EC:2.4.1.271	skos:closeMatch	Rhea
RHEA:31475	biolink:close_match	EC:2.4.1.262	skos:closeMatch	Rhea
RHEA:31479	biolink:close_match	EC:2.4.1.262	skos:closeMatch	Rhea
RHEA:31483	biolink:close_match	EC:2.4.1.262	skos:closeMatch	Rhea
RHEA:31487	biolink:close_match	EC:2.4.1.272	skos:closeMatch	Rhea
RHEA:31491	biolink:close_match	EC:2.4.1.273	skos:closeMatch	Rhea
RHEA:31495	biolink:close_match	EC:2.4.1.274	skos:closeMatch	Rhea
RHEA:31499	biolink:close_match	EC:2.4.1.275	skos:closeMatch	Rhea
RHEA:31503	biolink:close_match	EC:2.5.1.95	skos:closeMatch	Rhea
RHEA:31507	biolink:close_match	EC:4.3.3.6	skos:closeMatch	Rhea
RHEA:31511	biolink:close_match	EC:3.1.2.27	skos:closeMatch	Rhea
RHEA:31515	biolink:close_match	EC:1.2.1.82	skos:closeMatch	Rhea
RHEA:31519	biolink:close_match	EC:1.13.11.59	skos:closeMatch	Rhea
RHEA:31523	biolink:close_match	EC:1.13.12.19	skos:closeMatch	Rhea
RHEA:31535	biolink:close_match	EC:1.14.20.7	skos:closeMatch	Rhea
RHEA:31539	biolink:close_match	EC:2.1.1.232	skos:closeMatch	Rhea
RHEA:31543	biolink:close_match	EC:2.4.1.276	skos:closeMatch	Rhea
RHEA:31547	biolink:close_match	EC:2.5.1.96	skos:closeMatch	Rhea
RHEA:31555	biolink:close_match	EC:2.3.1.247	skos:closeMatch	Rhea
RHEA:31559	biolink:close_match	EC:1.1.1.316	skos:closeMatch	Rhea
RHEA:31563	biolink:close_match	EC:3.4.19.14	skos:closeMatch	Rhea
RHEA:31571	biolink:close_match	EC:1.14.13.135	skos:closeMatch	Rhea
RHEA:31575	biolink:close_match	EC:3.6.1.55	skos:closeMatch	Rhea
RHEA:31579	biolink:close_match	EC:5.4.4.5	skos:closeMatch	Rhea
RHEA:31583	biolink:close_match	EC:3.6.1.56	skos:closeMatch	Rhea
RHEA:31587	biolink:close_match	EC:1.14.99.46	skos:closeMatch	Rhea
RHEA:31599	biolink:close_match	EC:1.14.99.46	skos:closeMatch	Rhea
RHEA:31607	biolink:close_match	EC:4.2.1.131	skos:closeMatch	Rhea
RHEA:31611	biolink:close_match	EC:4.2.1.131	skos:closeMatch	Rhea
RHEA:31615	biolink:close_match	EC:2.1.1.236	skos:closeMatch	Rhea
RHEA:31619	biolink:close_match	EC:2.6.1.90	skos:closeMatch	Rhea
RHEA:31623	biolink:close_match	EC:2.1.1.239	skos:closeMatch	Rhea
RHEA:31627	biolink:close_match	EC:2.4.1.277	skos:closeMatch	Rhea
RHEA:31631	biolink:close_match	EC:2.5.1.97	skos:closeMatch	Rhea
RHEA:31635	biolink:close_match	EC:3.2.1.179	skos:closeMatch	Rhea
RHEA:31639	biolink:close_match	EC:2.1.1.237	skos:closeMatch	Rhea
RHEA:31643	biolink:close_match	EC:2.1.1.238	skos:closeMatch	Rhea
RHEA:31647	biolink:close_match	EC:3.2.1.180	skos:closeMatch	Rhea
RHEA:31651	biolink:close_match	EC:3.2.1.179	skos:closeMatch	Rhea
RHEA:31655	biolink:close_match	EC:3.2.1.179	skos:closeMatch	Rhea
RHEA:31659	biolink:close_match	EC:3.2.1.179	skos:closeMatch	Rhea
RHEA:31663	biolink:close_match	EC:2.6.1.34	skos:closeMatch	Rhea
RHEA:31667	biolink:close_match	EC:2.6.1.89	skos:closeMatch	Rhea
RHEA:31671	biolink:close_match	EC:2.1.1.235	skos:closeMatch	Rhea
RHEA:31675	biolink:close_match	EC:1.1.1.317	skos:closeMatch	Rhea
RHEA:31679	biolink:close_match	EC:1.1.3.42	skos:closeMatch	Rhea
RHEA:31683	biolink:close_match	EC:5.5.1.20	skos:closeMatch	Rhea
RHEA:31687	biolink:close_match	EC:1.13.11.61	skos:closeMatch	Rhea
RHEA:31691	biolink:close_match	EC:1.13.11.61	skos:closeMatch	Rhea
RHEA:31695	biolink:close_match	EC:1.13.11.62	skos:closeMatch	Rhea
RHEA:31699	biolink:close_match	EC:1.14.15.32	skos:closeMatch	Rhea
RHEA:31711	biolink:close_match	EC:1.14.14.152	skos:closeMatch	Rhea
RHEA:31723	biolink:close_match	EC:1.14.14.87	skos:closeMatch	Rhea
RHEA:31727	biolink:close_match	EC:1.14.14.11	skos:closeMatch	Rhea
RHEA:31731	biolink:close_match	EC:1.14.14.12	skos:closeMatch	Rhea
RHEA:31735	biolink:close_match	EC:1.3.1.114	skos:closeMatch	Rhea
RHEA:31739	biolink:close_match	EC:2.1.1.46	skos:closeMatch	Rhea
RHEA:31743	biolink:close_match	EC:2.1.1.231	skos:closeMatch	Rhea
RHEA:31747	biolink:close_match	EC:1.2.1.91	skos:closeMatch	Rhea
RHEA:31751	biolink:close_match	EC:1.17.7.2	skos:closeMatch	Rhea
RHEA:31755	biolink:close_match	EC:3.3.2.12	skos:closeMatch	Rhea
RHEA:31759	biolink:close_match	EC:2.1.1.234	skos:closeMatch	Rhea
RHEA:31763	biolink:close_match	EC:2.6.1.88	skos:closeMatch	Rhea
RHEA:31767	biolink:close_match	EC:2.6.1.92	skos:closeMatch	Rhea
RHEA:31771	biolink:close_match	EC:3.1.1.64	skos:closeMatch	Rhea
RHEA:31775	biolink:close_match	EC:3.1.1.64	skos:closeMatch	Rhea
RHEA:31779	biolink:close_match	EC:3.1.1.90	skos:closeMatch	Rhea
RHEA:31783	biolink:close_match	EC:2.5.1.153	skos:closeMatch	Rhea
RHEA:31787	biolink:close_match	EC:2.5.1.153	skos:closeMatch	Rhea
RHEA:31791	biolink:close_match	EC:2.5.1.153	skos:closeMatch	Rhea
RHEA:31795	biolink:close_match	EC:4.2.1.138	skos:closeMatch	Rhea
RHEA:31799	biolink:close_match	EC:3.5.99.2	skos:closeMatch	Rhea
RHEA:31803	biolink:close_match	EC:3.6.1.57	skos:closeMatch	Rhea
RHEA:31807	biolink:close_match	EC:4.2.3.87	skos:closeMatch	Rhea
RHEA:31811	biolink:close_match	EC:4.2.3.88	skos:closeMatch	Rhea
RHEA:31815	biolink:close_match	EC:4.2.3.89	skos:closeMatch	Rhea
RHEA:31819	biolink:close_match	EC:4.2.3.90	skos:closeMatch	Rhea
RHEA:31823	biolink:close_match	EC:4.2.3.91	skos:closeMatch	Rhea
RHEA:31827	biolink:close_match	EC:4.2.3.92	skos:closeMatch	Rhea
RHEA:31831	biolink:close_match	EC:4.2.3.93	skos:closeMatch	Rhea
RHEA:31835	biolink:close_match	EC:5.3.2.3	skos:closeMatch	Rhea
RHEA:31839	biolink:close_match	EC:5.3.2.4	skos:closeMatch	Rhea
RHEA:31843	biolink:close_match	EC:5.3.3.18	skos:closeMatch	Rhea
RHEA:31847	biolink:close_match	EC:5.4.99.46	skos:closeMatch	Rhea
