tax_id	pathways
337779	aerobic chemo heterotrophy
337779	aerobic chemo heterotrophy
337779	chlorate reduction
402884	photoheterotrophy
402884	aerobic chemo heterotrophy
402884	aerobic chemo heterotrophy
402884	photoheterotrophy
993689	aerobic chemo heterotrophy
993689	aerobic chemo heterotrophy
993689	iron reduction
644221	aerobic chemo heterotrophy
644221	aerobic chemo heterotrophy
1032072	nitrate reduction
1032072	aerobic chemo heterotrophy
1032072	aerobic chemo heterotrophy
525924	aerobic chemo heterotrophy
525924	aerobic chemo heterotrophy
747304	aerobic chemo heterotrophy
747304	aerobic chemo heterotrophy
747304	urea degradation
747304	nitrate reduction
65048	nitrate reduction
65048	aerobic chemo heterotrophy
65048	aerobic chemo heterotrophy
219182	nitrate reduction
219182	nitrate reduction
219182	aerobic chemo heterotrophy
219182	aerobic chemo heterotrophy
219182	nitrate reduction
760012	aerobic chemo heterotrophy
760012	aerobic chemo heterotrophy
457173	aerobic chemo heterotrophy
457173	aerobic chemo heterotrophy
649198	aerobic chemo heterotrophy
649198	urea degradation
649198	aerobic chemo heterotrophy
492809	aerobic chemo heterotrophy
492809	aerobic chemo heterotrophy
394098	nitrate reduction
394098	aerobic chemo heterotrophy
394098	aerobic chemo heterotrophy
561879	aerobic chemo heterotrophy
561879	aerobic chemo heterotrophy
293387	aerobic chemo heterotrophy
293387	aerobic chemo heterotrophy
293388	aerobic chemo heterotrophy
293388	aerobic chemo heterotrophy
1380763	aerobic chemo heterotrophy
1380763	aerobic chemo heterotrophy
1382306	aerobic chemo heterotrophy
1382306	nitrate reduction
1382306	aerobic chemo heterotrophy
1204385	aerobic chemo heterotrophy
1204385	aerobic chemo heterotrophy
191579	aerobic chemo heterotrophy
191579	aerobic chemo heterotrophy
332158	aerobic chemo heterotrophy
332158	aerobic chemo heterotrophy
591202	nitrate reduction
591202	aerobic chemo heterotrophy
591202	aerobic chemo heterotrophy
217141	aerobic chemo heterotrophy
217141	aerobic chemo heterotrophy
336828	aerobic chemo heterotrophy
336828	aerobic chemo heterotrophy
104	aerobic chemo heterotrophy
104	aerobic chemo heterotrophy
320787	aerobic chemo heterotrophy
320787	aerobic chemo heterotrophy
173990	aerobic chemo heterotrophy
173990	aerobic chemo heterotrophy
412437	aerobic chemo heterotrophy
412437	aerobic chemo heterotrophy
264574	aerobic chemo heterotrophy
264574	aerobic chemo heterotrophy
391953	aerobic chemo heterotrophy
391953	aerobic chemo heterotrophy
441112	hydrocarbon degradation
441112	aerobic chemo heterotrophy
441112	hydrocarbon degradation
441112	aerobic chemo heterotrophy
455360	aerobic chemo heterotrophy
455360	aerobic chemo heterotrophy
1120568	aerobic chemo heterotrophy
1120568	aerobic chemo heterotrophy
1210524	aerobic chemo heterotrophy
1210524	aerobic chemo heterotrophy
745311	aerobic chemo heterotrophy
745311	aerobic chemo heterotrophy
422297	aerobic chemo heterotrophy
422297	aerobic chemo heterotrophy
422297	nitrate reduction
405746	aerobic chemo heterotrophy
405746	aerobic chemo heterotrophy
405746	nitrate reduction
405746	nitrate reduction
405746	nitrate reduction
506591	aerobic chemo heterotrophy
506591	aerobic chemo heterotrophy
385492	aerobic chemo heterotrophy
385492	aerobic chemo heterotrophy
1217908	aerobic chemo heterotrophy
1217908	aerobic chemo heterotrophy
42444	aerobic chemo heterotrophy
42444	aerobic chemo heterotrophy
42444	aerobic chemo heterotrophy
42444	aerobic chemo heterotrophy
488547	aerobic chemo heterotrophy
488547	aerobic chemo heterotrophy
1286148	aerobic chemo heterotrophy
1286148	aerobic chemo heterotrophy
388408	aerobic chemo heterotrophy
388408	aerobic chemo heterotrophy
182270	aerobic chemo heterotrophy
182270	urea degradation
182270	aerobic chemo heterotrophy
144023	aerobic chemo heterotrophy
144023	aerobic chemo heterotrophy
144026	aerobic chemo heterotrophy
144026	aerobic chemo heterotrophy
144025	aerobic chemo heterotrophy
144025	aerobic chemo heterotrophy
144022	aerobic chemo heterotrophy
144022	aerobic chemo heterotrophy
74318	aerobic chemo heterotrophy
74318	aerobic chemo heterotrophy
568102	aerobic chemo heterotrophy
568102	aerobic chemo heterotrophy
369936	aerobic chemo heterotrophy
369936	urea degradation
369936	aerobic chemo heterotrophy
344736	aerobic chemo heterotrophy
344736	aerobic chemo heterotrophy
344736	urea degradation
344736	nitrate reduction
561184	aerobic chemo heterotrophy
561184	aerobic chemo heterotrophy
153233	nitrate reduction
153233	aerobic chemo heterotrophy
153233	aerobic chemo heterotrophy
1334022	aerobic chemo heterotrophy
1334022	aerobic chemo heterotrophy
180441	aerobic chemo heterotrophy
180441	aerobic chemo heterotrophy
180441	urea degradation
240505	aromatic hydrocarbon degradation
240505	aromatic compound degradation
240505	aromatic hydrocarbon degradation
240505	aerobic chemo heterotrophy
240505	aerobic chemo heterotrophy
240505	aromatic hydrocarbon degradation
240505	hydrocarbon degradation
491919	aerobic chemo heterotrophy
491919	nitrate reduction
491919	aerobic chemo heterotrophy
394566	aerobic chemo heterotrophy
394566	aerobic chemo heterotrophy
209639	aerobic chemo heterotrophy
209639	aerobic chemo heterotrophy
135739	aerobic chemo heterotrophy
135739	aerobic chemo heterotrophy
29545	aerobic chemo heterotrophy
29545	aerobic chemo heterotrophy
1427151	aerobic chemo heterotrophy
1427151	nitrate reduction
1427151	aerobic chemo heterotrophy
491745	nitrate reduction
491745	aerobic chemo heterotrophy
491745	aerobic chemo heterotrophy
2246	aerobic chemo heterotrophy
2246	aerobic chemo heterotrophy
75588	aerobic chemo heterotrophy
75588	aerobic chemo heterotrophy
75588	nitrate reduction
37448	aerobic chemo heterotrophy
37448	aerobic chemo heterotrophy
216465	aerobic chemo heterotrophy
216465	aromatic hydrocarbon degradation
216465	aerobic chemo heterotrophy
216465	hydrocarbon degradation
216465	aromatic compound degradation
216465	aromatic hydrocarbon degradation
216465	aromatic hydrocarbon degradation
331696	aerobic chemo heterotrophy
331696	aerobic chemo heterotrophy
1358440	aerobic chemo heterotrophy
1358440	aerobic chemo heterotrophy
1358440	nitrate reduction
665467	aerobic chemo heterotrophy
665467	aerobic chemo heterotrophy
40837	aerobic chemo heterotrophy
40837	aerobic chemo heterotrophy
88688	aerobic chemo heterotrophy
88688	aerobic chemo heterotrophy
554949	aerobic chemo heterotrophy
554949	aerobic chemo heterotrophy
89093	aerobic chemo heterotrophy
89093	aerobic chemo heterotrophy
633403	aerobic chemo heterotrophy
633403	aerobic chemo heterotrophy
633404	aerobic chemo heterotrophy
633404	aerobic chemo heterotrophy
1017273	aerobic chemo heterotrophy
1017273	aerobic chemo heterotrophy
1071054	aerobic chemo heterotrophy
1071054	aerobic chemo heterotrophy
1473	aerobic chemo heterotrophy
1473	aerobic chemo heterotrophy
1434700	aerobic chemo heterotrophy
1434700	aerobic chemo heterotrophy
889944	nitrate reduction
889944	nitrate reduction
889944	aerobic chemo heterotrophy
889944	nitrate reduction
889944	aerobic chemo heterotrophy
1456769	aerobic chemo heterotrophy
1456769	aerobic chemo heterotrophy
1456769	urea degradation
1456769	nitrate reduction
650104	aerobic chemo heterotrophy
650104	nitrate reduction
650104	aerobic chemo heterotrophy
622664	aerobic chemo heterotrophy
622664	aerobic chemo heterotrophy
412689	aerobic chemo heterotrophy
412689	aerobic chemo heterotrophy
552064	nitrate reduction
552064	aerobic chemo heterotrophy
552064	aerobic chemo heterotrophy
1046117	aerobic chemo heterotrophy
1046117	aerobic chemo heterotrophy
1046117	nitrate reduction
515897	aerobic chemo heterotrophy
515897	aerobic chemo heterotrophy
515897	nitrate reduction
515897	urea degradation
1499314	aerobic chemo heterotrophy
1499314	aerobic chemo heterotrophy
299262	aerobic chemo heterotrophy
299262	nitrate reduction
299262	nitrate reduction
299262	nitrate reduction
299262	aerobic chemo heterotrophy
256618	aerobic chemo heterotrophy
256618	aerobic chemo heterotrophy
74348	aerobic chemo heterotrophy
74348	aerobic chemo heterotrophy
74349	aerobic anoxygenic phototrophy
74349	photoheterotrophy
74349	aerobic chemo heterotrophy
74349	nitrate reduction
74349	aerobic anoxygenic phototrophy
74349	aerobic chemo heterotrophy
390641	aerobic chemo heterotrophy
390641	aerobic chemo heterotrophy
928856	aerobic chemo heterotrophy
928856	aerobic chemo heterotrophy
1280847	nitrate reduction
1280847	aerobic chemo heterotrophy
1280847	aerobic chemo heterotrophy
552061	nitrate reduction
552061	urea degradation
552061	aerobic chemo heterotrophy
552061	aerobic chemo heterotrophy
55218	aerobic chemo heterotrophy
55218	aerobic chemo heterotrophy
55218	nitrate reduction
687525	aerobic chemo heterotrophy
687525	aerobic chemo heterotrophy
420403	aerobic chemo heterotrophy
420403	aerobic chemo heterotrophy
517719	nitrate reduction
517719	aerobic chemo heterotrophy
517719	aerobic chemo heterotrophy
375761	aerobic chemo heterotrophy
375761	aerobic chemo heterotrophy
396013	aerobic chemo heterotrophy
396013	aerobic chemo heterotrophy
1217970	aerobic chemo heterotrophy
1217970	aerobic chemo heterotrophy
1217970	urea degradation
282199	aerobic chemo heterotrophy
282199	aerobic chemo heterotrophy
481446	aerobic chemo heterotrophy
481446	aerobic chemo heterotrophy
1123756	aerobic chemo heterotrophy
1123756	nitrate reduction
1123756	aerobic chemo heterotrophy
245188	aerobic chemo heterotrophy
245188	aerobic chemo heterotrophy
245187	aerobic chemo heterotrophy
245187	aerobic chemo heterotrophy
195913	aerobic chemo heterotrophy
195913	aerobic chemo heterotrophy
287097	aerobic chemo heterotrophy
287097	aerobic chemo heterotrophy
287098	aerobic chemo heterotrophy
287098	aerobic chemo heterotrophy
1343159	aerobic chemo heterotrophy
1343159	aerobic chemo heterotrophy
1125964	aerobic chemo heterotrophy
1125964	aerobic chemo heterotrophy
278132	aerobic chemo heterotrophy
278132	aerobic chemo heterotrophy
521013	nitrate reduction
521013	aerobic chemo heterotrophy
521013	aerobic chemo heterotrophy
187304	aerobic chemo heterotrophy
187304	aerobic chemo heterotrophy
281252	aerobic chemo heterotrophy
281252	aerobic chemo heterotrophy
311410	aerobic chemo heterotrophy
311410	aerobic chemo heterotrophy
568105	aerobic chemo heterotrophy
568105	urea degradation
568105	aerobic chemo heterotrophy
576117	aerobic chemo heterotrophy
576117	aerobic chemo heterotrophy
576117	urea degradation
595589	aerobic chemo heterotrophy
595589	aerobic chemo heterotrophy
1185766	aerobic chemo heterotrophy
1185766	urea degradation
1185766	aerobic chemo heterotrophy
321339	aerobic chemo heterotrophy
321339	aerobic chemo heterotrophy
321339	nitrate reduction
588602	nitrate reduction
588602	aerobic chemo heterotrophy
588602	nitrate reduction
588602	urea degradation
588602	aerobic chemo heterotrophy
588602	nitrate reduction
714899	aerobic chemo heterotrophy
714899	aerobic chemo heterotrophy
430679	aerobic chemo heterotrophy
430679	aerobic chemo heterotrophy
274592	aerobic chemo heterotrophy
274592	aerobic chemo heterotrophy
1327753	urea degradation
1327753	aerobic chemo heterotrophy
1327753	aerobic chemo heterotrophy
340680	aerobic chemo heterotrophy
340680	aerobic chemo heterotrophy
653930	aerobic chemo heterotrophy
653930	aerobic chemo heterotrophy
86664	aerobic chemo heterotrophy
86664	aerobic chemo heterotrophy
220688	nitrate reduction
220688	aerobic chemo heterotrophy
220688	aerobic chemo heterotrophy
220684	aerobic chemo heterotrophy
220684	aerobic chemo heterotrophy
220685	nitrate reduction
220685	aerobic chemo heterotrophy
220685	aerobic chemo heterotrophy
481183	aerobic chemo heterotrophy
481183	aerobic chemo heterotrophy
1227946	nitrate reduction
1227946	aerobic chemo heterotrophy
1227946	aerobic chemo heterotrophy
438596	aerobic chemo heterotrophy
438596	aerobic chemo heterotrophy
1004304	aerobic chemo heterotrophy
1004304	aerobic chemo heterotrophy
192903	aerobic chemo heterotrophy
192903	aerobic chemo heterotrophy
571115	aerobic chemo heterotrophy
571115	aerobic chemo heterotrophy
291191	nitrate reduction
291191	aerobic chemo heterotrophy
291191	aerobic chemo heterotrophy
291191	nitrate reduction
291191	nitrate reduction
291191	nitrate reduction
291179	aerobic chemo heterotrophy
291179	aerobic chemo heterotrophy
291180	aerobic chemo heterotrophy
291180	aerobic chemo heterotrophy
291182	aerobic chemo heterotrophy
291182	aerobic chemo heterotrophy
291184	aerobic chemo heterotrophy
291184	aerobic chemo heterotrophy
291190	aerobic chemo heterotrophy
291190	urea degradation
291190	aerobic chemo heterotrophy
342954	aerobic chemo heterotrophy
342954	aerobic chemo heterotrophy
342955	aerobic chemo heterotrophy
342955	aerobic chemo heterotrophy
49280	aerobic chemo heterotrophy
49280	aerobic chemo heterotrophy
169050	aerobic chemo heterotrophy
169050	aerobic chemo heterotrophy
870487	aerobic chemo heterotrophy
870487	aerobic chemo heterotrophy
870487	nitrate reduction
870486	nitrate reduction
870486	aerobic chemo heterotrophy
870486	aerobic chemo heterotrophy
1480615	anoxygenic photoautotrophy
1480615	hydrocarbon degradation
1480615	photoautotrophy
1480615	anoxygenic photoautotrophy
1480615	aerobic chemo heterotrophy
1480615	aerobic chemo heterotrophy
1480615	hydrocarbon degradation
346189	aerobic chemo heterotrophy
346189	aerobic chemo heterotrophy
346188	aerobic chemo heterotrophy
346188	aerobic chemo heterotrophy
455359	aerobic chemo heterotrophy
455359	aerobic chemo heterotrophy
1196024	aerobic chemo heterotrophy
1196024	aerobic chemo heterotrophy
1002870	aerobic chemo heterotrophy
1002870	aerobic chemo heterotrophy
1002870	nitrate reduction
355930	aerobic chemo heterotrophy
355930	aerobic chemo heterotrophy
427918	aerobic chemo heterotrophy
427918	aerobic chemo heterotrophy
390269	aerobic chemo heterotrophy
390269	aerobic chemo heterotrophy
1159327	aerobic chemo heterotrophy
1159327	aerobic chemo heterotrophy
1629062	aerobic chemo heterotrophy
1629062	aerobic chemo heterotrophy
1610748	aerobic chemo heterotrophy
1610748	aerobic chemo heterotrophy
1348469	aerobic chemo heterotrophy
1348469	aerobic chemo heterotrophy
180542	aerobic chemo heterotrophy
180542	aerobic chemo heterotrophy
856731	aerobic chemo heterotrophy
856731	aerobic chemo heterotrophy
454598	aerobic chemo heterotrophy
454598	aerobic chemo heterotrophy
1304158	aerobic chemo heterotrophy
1304158	aerobic chemo heterotrophy
306205	aerobic chemo heterotrophy
306205	aerobic chemo heterotrophy
368811	aerobic chemo heterotrophy
368811	nitrate reduction
368811	aerobic chemo heterotrophy
171437	aerobic chemo heterotrophy
171437	aerobic chemo heterotrophy
171437	nitrate reduction
990373	aerobic chemo heterotrophy
990373	aerobic chemo heterotrophy
990373	urea degradation
657419	nitrate reduction
657419	aerobic chemo heterotrophy
657419	aerobic chemo heterotrophy
502049	aerobic chemo heterotrophy
502049	nitrate reduction
502049	nitrate reduction
502049	nitrate reduction
502049	aerobic chemo heterotrophy
168935	aerobic chemo heterotrophy
168935	aerobic chemo heterotrophy
1397477	aerobic chemo heterotrophy
1397477	aerobic chemo heterotrophy
424757	aerobic chemo heterotrophy
424757	aerobic chemo heterotrophy
401562	aerobic chemo heterotrophy
401562	urea degradation
401562	aerobic chemo heterotrophy
1123045	aerobic chemo heterotrophy
1123045	aerobic chemo heterotrophy
453851	aerobic chemo heterotrophy
453851	aerobic chemo heterotrophy
1385975	aerobic chemo heterotrophy
1385975	urea degradation
1385975	aerobic chemo heterotrophy
173480	aerobic chemo heterotrophy
173480	aerobic chemo heterotrophy
796384	aerobic chemo heterotrophy
796384	aerobic chemo heterotrophy
1310416	aerobic chemo heterotrophy
1310416	aerobic chemo heterotrophy
1266046	aerobic chemo heterotrophy
1266046	aerobic chemo heterotrophy
1520893	aerobic chemo heterotrophy
1520893	aerobic chemo heterotrophy
1323432	aerobic chemo heterotrophy
1323432	aerobic chemo heterotrophy
1435349	aerobic chemo heterotrophy
1435349	aerobic chemo heterotrophy
1223410	aerobic chemo heterotrophy
1223410	aerobic chemo heterotrophy
930804	nitrate reduction
930804	nitrate reduction
930804	aerobic chemo heterotrophy
930804	nitrate reduction
930804	aerobic chemo heterotrophy
387659	aerobic chemo heterotrophy
387659	aerobic chemo heterotrophy
313588	aerobic chemo heterotrophy
313588	aerobic chemo heterotrophy
664789	nitrate reduction
664789	nitrate reduction
664789	aerobic chemo heterotrophy
664789	aerobic chemo heterotrophy
664789	nitrate reduction
664789	iron oxidation dark
500610	aerobic chemo heterotrophy
500610	aerobic chemo heterotrophy
1379159	aerobic chemo heterotrophy
1379159	aerobic chemo heterotrophy
231455	nitrate reduction
231455	aerobic chemo heterotrophy
231455	aerobic chemo heterotrophy
52	aerobic chemo heterotrophy
52	aerobic chemo heterotrophy
54	aerobic chemo heterotrophy
54	aerobic chemo heterotrophy
182403	photoheterotrophy
182403	aerobic anoxygenic phototrophy
182403	aerobic chemo heterotrophy
182403	aerobic chemo heterotrophy
182403	aerobic anoxygenic phototrophy
504468	photoheterotrophy
504468	aerobic chemo heterotrophy
504468	photoautotrophy
504468	anoxygenic photoautotrophy hydrogen oxidation
504468	anoxygenic photoautotrophy hydrogen oxidation
504468	photoheterotrophy
504468	anoxygenic photoautotrophy
504468	aerobic chemo heterotrophy
512383	aerobic chemo heterotrophy
512383	aerobic chemo heterotrophy
508661	nitrate reduction
508661	aerobic chemo heterotrophy
508661	aerobic chemo heterotrophy
94626	aerobic chemo heterotrophy
94626	aerobic chemo heterotrophy
335286	aerobic chemo heterotrophy
335286	aerobic chemo heterotrophy
293089	aerobic chemo heterotrophy
293089	aerobic chemo heterotrophy
1198454	aerobic chemo heterotrophy
1198454	aerobic chemo heterotrophy
1198455	aerobic chemo heterotrophy
1198455	aerobic chemo heterotrophy
422290	nitrate reduction
422290	aerobic chemo heterotrophy
422290	aerobic chemo heterotrophy
768479	aerobic chemo heterotrophy
768479	aerobic chemo heterotrophy
66863	aerobic chemo heterotrophy
66863	aerobic chemo heterotrophy
1097322	aerobic chemo heterotrophy
1097322	aerobic chemo heterotrophy
398037	aerobic chemo heterotrophy
398037	aerobic chemo heterotrophy
648752	aerobic chemo heterotrophy
648752	aerobic chemo heterotrophy
283811	aerobic chemo heterotrophy
283811	aerobic chemo heterotrophy
673535	aerobic chemo heterotrophy
673535	aerobic chemo heterotrophy
373681	aerobic chemo heterotrophy
373681	aerobic chemo heterotrophy
1076126	aerobic chemo heterotrophy
1076126	aerobic chemo heterotrophy
1076125	aerobic chemo heterotrophy
1076125	nitrate reduction
1076125	aerobic chemo heterotrophy
1076124	aerobic chemo heterotrophy
1076124	aerobic chemo heterotrophy
349316	aerobic chemo heterotrophy
349316	aerobic chemo heterotrophy
349315	aerobic chemo heterotrophy
349315	aerobic chemo heterotrophy
310355	aerobic chemo heterotrophy
310355	aerobic chemo heterotrophy
310354	aerobic chemo heterotrophy
310354	aerobic chemo heterotrophy
310353	aerobic chemo heterotrophy
310353	aerobic chemo heterotrophy
121620	aerobic chemo heterotrophy
121620	aerobic chemo heterotrophy
552903	aerobic chemo heterotrophy
552903	aerobic chemo heterotrophy
552903	nitrate reduction
547018	aerobic chemo heterotrophy
547018	aerobic chemo heterotrophy
554083	nitrate reduction
554083	aerobic chemo heterotrophy
554083	aerobic chemo heterotrophy
369942	aerobic chemo heterotrophy
369942	aerobic chemo heterotrophy
322009	aerobic chemo heterotrophy
322009	aerobic chemo heterotrophy
71253	aerobic chemo heterotrophy
71253	aerobic chemo heterotrophy
211146	aerobic chemo heterotrophy
211146	aerobic chemo heterotrophy
95172	aerobic chemo heterotrophy
95172	aerobic chemo heterotrophy
150121	aerobic chemo heterotrophy
150121	aerobic chemo heterotrophy
297536	aerobic chemo heterotrophy
297536	aerobic chemo heterotrophy
402171	aerobic chemo heterotrophy
402171	aerobic chemo heterotrophy
521392	aerobic chemo heterotrophy
521392	aerobic chemo heterotrophy
1162965	aerobic chemo heterotrophy
1162965	aerobic chemo heterotrophy
58114	aerobic chemo heterotrophy
58114	aerobic chemo heterotrophy
58115	aerobic chemo heterotrophy
58115	aerobic chemo heterotrophy
1206085	aerobic chemo heterotrophy
1206085	aerobic chemo heterotrophy
667306	aerobic chemo heterotrophy
667306	aerobic chemo heterotrophy
667306	iron reduction
360054	aerobic chemo heterotrophy
360054	aerobic chemo heterotrophy
863522	aerobic chemo heterotrophy
863522	aerobic chemo heterotrophy
1616821	aerobic chemo heterotrophy
1616821	aerobic chemo heterotrophy
1214604	aerobic chemo heterotrophy
1214604	aerobic chemo heterotrophy
1280370	aerobic chemo heterotrophy
1280370	nitrate reduction
1280370	aerobic chemo heterotrophy
363888	aerobic chemo heterotrophy
363888	aerobic chemo heterotrophy
912552	aerobic chemo heterotrophy
912552	aerobic chemo heterotrophy
912552	nitrate reduction
191495	aerobic chemo heterotrophy
191495	nitrate reduction
191495	aerobic chemo heterotrophy
502180	aerobic chemo heterotrophy
502180	aerobic chemo heterotrophy
1080073	aerobic chemo heterotrophy
1080073	aerobic chemo heterotrophy
1080074	aerobic chemo heterotrophy
1080074	aerobic chemo heterotrophy
643052	aerobic chemo heterotrophy
643052	aerobic chemo heterotrophy
556531	aerobic chemo heterotrophy
556531	aerobic chemo heterotrophy
379347	aerobic chemo heterotrophy
379347	aerobic chemo heterotrophy
379347	aerobic chemo heterotrophy
379347	aerobic chemo heterotrophy
1510458	aerobic chemo heterotrophy
1510458	nitrate reduction
1510458	aerobic chemo heterotrophy
1367865	aerobic chemo heterotrophy
1367865	aerobic chemo heterotrophy
393663	aerobic chemo heterotrophy
393663	aerobic chemo heterotrophy
866780	aerobic chemo heterotrophy
866780	aerobic chemo heterotrophy
1176255	aerobic chemo heterotrophy
1176255	aerobic chemo heterotrophy
67576	aerobic chemo heterotrophy
67576	aerobic chemo heterotrophy
179275	aerobic chemo heterotrophy
179275	aerobic chemo heterotrophy
222814	aerobic chemo heterotrophy
222814	aerobic chemo heterotrophy
43928	aerobic chemo heterotrophy
43928	aerobic chemo heterotrophy
164332	aerobic chemo heterotrophy
164332	aerobic anoxygenic phototrophy
164332	photoautotrophy
164332	anoxygenic photoautotrophy
164332	aerobic anoxygenic phototrophy
164332	aerobic chemo heterotrophy
164332	photoheterotrophy
164332	anoxygenic photoautotrophy
164332	photoheterotrophy
2369	nitrate reduction
2369	nitrate reduction
2369	aerobic chemo heterotrophy
2369	aerobic chemo heterotrophy
2369	urea degradation
2369	nitrate reduction
1067	anoxygenic photoautotrophy hydrogen oxidation
1067	photoautotrophy
1067	anoxygenic photoautotrophy
1067	aerobic chemo heterotrophy
1067	aerobic chemo heterotrophy
1067	anoxygenic photoautotrophy hydrogen oxidation
1108	photoautotrophy
1108	aerobic chemo heterotrophy
1108	anoxygenic photoautotrophy
1108	anoxygenic photoautotrophy sulfur oxidation
1108	aerobic anoxygenic phototrophy
1108	aerobic anoxygenic phototrophy
1108	photoheterotrophy
1108	aerobic chemo heterotrophy
1108	anoxygenic photoautotrophy sulfur oxidation
872965	nitrate reduction
872965	nitrate reduction
872965	iron reduction
872965	aerobic chemo heterotrophy
872965	nitrate reduction
872965	aerobic chemo heterotrophy
568897	aerobic chemo heterotrophy
568897	aerobic chemo heterotrophy
568897	photoheterotrophy
568897	photoheterotrophy
1126240	aerobic chemo heterotrophy
1126240	nitrate reduction
1126240	aerobic chemo heterotrophy
1105283	aerobic chemo heterotrophy
1105283	nitrate reduction
1105283	nitrate reduction
1105283	aerobic chemo heterotrophy
1105283	nitrate reduction
433659	aerobic chemo heterotrophy
433659	aerobic chemo heterotrophy
365340	anoxygenic photoautotrophy
365340	photoautotrophy
365340	anoxygenic photoautotrophy sulfur oxidation
365340	photoheterotrophy
365340	photoheterotrophy
365340	anoxygenic photoautotrophy sulfur oxidation
365340	aerobic chemo heterotrophy
365340	aerobic chemo heterotrophy
547014	aerobic chemo heterotrophy
547014	aerobic chemo heterotrophy
547014	nitrate reduction
603050	aerobic chemo heterotrophy
603050	aerobic chemo heterotrophy
191863	aerobic chemo heterotrophy
191863	aerobic chemo heterotrophy
404770	aerobic chemo heterotrophy
404770	aerobic chemo heterotrophy
166954	aerobic chemo heterotrophy
166954	aerobic chemo heterotrophy
120298	aerobic chemo heterotrophy
120298	aerobic chemo heterotrophy
191768	aerobic chemo heterotrophy
191768	aerobic chemo heterotrophy
546364	aerobic chemo heterotrophy
546364	aerobic chemo heterotrophy
398051	aerobic chemo heterotrophy
398051	aerobic chemo heterotrophy
379073	aerobic chemo heterotrophy
379073	aerobic chemo heterotrophy
1121000	aerobic chemo heterotrophy
1121000	aerobic chemo heterotrophy
49185	aerobic chemo heterotrophy
49185	aerobic chemo heterotrophy
319054	aerobic chemo heterotrophy
319054	aerobic chemo heterotrophy
225453	aerobic chemo heterotrophy
225453	aerobic chemo heterotrophy
326320	aerobic chemo heterotrophy
326320	aerobic chemo heterotrophy
1422	aliphatic non methane hydrocarbon degradation
1422	aerobic chemo heterotrophy
1422	aliphatic non methane hydrocarbon degradation
1422	hydrocarbon degradation
1422	aerobic chemo heterotrophy
390270	aerobic chemo heterotrophy
390270	aerobic chemo heterotrophy
404236	aerobic chemo heterotrophy
404236	aerobic chemo heterotrophy
40216	aerobic chemo heterotrophy
40216	aerobic chemo heterotrophy
40216	nitrate reduction
270495	aerobic chemo heterotrophy
270495	aerobic chemo heterotrophy
235932	aerobic chemo heterotrophy
235932	hydrocarbon degradation
235932	hydrocarbon degradation
235932	hydrocarbon degradation
235932	hydrocarbon degradation
235932	hydrocarbon degradation
235932	hydrocarbon degradation
235932	hydrocarbon degradation
235932	hydrocarbon degradation
235932	aerobic chemo heterotrophy
235932	aliphatic non methane hydrocarbon degradation
235932	aliphatic non methane hydrocarbon degradation
235932	aliphatic non methane hydrocarbon degradation
235932	aliphatic non methane hydrocarbon degradation
235932	aliphatic non methane hydrocarbon degradation
235932	aliphatic non methane hydrocarbon degradation
235932	aliphatic non methane hydrocarbon degradation
235932	aliphatic non methane hydrocarbon degradation
235932	hydrocarbon degradation
235932	hydrocarbon degradation
235932	hydrocarbon degradation
235932	hydrocarbon degradation
119	nitrate reduction
119	aerobic chemo heterotrophy
119	aerobic chemo heterotrophy
119	nitrate reduction
119	nitrate reduction
561176	aerobic chemo heterotrophy
561176	aerobic chemo heterotrophy
561176	nitrate reduction
154117	nitrate reduction
154117	aerobic chemo heterotrophy
154117	aerobic chemo heterotrophy
527326	aerobic chemo heterotrophy
527326	aerobic chemo heterotrophy
527326	nitrate reduction
386302	aerobic chemo heterotrophy
386302	aerobic chemo heterotrophy
386302	nitrate reduction
88382	aerobic chemo heterotrophy
88382	nitrate reduction
88382	aerobic chemo heterotrophy
366586	aerobic chemo heterotrophy
366586	aerobic chemo heterotrophy
366586	nitrate reduction
390989	aerobic chemo heterotrophy
390989	aerobic chemo heterotrophy
390989	nitrate reduction
227318	aerobic chemo heterotrophy
227318	nitrate reduction
227318	aerobic chemo heterotrophy
72764	aerobic chemo heterotrophy
72764	aerobic chemo heterotrophy
72764	nitrate reduction
1069	anoxygenic photoautotrophy
1069	aerobic anoxygenic phototrophy
1069	anoxygenic photoautotrophy hydrogen oxidation
1069	aerobic chemo heterotrophy
1069	aerobic chemo heterotrophy
1069	anoxygenic photoautotrophy sulfur oxidation
1069	anoxygenic photoautotrophy iron oxidation
1069	anoxygenic photoautotrophy hydrogen oxidation
1069	photoautotrophy
1069	photoheterotrophy
1069	aerobic anoxygenic phototrophy
1069	anoxygenic photoautotrophy iron oxidation
1069	anoxygenic photoautotrophy sulfur oxidation
1069	iron oxidation dark
223182	nitrate reduction
223182	nitrate reduction
223182	nitrate reduction
223182	aerobic chemo heterotrophy
223182	aerobic chemo heterotrophy
693851	aerobic chemo heterotrophy
693851	aerobic chemo heterotrophy
699431	aerobic chemo heterotrophy
699431	aerobic chemo heterotrophy
467091	aerobic chemo heterotrophy
467091	aerobic chemo heterotrophy
38289	aerobic chemo heterotrophy
38289	aerobic chemo heterotrophy
43770	aerobic chemo heterotrophy
43770	nitrate reduction
43770	aerobic chemo heterotrophy
639313	aerobic chemo heterotrophy
639313	nitrate reduction
639313	aerobic chemo heterotrophy
